Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D0-5	CPM_D0-6	CPM_D0-7	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D1-5	CPM_D1-6	CPM_D1-7	CPM_D1-8	CPM_D2-1	CPM_D2-2	CPM_D2-3	CPM_D2-4	CPM_D2-5	CPM_D2-6	CPM_D2-7	CPM_D2-8	CPM_D2-9	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D3-5	CPM_D3-6	CPM_D3-7	CPM_D3-8	CPM_D3-9	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D7-5	CPM_D7-6	CPM_D7-7	CPM_D7-8
ENSMUSG00000023011.9	Faim2	-0.31733293520239925	-1.3577748833059315	0.7118362037338735	0.40378735981103686	0.6239480985275568	0.3221190525394269	0.23005069988595825	0.111207248465272	0.5763141134112344	0.34438005256476784	0.5616881777067568	0.37159395744728374	0.11823865695499677	0.15676628890472305	0.29959153626616464	0.24989627481930535	0.48911217084756914	0.3637267638257239	0.7059398361126299	0.5397745859402863	0.3413597645845464	0.08129306363237501	0.3110398473660778	0.38900656325428135	0.42239200561955753	0.2818708510901096	0.32227491284276505	0.35565094297912886	0.1738260926643955	0.4130214840654103	0.5298972107971894	0.38095931931495997	0.801998283321164	0.17999685790531206	0.35477110839281756	0.1711385598706656	0.4906108667349083	0.25323008508893824	0.340908324188782	0.13591074976429832	0.4866106808831384	0.50153852122316	0.24726495424721917	0.13674858138785204	0.20052062199481227	0.24824582156229213
ENSMUSG00000030120.15	Mlf2	0.06269445021351532	6.689127102213547	0.7113588335645146	0.4039436779280987	0.6240417593979128	98.34294674028703	95.67233481507289	113.12557350129794	85.64668074305845	94.01575435018162	94.03170720427207	111.62110798704947	98.70563082603131	102.15936493624451	108.24242205296528	101.90770087131271	124.91381385479308	114.40605671410654	84.52271960840834	89.93244351305104	84.9758240639131	89.23268618047031	100.70513212029397	103.17827021844438	103.64165948412511	99.68832433553544	94.64139940482534	104.97979010995698	109.46077378066505	102.89094029511838	110.77795579054578	99.09424176533841	110.33944123757304	102.77820586393318	119.53569033410497	121.89955135930553	104.32840081117826	122.6324239335249	95.74653790787791	108.9732391610144	98.83811560553283	126.77123680564226	106.79373373937396	99.14272150619271	93.46767492733187	96.87103614741889
ENSMUSG00000110276.3	Gm45330	0.4746958409056387	-0.22675734670779482	0.7113201510553108	0.4039563487223775	0.6240417593979128	0.38654286304731234	0	0.361423557512134	0.4802617611760287	0.29139850601634204	1.3786891634620395	0.6574354631759636	0.8749660614669762	0.47029886671416915	1.557875988584056	0.6497303145301939	0	0.5595796366549598	1.7105465259652186	1.5893362808241764	0.864778070280851	0.46066069391679176	1.9140913684066327	0.3661238242393236	1.1337890677156544	0.7751448404978014	1.3105846455605779	1.1297147600513506	0.198658391616452	0.7531568238839834	0.8242845501289614	0.3137312041417317	0.9313528451471581	0.7874862533357403	1.0864865194530038	1.124624822007231	1.3737104268577431	0.8287530057456161	0.633115459207738	0.5436429990571933	1.141663520533517	0.5310407871774635	0.8407008444405453	0.7977000580958035	0	1.1860633696865068
ENSMUSG00000004018.10	Fancl	0.10598519885161273	1.4794958288476197	0.7113062855872496	0.40396089062169693	0.6240417593979128	3.1245548096324414	2.127968973945114	2.807983023748118	2.5293786088604175	3.019948153260272	2.399940395656143	2.8869992078596662	2.6958413785739266	2.7172823410151996	3.744894203327058	2.2740561008556788	2.1194860736727996	2.658003274111059	3.0409716017159445	2.3690106827379234	2.366761034452855	2.6826710998683754	2.607949489454037	2.425570335585519	2.2675781354313087	3.0770901244003634	2.664139279500191	1.966540508237536	2.8060497815823844	2.9397411512890965	3.179383264783137	1.927205968299209	3.026896746728264	2.2049615093400727	3.0377276156135005	3.5205646601965497	3.0663179170931767	2.808551852804588	3.16557729603869	3.751136693494634	2.6389271540200965	2.684706201841621	3.362803377762181	2.2563515928995583	2.907549018924778	2.4824582156229216
ENSMUSG00000057406.17	Nsd2	0.08754746185072103	3.7795891437260845	0.7110932242741087	0.40403069248578094	0.6240417593979128	14.849688322067582	12.020149069041318	13.511680688530548	16.26486497849484	13.271877410380668	11.718857889427335	12.03392739117742	13.715684206779626	13.612539419893452	13.751251514616957	12.969616663121947	10.950678047309465	12.11489913357988	12.10958334254742	14.304026527417587	11.173842960734152	9.511288444987876	15.360583231463227	11.441369507478862	13.561006496206847	17.89879904422196	14.609796048872015	14.456164799916357	14.353068794288657	13.62970897415854	12.305390784068067	12.795751254637771	13.918550852476974	14.804741562711916	13.880419615868988	15.109090000010191	16.43546403561943	14.82547043611602	13.39282702170215	15.602554072941448	14.036846563936685	9.794752296828772	16.096948521493967	13.241820964390339	13.73566260664464	17.790950545297605
ENSMUSG00000093701.9	Gm21970	1.2562707565730078	-1.096707271998051	0.7147851373163009	0.40403606274274806	0.6240417593979128	0	0	0	0	0	1.8127209371445334	0.9718611194775114	0	0	0	2.848817532940081	0	1.7067178917976276	0	0	0	0	0	0	0	0	0	0	0	1.117587545118169	1.1186718894607333	0	0	0	0	0	0	0	3.798692755246428	0	0	0	0	0	0	3.999516014059151
ENSMUSG00000078440.11	Dohh	0.16327829036681887	3.795213460003824	0.7110255499103567	0.4040528673085315	0.6240417593979128	11.016471596848401	8.799439270637903	14.345735052020087	13.831538721869626	13.960637515510204	9.906136952282802	14.778005846172746	9.742865333091734	15.937906038646842	16.058106343866424	17.467749609869443	19.401449443620244	16.367704372157576	8.661338758458806	12.324853045636537	15.566005265055317	12.031373417591501	8.63733729993493	18.031598343786687	15.961971580781174	13.41235466437105	14.223066153460698	11.04609987605765	10.230907168247278	17.881400721890703	19.459003129830126	15.14873528570076	6.390115354204112	15.344732136427853	13.969112392967192	12.419769773471161	16.165628058915228	17.657043205746877	10.738612211946633	10.247670532228094	12.74545668005451	23.336292369854092	14.217734869215104	9.048197801829543	16.367495770326553	14.287926174363037
ENSMUSG00000084941.2	Gm11944	0.3993708722094238	-1.7837871214096919	0.7107763721314401	0.4041345308703167	0.6241151370847772	0.2899071472854842	0.1437816874287239	0.083405436348954	0.22412215521548007	0.02649077327421291	0.20425024643882067	0.28584150572867983	0.2601250453009929	0.3919157222618076	0.20971407538631523	0.2249066473373748	0.05434579676084102	0.4196847274912199	0.38012145021449306	0	0.3641170822235162	0	0.38281827368132654	0.2745928681794927	0.3112362146670424	0.2818708510901096	0.40821488960083574	0.18828579334189174	0.347652185328791	0.2429538141561237	0.14719366966588596	0.13445623034645646	0.310450948382386	0.20249646514347608	0.26607833129461317	0.2933803883497125	0.3188970633776904	0.20718825143640401	0.24350594584913	0.13591074976429832	0.28073693127873367	0.23601812763442823	0.29671794509666305	0.09116572092523469	0.3007809329922184	0.303411559687246
ENSMUSG00000049396.7	Gemin4	-0.42213832626119413	2.4785798776559833	0.7105031803675068	0.4042240928156664	0.6241358224554706	6.410169145534596	7.361622396350664	6.116398665589959	5.3148968236813845	6.781637958198505	6.91897709811505	7.146037643216995	6.313944281396828	6.349034700641283	5.272811038284497	5.347780281133134	5.950864745312091	5.875586184877078	6.652125378753628	6.9570946632303565	6.053446491965957	5.771807517898626	5.646569536799566	6.018160360933882	6.580422824388896	4.533422855032597	0	6.485399548442938	5.090621285171582	6.195322260981154	6.0349404563013245	6.946905234566916	3.492573169301843	6.659883742496546	4.988968711773997	0	5.568433337441209	6.422835794528525	5.795441511209294	5.5179764404305125	0	5.60543053131767	5.7118204431107635	5.0824889415818335	7.218742391813242	4.468424788121259
ENSMUSG00000110246.4	C130073E24Rik	0.2931259629402368	-1.281004402967815	0.7104281129678328	0.4042487077440632	0.6241358224554706	0.418754768301255	0.34507604982893736	0.30581993327949797	0.3521919581957544	0.6887601051295357	0.306375369658231	0.3144256563015478	0.5911932847749839	0.33966029262689995	0.11983661450646585	0.2249066473373748	0.21738318704336407	0.11191592733099197	0.24436378942360265	0.23989981597346058	0.3641170822235162	0.054195375754916675	0.40674441578640946	0.4576547802991545	0.2667738982860363	0.352338563862637	0.193364947705659	0.18828579334189174	0.397316783232904	0.4859076283122474	0.5887746786635438	0.22409371724409408	0.46567642257357905	0.40499293028695216	0.42129069121647084	0.2444836569580937	0.41701923672467206	0.1841673346101369	0.438310702528434	0.489278699151474	0.5989054533946319	0.08850679786291059	0.49452990849443834	0.2962885930070127	0.7018221769818429	0.7171545956243995
ENSMUSG00000051989.12	Smim11	-0.1000774672198471	4.170310149442171	0.7104229882776426	0.4042503882337173	0.6241358224554706	18.16751456322368	19.12296442802028	20.29532284491214	19.978889264922792	17.669345773900012	16.59533252315418	19.23713333554015	19.367492009228474	18.132634083312965	16.59737110914552	15.618517176206584	27.906566636691863	15.47237695350964	18.381587271086556	14.214064096427538	22.438715192024183	15.716658968925836	14.88206038936157	19.953748421043137	19.51895689126166	13.929117891369584	14.00821621156552	15.439435054035124	17.879255245480678	17.905696103306315	19.046860854765644	18.756644133330674	16.091707491153677	16.582210534526872	19.62327693297772	19.43645072816845	19.79614847275355	18.623921712450095	17.654181074061924	22.88737026030784	14.579604631075568	21.890681338093216	16.39366646659063	15.384215406133354	19.074524167256516	11.9433823040525
ENSMUSG00000134610.1	Gm60624	-0.4091631583408317	-2.072915928145761	0.7103133710449977	0.40428633643327727	0.6241385918713955	0.3221190525394269	0.258807037371703	0.166810872697908	0.19210470447041147	0.4503431456616195	0.22978152724367326	0.20008905401007587	0.11823865695499677	0.33966029262689995	0.08987746087984938	0.04997925496386107	0.02717289838042051	0.13989490916373995	0.05430306431635615	0.059974953993365145	0.1820585411117581	0.18968381514220836	0.43067055789149233	0.13729643408974634	0	0.1409354255450548	0.10742497094758835	0.25104772445585566	0.12416149476028249	0.17006766990928657	0.17663240359906315	0.24650308896850348	0.2845800360171872	0.2924948940961321	0.06651958282365329	0.12224182847904685	0.3434276067144358	0.1611464177838698	0.194804756679304	0.10872859981143866	0.16844215876724022	0.17701359572582118	0.29671794509666305	0.1595400116191607	0.45117139948832763	0
ENSMUSG00000042115.5	Klhdc8a	-0.5699296704808264	-1.482946618904017	0.7101464898535506	0.40434107308128864	0.6241703640384751	0.16105952626971345	0.11502534994297912	0.083405436348954	0.25613960596054863	0.2649077327421291	0.12765640402426293	0.20008905401007587	0.04729546278199871	0.02612771481745384	0	0.19991701985544427	0.10869159352168203	0.055957963665495984	0.027151532158178074	0.38983720095687346	0.7282341644470324	0.8671260120786668	0.02392614210508291	2.1967429454359415	0.778090536667606	0.11744618795421234	0.2148499418951767	1.401683128211861	0.22349069056850848	0.097181525662449475	0.17663240359906315	0.22409371724409408	0.801998283321164	0.7649866460975763	0.044346388549102195	0.12224182847904685	0.294366520040945	0.23020916826267113	0.073051783754739	0.16309289971715799	0.11229477251149347	0.17701359572582118	0.09890598169888767	0.04558286046261734	0.17545554424546073	0.08274860718743071
ENSMUSG00000124214.1	Gm74451	0.36612147480257917	-0.4219143781492211	0.7096376690319071	0.40450803325616524	0.6243272138910201	1.0307809681261662	0.8914464620580882	0.30581993327949797	0.5122792119210973	0.4768339189358324	0.4850943352921991	0.20008905401007587	0.1655341197369955	0.8883423037934306	0.11983661450646585	0.9995850992772214	0.2989018821846256	0.7554325094841958	0.5430306431635614	0.7496869249170643	0.9330500231977602	0.46066069391679176	1.4355685263049744	1.418729818927379	0.800321694858109	0.3758278014534795	0.7090048082540831	0.6485399548442938	0.22349069056850848	1.0204060194557194	0.23550987146541755	0.9860123558740139	1.2676747058947428	1.1474799691463644	0.22173194274551097	0.6845542394826624	1.300118796847507	0.3913555860465409	1.363633296755128	0.6795537488214917	0.7299160213247076	1.00307704244632	0.890153835289989	0.38745431393224744	0.375976166240273	0.303411559687246
ENSMUSG00000039617.9	Gm7488	0.18273371990002465	0.7767507147491067	0.7095573686994431	0.4045343917070382	0.6243272138910201	2.093773841506275	1.4953295492587286	2.0573340966075317	1.1206107760774002	2.039789542114394	1.6850645331202705	1.0290294206232473	1.7735798543249517	1.5937906038646843	1.0186112233049598	1.5993361588435542	1.548855207683969	1.7906548372958715	1.873455718914287	1.7992486198009543	0.7965061173639416	1.842642775667167	0.9091933999931505	1.6704399480919139	2.2453469772408057	1.761692819313185	2.513744320173567	1.631810208963062	1.8127578235001245	1.7735628433397028	1.2658655591266192	1.9944340834724374	1.1900619687991465	1.0124823257173803	1.61864318204223	1.2224182847904685	1.5944853168884519	1.8186524292751018	2.19155351264217	1.957114796605896	1.6095584059980732	3.3337560528362986	1.0632393032630425	1.6181915464229157	2.0553363754468257	1.15848050062403
ENSMUSG00000037001.11	Zfp39	-0.11697729897514479	2.4700769132022846	0.709488080607645	0.4045571374635135	0.6243272138910201	5.701507229947857	6.240125234406618	5.365749738449374	3.970163892388504	6.46374867890795	6.663664290066524	7.060285191498392	5.48627368271185	5.721969545022391	5.212892731031264	5.272811398687343	3.1792291105091994	6.183354985037306	4.914427320630232	5.097871089436038	5.598300139186561	2.547182660481084	5.526938826274152	6.2241050120685015	4.957548276482175	4.627379805395966	6.295103297528677	6.443558261033629	5.1899504809798085	6.0981407353187045	4.916268566840591	6.117758480763769	5.174182473039767	5.512403773350182	6.075455231227001	6.014297961169105	6.2307580075333355	5.225748119562635	6.209401619152815	4.947151291420459	4.547938286715485	4.51384669100844	4.945299084944383	6.449974755460354	7.1936773140638905	4.909750693120889
ENSMUSG00000026869.13	Psmd5	-0.06815329734203948	4.115693014424346	0.7094204515762154	0.4045793404234136	0.6243272138910201	16.073740721717403	16.161061666988566	18.34919599676988	18.53810398139471	17.245493401512604	17.157020700860937	18.69403447465566	16.60070743648155	18.31552808703514	15.458923271334095	20.766380437484273	18.531916695446785	16.14387251749559	22.562923223445978	17.872536290022815	17.20453213506114	22.247201747393294	18.15994185775793	16.864578654023845	14.783720196684513	18.65045464712892	15.877410706053558	15.795085997014253	17.23361547272721	14.091321221055173	15.190386709519432	16.336431987094457	15.289709207832512	15.27723331471336	17.82724819673908	19.363105631081023	18.66774347926326	18.16350337592475	17.435025722797707	19.51678366615324	16.301457809585138	15.813214551506691	16.171128007768136	15.315841115439428	14.963851416362866	17.73578480717265
ENSMUSG00000030609.19	Aen	-0.04496581599554112	5.465584461225377	0.7086151012118039	0.40484388062883114	0.6246826880529647	41.61778158809396	38.21717251855481	42.70358341066445	43.06347125211724	43.444868169709174	44.015928107565855	43.19065151560352	43.8901894616948	48.36240012710706	44.93873043992469	45.80598717437867	54.64469864302564	51.453347590423554	42.65505702049776	48.21986301066558	43.557505960988124	47.85451679159142	43.83269233651189	48.21393110451593	43.01729109862336	42.72692317774245	41.423068797390066	47.67814700290792	45.64176547387984	43.22148353837441	43.03942901030506	40.986740883944805	49.827377215372955	45.674202693472935	45.89851214832077	45.25392490294315	41.67739312913046	45.67349898331395	39.93497511925732	44.062265073585515	36.158916748700896	40.919642878618994	40.82344394621589	40.52316295126682	39.37723714423126	46.44955150121111
ENSMUSG00000056966.8	Gjc3	-0.14673374034940798	1.0627417952641727	0.707728167338984	0.40513551748549204	0.6250799093659137	2.093773841506275	1.9554309490306452	2.529964902584938	1.985081946194252	2.5960957808728655	2.0680337451930595	1.9437222389550228	1.8918185112799484	1.802812322404315	2.0671816002365357	2.7988382779762198	1.6303739028252304	2.6020453104455634	1.4933342686997941	2.788835360691479	2.2302171286190364	1.1652005787307085	2.105500505247296	2.059446511346195	1.8896484461927574	2.043563670403295	2.191469407330802	2.552318531967866	2.2349069056850848	2.2594704716519503	1.2953042930597964	2.308165287614169	2.5353494117894857	2.429957581721713	1.4190844335712702	1.784730695794084	1.839790750255906	1.3121922590972255	1.8506451884533879	2.5007577956630893	2.208463859392705	1.3276019679436588	2.5715555241710795	1.5498172557289898	1.2532538874675767	2.3997096084354905
ENSMUSG00000049280.5	Or10ab5	0.40379546633642177	-1.3878758002108111	0.7070594463448093	0.40535560978452967	0.6253275315752403	0.4509666735551977	0.40258872480042696	0.55603624232636	0.09605235223520574	0.29139850601634204	0.2808440888533784	0.3430098068744158	0.331068239473991	0.1306385740872692	0.26963238263954814	0.5497718046024718	0	0.11191592733099197	0.13575766079089036	0.23989981597346058	0.3641170822235162	0	0.3588921315762436	0.11441369507478863	0.4668543220005636	0.399317039044322	0.4726698721693887	0.3138096555698196	0.24832298952056497	0.17006766990928657	0.2943873393317719	0.5154155496614163	0.3621927731127837	0.3374941085724601	0.08869277709820439	0.2689320226539031	0.4906108667349083	0.3453137523940067	0.535713080868086	0.16309289971715799	0.5801896579760496	0.08850679786291059	0.49452990849443834	0.5242028953200994	0.8772777212273036	0.3861601668746767
ENSMUSG00000034320.15	Slc26a2	-0.08034784129353924	3.8810439402270616	0.7070326012048966	0.40536444889133727	0.6253275315752403	15.91268119544769	19.18047710299177	14.901771294346448	15.0802193009273	16.715677936028346	15.957050503032866	14.492164340444067	14.708888925201599	16.173055472003927	14.500230355282367	12.66974113333878	8.722500380114983	15.360461026178648	11.295037377802078	13.014565016560237	14.564683288940648	13.03398786905746	14.642798968310741	12.493975502166919	14.53917745658898	13.553290089916104	14.072671194134074	12.636068797611403	14.005416608959866	20.067985049295817	15.484774048851204	15.507285233291311	14.125518151398564	14.849740777188245	17.073359591404344	14.40008739483172	12.314332755046198	14.66432401833215	18.774308424967924	13.998807225722727	15.141078493633037	13.04000155180216	15.800230576397306	15.45258969682728	15.790998982091466	13.294942888113868
ENSMUSG00000024647.15	Cbln2	0.3541872207914474	-1.1638580607299103	0.7065967007299344	0.4055080149343061	0.6254961986080451	0.22548333677759885	0.20129436240021348	0.528234430210042	0.19210470447041147	0.5033246922100453	0.25531280804852585	0.3430098068744158	0.35471597086499035	0.23514943335708458	0.3595098435193975	0.32486515726509696	0.38042057732588713	0.2797898183274799	0.5701821753217395	0.5397745859402863	0.13654390583381856	0.4877583817942501	0.3110398473660778	0.1601791731047041	0.8447840112391151	0.32884932627179453	0.7090048082540831	0.29288901186516497	0.3228198863767345	0.7531568238839834	0.6770908804630754	0.24650308896850348	0	0.2699952868579681	0.33259791411826645	0.586760776699425	0.3679581500511812	0.7827111720930818	0.535713080868086	0.19027504967001765	0.22458954502298695	0.6785521169489811	0.3461709359461069	0.4330371743948648	0.5263666327363822	0.3861601668746767
ENSMUSG00000043090.19	Zfp866	0.07572573543708377	4.123358012124386	0.7063384233165383	0.4055931156818867	0.6255418606489471	18.29636218423945	15.70096026721665	18.098979687723016	16.68109183818073	17.033567215318904	15.880456660618307	18.95129182981147	18.01957131994151	17.531696642511527	12.762599444938614	15.568537921242722	11.928902389004604	13.709701098046516	17.811405095764815	17.302774227085845	18.20585411117581	19.8355075262995	17.20289617355461	17.23070247826317	19.31887646754713	15.50289680995603	18.004425130815807	18.2637219541635	16.786634091590194	18.87751135993081	16.191303663247457	18.779053505055085	22.66291923191418	18.539676364247143	15.499062797911217	16.67378540454199	17.80917446247717	16.529018281259788	21.59897739681783	17.749943919217362	20.83068030088204	14.013576328294176	16.715110907112017	19.463881417537607	19.47556541124614	15.363658067799635
ENSMUSG00000000134.18	Tfe3	0.05819158708910662	3.3985447803860622	0.7062990840630267	0.4056060800497633	0.6255418606489471	8.729426323818469	10.40979416983961	9.202399810501257	11.334177563754277	10.516836989862526	10.493356410794412	10.347462507378209	10.121229035347724	10.05917020471973	10.785295305581926	11.545207896651906	10.026799502375168	11.891067278917896	11.267885845643901	11.035391534779187	10.58215270212094	11.814591914571835	10.264314963080567	9.976874210521569	11.071116778870508	10.452710727924899	10.828437071516905	10.920576013829722	11.472522115850103	10.714263204285055	8.3900391709555	11.540826438070845	9.184173889645587	10.349819329555443	10.088803394920749	10.586142346285458	9.272545381289767	10.474517155951537	10.275950914833286	8.1546449858579	11.061035092382108	10.650318009503573	10.286222096684318	10.848720790102927	11.078764365213377	12.164045256552315
ENSMUSG00000030660.10	Pik3c2a	0.08335756683997068	3.821369652564868	0.706012643554387	0.405700496002138	0.6255554489590875	14.430933553766327	14.234387055443667	14.290131427787452	16.104777724769495	13.351349730203307	13.352859860937901	12.348353047478968	12.911661339485649	14.135093716242528	12.28325298691275	12.719720388302642	8.831191973636665	13.569806188882776	12.571159389236449	15.413563176294842	12.971671054212765	16.44829654161721	14.523168257785326	12.654154675271622	13.405388388873325	13.365376189189364	17.5102702644569	14.058672569527918	14.253739598480431	14.820182663523545	14.16003102185823	15.081507170527532	17.7733167948916	15.344732136427853	11.441368245668366	13.666636423957438	16.214689145588718	10.543579906430338	15.243472210155538	15.765646972658606	14.50474144940124	10.561811211640663	15.454059640451199	15.634921138677749	15.69073867109406	15.887732579986697
ENSMUSG00000026341.17	Actr3	-0.049663777827855894	5.557640012373648	0.7058976867900382	0.4057383970386278	0.6255554489590875	47.512560249565475	44.94615549021909	45.67837730711047	53.565195096499735	48.875476690922824	42.56064510168926	44.47693829138258	43.36993937109282	44.809030911933334	50.03178655644949	49.17958688443929	49.67205823940869	43.64721165908687	49.823061510256764	46.84043906881818	54.93616478047301	59.42522951526613	46.65597710491167	44.68998929621244	44.66239680472058	54.72992358666295	44.96809283866048	46.75763867990312	48.82029973974308	47.448879904690955	47.8968201092793	46.65631193022039	48.507960684747815	46.46168894680868	44.45725452047495	50.58366862462959	42.290656712549094	42.38150787715775	45.63301425212696	48.41140906604306	43.439361166529395	44.636928388861236	42.35648666254865	44.35212323012667	43.83882098361583	49.06992406214641
ENSMUSG00000039891.7	Txlnb	-0.06713196415190116	9.37574434029213	0.7058899274902762	0.4057409554558976	0.6255554489590875	774.8573808835914	596.2339014294323	723.291944018129	684.405027126586	685.6341938831786	757.896070692049	746.9324386196132	690.3482224974442	719.7401600764009	644.7509451984129	621.4920354756124	503.6768443794746	657.2542622330831	678.7340008901355	740.6307068640662	664.7184909166677	654.9782136860455	732.6902496839539	706.5274498258348	653.8183623826941	604.4720401627401	720.6926450931807	649.1884947991381	615.1457096403436	585.9317136003235	670.378849126311	625.3111085979201	680.6895752407465	682.3230891045616	520.072271709596	622.7732193693521	600.7284757735584	598.0603982295934	720.0470818758774	641.2812816878652	659.825367482117	482.18503475713686	643.3092314649901	750.3166746449127	733.7049558790181	790.2216157709008
ENSMUSG00000121606.1	Akap17a	0.314506229967035	-0.01799328192288777	0.7056898647317951	0.40580692899691273	0.6255554489590875	0.4509666735551977	0.7476647746293643	0.83405436348954	0.6403490149013715	1.0331401576943036	0.5616881777067568	0.9718611194775114	0.8040228672939781	0.8622145889759767	1.1384478378114256	1.4993776489158321	1.60320100444481	1.0632013096444237	0.8145459647453422	0.419824677953556	1.251652470143337	0.10839075150983335	0.8613411157829847	1.4416125579423367	1.4894875987637028	1.2684188299054933	0.773459790822636	0.8577463918908402	0.49664597904112995	1.2390644521962308	1.3541817609261508	1.0756498427716517	0.0776127370955965	1.1699795763845284	0.6430226339619818	0.7334509708742811	1.4473020568679795	1.1510458413133557	1.071426161736172	0.8426466485386497	0.5427580671388851	1.7996382232125152	0.6181623856180479	0.4330371743948648	1.1279284987208191	1.0757318934365994
ENSMUSG00000040177.11	2310057M21Rik	0.11174123399967884	3.821289506465744	0.7056217828642518	0.40582938360995835	0.6255554489590875	12.723702575307364	11.24372795692621	12.510815452343099	14.760044793476615	14.066600608607056	10.799731780452642	12.74853115549912	14.590650268246602	14.239604575512343	13.871088129123422	16.39319562814643	15.216823093035485	11.58329847875767	17.594192838499392	15.353588222301477	19.161661452012538	28.642256086473463	13.829310136737922	15.07972501085714	10.782111722393969	17.006208015769946	11.494471891391953	13.472894545797589	13.657764423631074	13.702595118405377	12.452584453733953	13.28875743257478	16.89370577447484	13.36476669946942	9.423607566684217	11.808560631075926	13.614451551893705	12.477336919836775	14.245097832174105	14.759907424402797	14.092993950192431	12.420453966761785	11.745085326742911	14.60930677826886	12.482408719177064	15.33607519873716
ENSMUSG00000136266.1	Gm60260	0.48856885156267915	-2.265820955165032	0.7056143543360291	0.40583183378306087	0.6255554489590875	0.06442381050788538	0.05751267497148956	0.083405436348954	0.12806980298027432	0.10596309309685165	0.35743793126793616	0	0.1655341197369955	0.07838314445236153	0.029959153626616462	0.09995850992772214	0.19021028866294357	0.16787389099648795	0.19006072510724653	0.17992486198009544	0.15930122347278833	0.5690514454266251	0.14355685263049744	0.13729643408974634	0.044462316381006055	0.0704677127725274	0.2148499418951767	0.3138096555698196	0.347652185328791	0.21865843274051133	0.17663240359906315	0.04481874344881882	0	0.044999214476328014	0.13303916564730658	0.3422771197413312	0.19624434669396332	0.06906275047880134	0.365258918773695	0.027182149952859665	0.11229477251149347	0.23601812763442823	0.24726495424721917	0.13674858138785204	0.0751952332480546	0.11033147624990762
ENSMUSG00000058099.17	Nfam1	-0.1998117218593364	1.3136065353783335	0.7054398659466956	0.4058893921430774	0.6255554489590875	1.3851119259195357	4.9173337100623575	1.695910539095398	3.3618323282322007	2.5431142343244395	2.9616285733628995	1.543544130934871	2.2465344821449387	1.7244291779519534	1.7675900639703712	3.4485685925064136	1.6303739028252304	2.7419402196093032	2.0363649118633553	2.6388979757080664	2.6398488461204925	1.354884393872917	2.368688068403208	1.2814333848376327	3.934914999719036	1.503311205813918	3.2012641342381327	2.9288901186516494	2.036248514068633	2.721082718548585	2.590608586119593	3.338996386937002	2.975154921997866	1.8674674007676126	3.0820740041626027	2.32259474110189	2.3304016169908146	2.3481335162792454	2.215904107227083	1.4134717975487026	2.5640639723457674	3.0977379252018706	2.4726495424721917	2.074020151049089	1.4036443539636858	3.0892813349974135
ENSMUSG00000078922.10	Tgtp1	0.3801737760287275	2.9281950846623475	0.7053889173601144	0.405906200813553	0.6255554489590875	10.533293018039261	33.18481345854948	11.704562900969878	6.75568210720947	5.245173108294156	8.016822172723712	3.344345617025554	5.084262249064862	1.959578611309038	8.748072858972007	3.2486515726509695	3.043364618607097	4.336742184075939	4.914427320630232	4.738021365475847	2.3440037168138854	6.2324682118154175	3.4453644631319387	3.5239418083034897	6.113568502388333	4.674358280577652	3.3086891051857212	5.125557707640387	3.1537019669111754	3.231285728276445	2.2373437789214665	3.5182713607322773	6.079664405821727	5.8723974891608055	2.727302895769785	2.6648718608432214	5.151414100716537	8.93211572859164	3.555186809397298	3.5608616438246163	13.512804292216382	46.90860286734261	31.82299961161711	7.110926232168305	6.817701147823617	4.054681752184105
ENSMUSG00000028898.16	Trnau1ap	0.09671286069408949	2.637285849863067	0.7053320666131462	0.40592495791721384	0.6255554489590875	6.184685808756997	5.176140747434061	6.366614974636822	5.3148968236813845	5.298154654842582	6.178569954774325	5.4024044582720485	5.533569145493849	5.382309252395491	6.0517490325765255	6.07247947810912	7.5812386481373215	5.931544148542574	6.8421861038608744	6.6872073702602135	7.760245314888689	8.454478617767002	6.292575373636805	5.995277621918924	5.3577091239112296	6.483029575072521	5.62906847765363	7.301304652924469	7.424857386664893	7.28861442468371	6.50596019923216	4.885243035921251	3.932378679510223	5.467404558873854	6.607611893816227	5.672020841427774	7.678060064401315	5.478978204651573	5.892843889548946	7.937187786235023	6.382086237736546	6.52000077590108	6.305256333304089	4.945740360193982	5.965488504345665	4.854584954995936
ENSMUSG00000027639.17	Samhd1	0.11246908104805556	4.838878025090216	0.7052137180853808	0.4059640094955126	0.6255554489590875	30.73015761226133	48.138108951136765	26.49512694685105	29.96833389738419	28.318636630133604	27.139751495558297	26.097329473028466	26.012504530099292	24.873584506216055	27.322748107474215	24.31490753991841	21.058996244825895	27.783128959918756	31.088504321113895	28.608053054835175	23.144192038832248	30.349410422753337	24.73963093665573	23.065800927077387	33.0799633874685	23.20736673975236	27.715642504477792	26.443693642683463	25.775926312234645	26.627738031511157	27.230828888188903	28.258217744480262	25.819170540468438	27.04452790027314	24.590072450477166	25.27961012946689	25.85519267692967	27.21072368864773	25.446371341234084	24.110567008186525	34.455779365609914	56.64435063226277	43.46917895666113	30.107479335558754	30.002898065973785	23.776433131855093
