Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3	CPM_CS_1	CPM_CS_2	CPM_CS_3	CPM_CS_4	CPM_CS_5
ENSMUSG00000025958.15	Creb1	-0.30538846563571714	4.617541835574376	1.9085820477868503	0.1985932581466562	0.48864054153750536	34.4774900319398	23.076276699521536	24.397448058034453	27.225746641496563	23.372361266857016	17.658957922758237	24.102952623538577	18.301623433833676
ENSMUSG00000022160.19	Mettl3	0.46677768351287813	2.363320725107791	1.9082589569534547	0.19862802608472663	0.48864054153750536	2.8972680699109077	3.2966109570745052	4.934315337580001	5.731736135051908	3.0485688608943935	4.596167130580912	7.13447397656742	5.172197926952996
ENSMUSG00000032977.10	Slx9	0.3474387852547427	3.470410725450392	1.9066108605850727	0.19880550475377584	0.48864054153750536	11.00961866566145	9.230510679808614	6.853215746638891	10.890298656598626	7.875469557310516	13.062790792177328	12.147888122263444	13.328356196378873
ENSMUSG00000098295.3	Gm19872	-0.4201048452799053	1.7235844306490642	2.0681696398387293	0.1988086683614226	0.48864054153750536	3.476721683893089	3.2966109570745052	3.2895435583866677	2.292694454020763	2.286426645670795	2.1771317986962213	3.2780015568012466	2.3871682739783058
ENSMUSG00000031647.11	Mfap3l	-0.9536110820940713	1.4062886486337223	1.9063687436385748	0.1988315954285798	0.48864054153750536	2.8972680699109077	2.637288765659604	3.837800818117779	3.72562848778374	2.7945214558198606	0.7257105995654071	0.19282362098830863	0.9946534474909607
ENSMUSG00000030315.16	Vgll4	-0.5614490096070824	4.114595494396165	1.9060159574026796	0.1988696200692429	0.48864054153750536	25.78568582220708	17.472038072494875	20.011389980185562	23.500118153712823	21.08593462118622	8.466623661596415	12.340711743251752	6.564712753440341
ENSMUSG00000024608.12	Rps14	0.2927456221773798	9.52288486260797	1.9055618519788702	0.1989185795515694	0.48864054153750536	653.6236765719008	655.6959193621191	624.1908902038701	653.1313325891649	668.3987227510958	887.7859668016813	765.7025989445735	972.3732102671632
ENSMUSG00000042810.15	Krba1	-0.6324021684492129	3.5615043035609473	1.9054386931383298	0.19893186072127536	0.48864054153750536	15.35552077052781	13.51610492400547	14.802946012740005	16.048861178145344	15.750939114621032	6.773298929277132	5.013414145696024	3.978613789963843
ENSMUSG00000053436.16	Mapk14	-0.4982093188142291	5.320426291343554	1.9054010991812615	0.19893591500379357	0.48864054153750536	49.54328399547652	48.78984216470268	46.60186707714446	50.439277988456794	46.74472253371403	22.01322152015068	37.02213522975526	15.118732401862603
ENSMUSG00000049674.8	Or10a2	0.8981055248745572	2.4102999017464466	1.9048473716794447	0.1989956439550529	0.48864054153750536	0.8691804209732723	4.615255339904307	3.837800818117779	2.292694454020763	4.064758481192524	5.321877730146318	3.663648798777864	13.129425506880683
ENSMUSG00000026393.11	Nek7	0.36215057406754336	7.00571286513971	1.9047543153492896	0.19900568401372537	0.48864054153750536	118.20853725236503	92.96442898950104	114.58576728380226	105.17735807820252	111.52681082771988	164.25249903497047	113.9587600040904	202.909303288156
ENSMUSG00000049588.14	Ccdc69	-1.0684847688031769	1.5205979577960314	1.9034260042911149	0.1991490721787971	0.4887609332036401	4.056175297875271	1.6483054785372526	4.934315337580001	2.292694454020763	4.826900696416122	0.7257105995654071	0.7712944839532345	0.19893068949819215
ENSMUSG00000029270.11	Dipk1a	-0.8295527049561044	3.5344693045028914	1.9031900955748247	0.1991745523960283	0.4887609332036401	15.934974384509992	15.494071498250173	14.528817382874449	14.90251395113496	17.27522354506823	1.693324732319283	6.170355871625876	3.5807524109674587
ENSMUSG00000052707.9	Tnrc6a	0.24536423892332235	6.331503396006822	1.903085282812778	0.19918587449159889	0.4887609332036401	75.90842343166578	69.55849119427205	69.62867198585113	75.37233017593259	74.43588968683811	102.3251945387224	90.24145462252844	82.55623614174974
ENSMUSG00000075700.11	Selenot	-0.3117168890230355	5.7559498601432795	1.9023585809078123	0.19926439797548554	0.4887609332036401	63.45017073104888	56.372047365974034	63.0495848690778	62.4759238720658	62.49566164833506	43.784539507112896	40.68578402853312	36.40431617816916
ENSMUSG00000025066.11	Sfr1	0.3851254041705398	7.809338460290867	1.9023526083053428	0.1992650435136968	0.4887609332036401	207.1546669986299	177.35766949060837	179.00599530220782	180.5496882541351	170.71985621008602	295.60611755630913	217.69786809580043	361.8549241972115
ENSMUSG00000036944.7	Tmem71	0.9710810650375536	1.7897250308401027	1.9018957543335406	0.19931443003769164	0.4887788861561712	1.7383608419465446	2.9669498613670546	0.8223858895966669	2.292694454020763	1.2702370253726638	5.563781263334787	7.13447397656742	1.392514826487345
ENSMUSG00000053119.12	Chmp3	0.3393657762365626	5.600227631210626	1.9012289434613012	0.1993865424906934	0.4888525505801576	37.08503129485962	42.526281346261115	43.8605807784889	33.24406958330107	41.91782183729791	60.23397976392879	63.63179492614185	61.07172167594499
ENSMUSG00000121092.1	Gm56862	0.6081583397943039	2.007682029719271	1.9003901448177425	0.19947730404057995	0.48888186935546013	3.76644849088418	0.9889832871223515	3.0154149285211123	4.298802101288931	4.318805886267057	2.660938865073159	5.784708629649259	2.9839603424728822
ENSMUSG00000021109.14	Hif1a	0.28211561819602265	3.549704690320421	1.9003407288369647	0.1994826527768514	0.48888186935546013	11.878799086634722	8.900849584101163	8.77211615569778	12.896406303866794	12.956417658801172	13.062790792177328	10.412475533368665	10.742257232902375
ENSMUSG00000002409.19	Dyrk1b	-0.6363177212721015	1.9693092470253957	1.8994331771703743	0.1995809192902378	0.4890195489736974	4.635628911857452	4.285594244196856	4.38605807784889	4.585388908041526	4.318805886267057	1.693324732319283	2.8923543148246296	0.9946534474909607
ENSMUSG00000110547.2	Gm29773	-0.689029493720993	3.8955161536294596	1.8971159110220124	0.1998321178581478	0.48939239718216293	15.645247577518901	24.72458217805879	16.44771779193334	23.213531346960227	17.27522354506823	6.289491862900195	8.098592081508963	4.376475168960227
ENSMUSG00000027433.6	Xrn2	0.3400535403002742	4.863699709911678	1.8969142351784192	0.19985400006992504	0.48939239718216293	26.07541262919817	21.098310125276832	26.31634846709334	22.640357733455037	24.64259829222968	36.769337044647294	28.15224866429306	42.77009824211131
ENSMUSG00000006423.16	Steep1	-0.2788069029907929	3.632362237459791	1.8968640306345947	0.1998594478551823	0.48939239718216293	14.196613542563448	14.505088211127822	11.513402454353336	10.890298656598626	9.907848797906778	14.030404924931203	9.83400467040374	10.543326543404184
ENSMUSG00000059263.10	Usp47	0.31035258491634526	8.039196610391192	1.8955509138951516	0.20000200690292066	0.48948474050142887	254.95959015215988	209.99411796564598	219.85116115217562	223.82429607377702	224.8319534909615	370.35430931154605	313.1455604850132	283.0783711559274
ENSMUSG00000056394.21	Lig1	0.5956548013922387	3.1333017652296347	1.8948819923808198	0.20007468080267313	0.48948474050142887	4.635628911857452	7.252544105563911	6.853215746638891	4.298802101288931	6.351185126863319	7.015202462465601	14.847418816099765	14.124078954371642
ENSMUSG00000104708.2	Gm42503	0.3824139767465289	2.5855714458147245	1.894601513573687	0.20010516345561283	0.48948474050142887	3.76644849088418	3.955933148489406	6.0308298570422245	6.304909748557099	4.064758481192524	6.289491862900195	6.748826734590802	6.564712753440341
ENSMUSG00000027823.10	Gmps	-0.3319746164163852	5.419612960692608	1.8943036629193344	0.2001375408795987	0.48948474050142887	43.169294241672524	50.43814764323993	52.084439674455574	50.439277988456794	48.777101774310296	37.01124057783576	28.730719527257985	28.248157908743284
ENSMUSG00000029009.18	Mthfr	0.49235699930511917	1.8002947773318818	1.8942922498337396	0.2001387816616006	0.48948474050142887	2.0280876489376354	1.977966574244703	3.0154149285211123	2.5792812607733584	2.286426645670795	3.1447459314500974	3.8564724197661726	4.575405858458419
ENSMUSG00000022791.20	Tnk2	-0.7196892271929765	3.8368166298806603	1.8938786535518863	0.20018375301300173	0.48948474050142887	23.467871366278352	12.19746054117567	19.189004090588895	20.061076472681677	19.05355538058996	4.596167130580912	7.905768460520654	4.575405858458419
ENSMUSG00000022579.11	Gpihbp1	0.4338075493651385	4.262741040529298	1.8938023148458125	0.2001920549843179	0.48948474050142887	17.383608419465446	12.85678273259057	15.625331902336672	16.33544798489794	10.669991013130376	28.544616916239345	21.981892792667185	25.662058945266786
ENSMUSG00000099519.2	Gm29253	-0.2958982309752976	4.964973206937086	1.8920924042656708	0.2003781312984568	0.4895141207242909	35.05694364592198	37.251703814941905	32.07304969427001	40.122152945363354	28.45330936834767	22.73893211971609	24.102952623538577	26.457781703259556
ENSMUSG00000041203.10	Trir	0.3211487916082976	5.642801900018448	1.8920643127906631	0.20038119020275114	0.4895141207242909	36.50557768087744	47.14153668616542	44.68296666808557	49.00634395469381	39.377347786552576	50.55783843639003	51.86955404585502	76.19045407780759
ENSMUSG00000026697.11	Myoc	-0.8337280841282599	3.777895327112356	1.891930488562986	0.20039576329090386	0.4895141207242909	15.934974384509992	21.098310125276832	17.818360941261115	20.347663279434272	18.54546057044089	4.1123600642039735	6.556003113602493	2.3871682739783058
ENSMUSG00000097316.4	Gm10516	-0.7384615539880403	1.2753514830086308	1.8918595020349591	0.20040349410158423	0.4895141207242909	3.1869948769019985	3.6262720527819554	1.0965145194622226	2.865868067525954	1.7783318355217295	0.7257105995654071	0.9641181049415432	1.5914455159855372
ENSMUSG00000025731.17	Mettl26	-0.540062628252732	3.945985208099792	1.8917563970257019	0.20041472349474582	0.4895141207242909	15.35552077052781	19.77966574244703	20.55964723991667	19.77448966592908	20.83188721611169	8.224720128407947	7.520121218544037	7.957227579927686
ENSMUSG00000026240.13	Cops7b	-0.6199314278347724	3.2499004319550924	1.8910745164177083	0.20048900975729664	0.4895926448865132	13.617159928581266	11.538138349760768	9.594502045294448	9.743951429588243	13.972607279099302	2.9028423982616283	7.327297597555728	3.978613789963843
ENSMUSG00000063802.6	Hspbp1	-0.7392064914330249	3.770843118514412	1.8885424647447364	0.2007651814456123	0.4901640351369131	12.458252700616903	17.801699168202326	22.478547648975564	21.78059731319725	16.004986519695564	6.047588329711726	5.977532250637568	3.5807524109674587
ENSMUSG00000069895.5	Atxn1l	0.5289900025976814	2.1162087639096554	1.8872846044115659	0.20090256549077437	0.4903262954183389	4.3459021048663615	2.9669498613670546	1.6447717791933338	4.585388908041526	3.8107110761179914	2.9028423982616283	6.170355871625876	3.978613789963843
ENSMUSG00000075706.12	Gpx4	0.39435902537928313	3.1754430966308043	1.8871612777021032	0.2009160420420614	0.4903262954183389	8.691804209732723	6.5932219141490105	6.0308298570422245	8.597604202577863	11.686180633428508	11.369466059858045	9.641181049415431	5.57005930594938
ENSMUSG00000025648.19	Pfkfb4	0.3912331904246405	5.055118220810909	1.8859909524144285	0.2010439896674191	0.49053551363833314	28.103500278135805	33.2957706664525	20.83377586978223	22.640357733455037	38.36115816625445	51.28354903595543	38.75754781865003	28.44708859824148
ENSMUSG00000027508.16	Pag1	-0.759730761208342	1.7077436055876953	1.8854445113976277	0.20110376743468125	0.4905783484827969	5.504809332830725	3.6262720527819554	2.193029038924445	3.72562848778374	4.064758481192524	1.4514211991308141	0.9641181049415432	1.1935841369891529
ENSMUSG00000040350.17	Trim7	-1.1375747773722633	3.6910754954557485	1.8848503619002746	0.20116879119214803	0.49063395987858266	22.59869094530508	18.790682455324678	15.351203272471116	18.914729245671296	19.30760278566449	2.1771317986962213	2.699530693836321	0.7957227579927686
ENSMUSG00000007721.7	Ccdc124	-0.3679496834271349	4.647845535284877	1.8841863069051732	0.20124149863799998	0.4906496990380543	27.234319857162532	29.010176422255643	29.60589202548001	34.103830003558855	24.388550887155148	18.142764989135177	20.246480203772407	14.323009643869835
ENSMUSG00000025939.20	Ube2w	0.4314902692647441	1.8187051583752787	1.8838899473283328	0.20127395840149734	0.4906496990380543	1.7383608419465446	2.637288765659604	3.0154149285211123	4.012215294536336	3.556663671043459	2.9028423982616283	2.8923543148246296	3.3818217214692665
ENSMUSG00000026584.15	Scyl3	0.737770817454348	1.9320837510156765	1.8836346235058548	0.20130192919480203	0.4906496990380543	2.607541262919817	3.2966109570745052	1.0965145194622226	1.432934033762977	2.286426645670795	5.079974196957849	4.049296040754482	6.166851374443956
ENSMUSG00000020697.18	Lig3	0.28717673164623003	3.6649151043630823	1.8824790221548862	0.2014285905671939	0.49085545171984607	11.00961866566145	11.208477254053317	9.868630675160002	11.463472270103816	10.669991013130376	15.965633190438956	12.147888122263444	14.91980171236441
ENSMUSG00000030016.16	Zfp638	0.3802469030779687	6.015067628630237	1.8819184095782078	0.20149007566866384	0.49090232526613653	57.07618097724488	45.82289230333562	58.93765542109446	49.29293076144641	59.701140192515204	88.77859668016814	52.64084852980826	100.65892888608522
ENSMUSG00000015937.16	Macroh2a1	-0.306668928412786	5.773623397575034	1.88082780482923	0.2016097594136557	0.49109094226986694	67.50634602892416	58.35001394021874	58.93765542109446	61.61616345180801	64.52804088893133	38.22075824377811	40.492960407544814	44.36154375809685
ENSMUSG00000024921.18	Smarca2	-0.29264757089482185	6.69788636658457	1.879899867205344	0.2017116667272909	0.49123618857773904	116.1804496034274	115.05172240190022	118.97182536165114	117.21400396181151	96.28396652324793	87.56907901422579	110.29511120531254	65.24926615540703
ENSMUSG00000052926.17	Rnaseh2a	-0.5464443734742378	2.458663966005371	1.8792287195343764	0.2017854159168278	0.491289623040369	5.215082525839634	7.582205201271361	6.0308298570422245	5.731736135051908	6.351185126863319	4.354263597392443	3.663648798777864	1.5914455159855372
ENSMUSG00000074874.11	Ctla2b	0.7566447664397218	1.9648292740620932	1.8789307071824741	0.20181817460811438	0.491289623040369	2.8972680699109077	1.318644382829802	2.7412862986555564	1.7195208405155724	1.5242844304471967	4.1123600642039735	6.170355871625876	5.9679206849457644
ENSMUSG00000102252.6	Snrpn	-1.0249676407598203	4.49075466515887	1.8778476613940218	0.2019372871072869	0.49147661057804076	34.18776322494871	31.9771262836227	30.70240654494223	35.53676403732183	31.501878229242063	2.9028423982616283	6.556003113602493	3.779683100465651
ENSMUSG00000078886.13	Gm2026	-1.2060085742723519	1.6097923264855998	1.8773285609103183	0.2019944106521157	0.49151268217108535	4.925355718848543	3.6262720527819554	3.563672188252223	2.5792812607733584	3.556663671043459	0	2.699530693836321	0
ENSMUSG00000042670.6	Immp1l	-0.23330676354449228	4.799146486695654	1.8767968098166499	0.2020529486974063	0.49155217983985844	33.02885599698435	27.03220984801094	30.428277915076677	27.225746641496563	25.404740507453276	28.060809849862405	26.416836075398283	21.28558377630656
ENSMUSG00000103000.2	Gm37900	-0.3628468459871213	3.4099450441985195	1.8748439729702095	0.20226812213407724	0.4919726420506267	10.430165051679268	13.186443828298021	11.787531084218893	10.60371184984603	13.210465063875704	6.531395396088664	8.48423932348558	7.161504821934917
ENSMUSG00000046032.17	Snx12	0.304986523206284	4.188202064394488	1.8743680595995749	0.20232060706995983	0.4919973071464762	16.514427998492174	15.823732593957624	13.980560123143338	16.048861178145344	14.480702089248368	18.142764989135177	21.789069171678875	24.667405497775825
ENSMUSG00000021583.8	Erap1	0.4943990499471403	3.012337554849015	1.8722529176414706	0.20255409060147297	0.49246201688606706	3.76644849088418	6.26356081844156	7.949730266101113	4.871975714794122	7.621422152235983	8.708527194784885	7.520121218544037	13.328356196378873
ENSMUSG00000022452.17	Smdt1	-0.23949027175972976	5.9564138718086275	1.8713385956360644	0.20265513105774993	0.49260459576568966	73.88033578272814	70.21781338568695	60.30829857042224	66.77472597335473	63.765898673707724	52.493066701897774	51.098259561901784	54.507008922504646
ENSMUSG00000039804.16	Ncoa5	0.38632128642349534	2.7678164924638424	1.8704126229056433	0.20275752768601757	0.49272576073783286	4.925355718848543	3.955933148489406	6.853215746638891	7.45125697556748	4.57285329134159	6.531395396088664	8.291415702497272	7.559366200931302
ENSMUSG00000125724.1	Gm58451	-0.5116174592359953	2.5199758361760876	1.8698925144833327	0.20281507304598761	0.49272576073783286	7.822623788759451	5.274577531319208	6.30495848690778	4.298802101288931	5.589042911639721	1.693324732319283	4.627766903719407	6.365782063942149
ENSMUSG00000053007.10	Creb5	-0.4130722104048275	3.5843962469693516	1.8696504028675618	0.20284186798388149	0.49272576073783286	9.560984630705995	15.494071498250173	15.899460532202227	15.475687564640152	10.669991013130376	6.289491862900195	10.026828291392048	8.951881027418647
ENSMUSG00000021375.12	Kif13a	-0.26372461136900327	6.162264127110009	1.8693215659296845	0.20287826855091998	0.49272576073783286	85.75913486936287	72.19577995993166	80.31968855060781	71.36011488139626	82.05731183907409	55.87971616653635	67.48826734590801	54.109147543508264
ENSMUSG00000020009.14	Ifngr1	0.47131602609977385	4.36769882827614	1.8685541150495175	0.2029632554124868	0.49272576073783286	13.617159928581266	19.12034355103213	15.899460532202227	13.182993110619389	13.464512468950238	22.25512505333915	29.69483763219953	33.22142514619809
ENSMUSG00000051768.10	Xrcc1	0.3288549953376954	2.9070680921591454	1.8683883679422775	0.20298161635553386	0.49272576073783286	6.663716560795088	5.604238627026659	5.756701227176668	9.457364622835648	8.38356436745958	6.773298929277132	5.591885008660951	7.758296890429493
ENSMUSG00000039523.17	Cep104	-0.3390702276603555	3.8662092183124015	1.868021822576642	0.203022228983225	0.49272576073783286	15.35552077052781	13.51610492400547	19.737261350320004	14.32934033762977	16.76712873491916	13.304694325365796	11.183770017321901	8.752950337920455
ENSMUSG00000039081.11	Zfp503	-0.4953636576402337	3.7961004103150984	1.8675043466718408	0.2030795829626902	0.49272576073783286	21.439783717340717	15.164410402542723	12.60991697381556	12.036645883609006	16.259033924770097	13.546597858554264	11.955064501275135	4.575405858458419
ENSMUSG00000018372.14	Cep95	0.4642855582149758	3.0848177442966396	1.8674406896396194	0.20308663982902847	0.49272576073783286	8.691804209732723	3.6262720527819554	6.853215746638891	5.731736135051908	7.113327342086918	11.127562526669575	8.677062944473889	11.537979990895145
ENSMUSG00000068921.15	Dap3	-0.30365399742562077	4.554766980656078	1.8659289831278603	0.20325432037409072	0.4929068756490985	26.65486624318035	25.38390436947369	26.31634846709334	24.646465380723203	26.420930127751408	19.59418618826599	21.403421929702258	13.92514826487345
ENSMUSG00000064358.1	mt-Co3	-0.4835231476248665	13.720970455994676	1.865651190702648	0.20328515361802846	0.4929068756490985	16546.877400875175	15819.446999713427	16911.269305035992	15819.591732743265	17858.26233971428	8896.244336539137	8532.059581490681	7635.357724319611
ENSMUSG00000029402.9	Snrnp35	-0.5796314044054376	3.077289496428889	1.8656205279951743	0.20328855737244858	0.4929068756490985	11.00961866566145	9.230510679808614	9.868630675160002	12.896406303866794	9.14570658268318	3.628552997827035	4.434943282731099	3.978613789963843
ENSMUSG00000020653.13	Klf11	0.8898794774226848	1.923655518594319	1.865191287442954	0.20333621378850505	0.4929195635319508	0.28972680699109077	3.955933148489406	2.193029038924445	2.006107647268168	2.032379240596262	5.563781263334787	3.663648798777864	6.166851374443956
ENSMUSG00000079480.4	Pin4	-0.306213561832238	4.593692623936474	1.8629433461843172	0.20358603549949197	0.4934222249621605	31.580221962028894	22.416954508106635	26.590477096958896	22.926944540207632	29.977593798794867	18.142764989135177	19.475185719819173	18.301623433833676
ENSMUSG00000024787.15	Snx15	-0.38300604675252253	2.856247174556647	1.8621109273110352	0.2036786493017794	0.4935437385270855	7.243170174777269	8.900849584101163	7.675601636235558	5.445149328299313	4.064758481192524	5.321877730146318	6.170355871625876	9.150811716916838
ENSMUSG00000056050.16	Mia3	0.34357291230739934	7.587290233376286	1.8604079601156156	0.20386829475479504	0.49378076503514107	150.9476664423583	171.0941086721668	170.50800777637562	158.48250413418526	160.04986519695564	268.5129218392006	177.78337855122055	276.71258909198525
ENSMUSG00000095993.4	Gm21060	0.2622997824847447	7.284984526157117	1.860119606322363	0.2039004297224633	0.49378076503514107	140.51750139067903	139.776304579959	134.32302863412227	144.15316379655548	130.58036620830984	182.15336049091718	182.02549821296336	189.7798777812753
ENSMUSG00000037536.15	Fbxo34	-0.40884675751599164	3.2439717351623947	1.8596955297508455	0.2039477023327147	0.49378076503514107	9.850711437697086	10.549155062638416	11.513402454353336	8.311017395825267	11.94022803850304	6.289491862900195	9.062710186450506	4.575405858458419
ENSMUSG00000019467.16	Arhgef25	-0.5130144111787996	2.420904584500037	1.8593625053233698	0.20398483546623988	0.49378076503514107	6.373989753803997	5.604238627026659	6.0308298570422245	4.585388908041526	7.367374747161451	2.1771317986962213	4.24211966174279	2.78502965297469
ENSMUSG00000025290.18	Rps24	0.31730683247847713	9.27644495157782	1.8593255616291715	0.20398895534630151	0.49378076503514107	547.0042115991794	559.4348794155435	504.67080758248795	482.3255957646181	572.3688036329223	777.7198592009279	668.7123175874543	844.4607769198257
ENSMUSG00000028927.7	Padi2	-0.9975784560174964	5.333202922677318	1.8576125273976418	0.20418011147954335	0.49405670125227613	57.65563459122706	63.294930375830496	52.90682556405224	63.335684292323585	50.80948101490655	12.095176659423451	16.96847864697116	2.78502965297469
ENSMUSG00000038671.16	Arfrp1	-0.2533485731357113	4.258158445010006	1.8575419523519874	0.20418799203145108	0.49405670125227613	17.673335226456537	22.087293412399184	22.478547648975564	15.189100757887557	18.29141316536636	20.803703854208337	16.197184163017926	16.511247228349948
ENSMUSG00000032177.19	Pde4a	-1.1831206728373866	5.463929990533607	1.8564152944645362	0.20431385203769414	0.4941945917480768	71.56252132679941	68.89916900285715	61.130684460018905	70.78694126789107	59.955187597589735	3.8704565310155044	10.026828291392048	4.376475168960227
ENSMUSG00000131011.1	Gm65181	-0.5780786771140355	1.498391539605778	1.8556559554032723	0.20439873706780864	0.4941945917480768	2.607541262919817	3.2966109570745052	3.0154149285211123	1.432934033762977	1.5242844304471967	1.4514211991308141	1.542588967906469	3.779683100465651
ENSMUSG00000033294.12	Noc4l	0.45624151782207695	3.2551148091359754	1.8555872323661038	0.20440642181006544	0.4941945917480768	10.430165051679268	4.285594244196856	7.127344376504446	6.304909748557099	8.891659177608647	11.853273126234981	9.641181049415431	13.328356196378873
ENSMUSG00000064345.1	mt-Nd2	-0.7277893187549024	14.644475501437222	1.855509505352298	0.204415113860165	0.4941945917480768	31092.90147266988	35150.11432980691	35873.56901872607	33832.7188843709	36895.55868637947	11169.41183791118	13665.410019441433	7205.468504314018
ENSMUSG00000036438.15	Calm2	-0.7189248714912346	7.414155756245906	1.854677396822003	0.204508197817573	0.4942316542967488	238.7348889606588	214.60937330555026	222.86657608069675	259.64764691785143	234.99384969394282	57.33113736566716	66.33132561997817	67.03964236089075
ENSMUSG00000079418.6	Atg4a	0.28610859002304423	3.791143423191487	1.8545371541155704	0.20452389167536666	0.4942316542967488	10.430165051679268	13.51610492400547	11.239273824487782	11.750059076856411	13.71855987402477	18.142764989135177	14.654595195111456	13.129425506880683
ENSMUSG00000032220.11	Myo1e	0.3005699494524736	2.7270761584166543	1.8541768605838709	0.20456421770568975	0.4942316542967488	4.3459021048663615	5.604238627026659	6.0308298570422245	6.87808336206229	6.097137721788787	6.531395396088664	5.977532250637568	7.36043551143311
ENSMUSG00000028385.15	Snx30	-0.336247431136167	2.9043576369314144	1.8531558791224119	0.20467854936353316	0.4942316542967488	7.822623788759451	7.252544105563911	9.046244785563337	7.164670168814885	8.637611772534115	4.838070663769381	5.784708629649259	5.57005930594938
ENSMUSG00000032565.10	Nudt16	0.5610554924137556	3.4103744398086704	1.853042534228848	0.2046912472365338	0.4942316542967488	7.53289698176836	5.274577531319208	10.416887934891115	4.585388908041526	9.14570658268318	16.449440256815894	16.004360542029616	10.941187922400568
ENSMUSG00000030584.15	Dpf1	-1.342553253841343	1.4115238926582494	1.8527264790697828	0.20472666003095916	0.4942316542967488	0.8691804209732723	4.615255339904307	5.208443967445557	4.871975714794122	1.7783318355217295	0.24190353318846902	0.5784708629649259	0
ENSMUSG00000005973.7	Rcn1	-0.6894005473288521	2.306735326047876	1.8527127394997587	0.20472819968415973	0.4942316542967488	6.084262946812906	7.252544105563911	4.38605807784889	4.871975714794122	7.113327342086918	0.9676141327538761	2.699530693836321	2.78502965297469
ENSMUSG00000042156.17	Dzip1	-0.6281027901112279	1.5779360085758525	1.8507434066529174	0.20494904307092773	0.49462355164031074	3.476721683893089	2.3076276699521534	3.837800818117779	2.006107647268168	4.064758481192524	1.9352282655077522	0.9641181049415432	1.5914455159855372
ENSMUSG00000013701.14	Timm23	-0.24609387297740842	7.356293071906067	1.8505060873562114	0.20497567786798315	0.49462355164031074	180.49980075544954	167.1381755236774	195.72784172400674	183.41555632166106	164.11462367814818	142.23927751481978	136.71194728071083	137.2621757537526
ENSMUSG00000029003.12	Mad2l2	-0.4386070463172086	2.627090221165625	1.849135589050188	0.20512958216983107	0.4948921543254292	6.373989753803997	7.252544105563911	6.853215746638891	5.158562521546717	6.859279937012385	4.354263597392443	2.506707072848012	6.365782063942149
ENSMUSG00000035840.8	Lysmd3	0.29787606694258917	2.7450059570289382	1.8483527229153824	0.20521756593596407	0.49494756614859303	5.215082525839634	4.944916435611757	6.0308298570422245	7.45125697556748	5.334995506565188	6.773298929277132	6.748826734590802	6.962574132436725
ENSMUSG00000004151.18	Etv1	0.5401896731229289	2.1447270562769702	1.84750956081876	0.20531238267897628	0.49494756614859303	3.476721683893089	1.977966574244703	3.563672188252223	3.72562848778374	7.875469557310516	3.1447459314500974	3.663648798777864	3.779683100465651
ENSMUSG00000027782.11	Kpna4	0.2841867888472669	7.2641711479435775	1.8473063066488633	0.2053352481453887	0.49494756614859303	149.78875921439393	117.35935007185238	137.33844356264336	130.3969970724309	143.2827364620365	186.7495276214981	156.7656038634949	203.70502604614876
ENSMUSG00000095304.10	Plac9	-0.3870066563703618	4.47635720551674	1.8464887250899842	0.20542725798940012	0.49494756614859303	25.495959015215988	27.03220984801094	24.123319428168898	26.652573027991373	25.150693102378746	10.401851927104168	17.739773130924394	17.903762054837294
ENSMUSG00000039693.12	Msantd3	-0.3710542224926403	3.473441645227891	1.8464325757215292	0.20543357901077833	0.49494756614859303	11.878799086634722	13.51610492400547	11.787531084218893	13.182993110619389	11.686180633428508	8.224720128407947	9.255533807438814	5.768989995447573
ENSMUSG00000021756.13	Il6st	0.31712126744611013	5.624412487795672	1.8463970678215098	0.20543757645095834	0.49494756614859303	43.459021048663615	39.55933148489406	43.8605807784889	35.53676403732183	43.696153672819634	56.36352323291328	58.232733538469205	69.42681063486906
ENSMUSG00000022426.7	Josd1	0.32974441919423686	3.489242467222346	1.846280174955995	0.20545073685641316	0.49494756614859303	8.112350595750542	10.549155062638416	9.046244785563337	9.743951429588243	10.415943608055844	12.33708019261192	16.004360542029616	9.34974240641503
ENSMUSG00000079426.14	Arpc4	0.3059922201696984	4.242521819767644	1.8451775050346766	0.20557493671910926	0.4951441106424815	15.645247577518901	15.164410402542723	17.270103681530006	17.768382018660915	24.896645697304212	13.546597858554264	21.981892792667185	20.887722397310174
ENSMUSG00000033196.18	Myh2	-0.6945412005720457	10.171320979806538	1.8441027561151582	0.20569608844286175	0.4951630039983662	1530.0472677199502	1632.1520848475875	1380.7859086328037	1512.0319924266933	1508.279443927501	621.2082732279885	810.8233262558377	226.58205533844085
ENSMUSG00000040287.10	Stac3	-0.778319686493134	4.161637853780163	1.8437249771085613	0.20573869651810905	0.4951630039983662	24.916505401233806	24.72458217805879	21.107904499647784	27.798920255001754	23.118313861782482	8.466623661596415	6.556003113602493	3.5807524109674587
ENSMUSG00000038482.12	Tfdp1	-0.35588817268759154	2.754370001972598	1.843693702867699	0.20574222433536496	0.4951630039983662	6.663716560795088	6.5932219141490105	8.497987525832224	5.731736135051908	6.097137721788787	4.596167130580912	7.712944839532345	4.1775444794620356
ENSMUSG00000028811.13	Yars1	0.25835619370312013	3.7967576812794412	1.8434156175689864	0.20577359665663097	0.4951630039983662	12.458252700616903	11.208477254053317	12.061659714084449	12.323232690361602	13.972607279099302	16.207536723627424	16.197184163017926	12.532633438386105
