Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CLP_1	CPM_CLP_2	CPM_CLP_3	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3
ENSMUSG00000121607.1	Nlgn4l	-0.4356177828648422	2.534712567458597	1.6383365629203201	0.2452348907251739	0.41761983400935443	4.354963256878052	7.262250255188552	3.118809035112538	5.683336853687082	7.867995163767749	6.364868012142827
ENSMUSG00000100393.2	Gm29491	-1.6337152118288243	-3.228035703812617	1.638003038762243	0.24527790245019937	0.4176431757934203	0	0.13678896028608573	0	0.08482592318935943	0.15841601000874664	0.14749248512986943
ENSMUSG00000056050.16	Mia3	0.3031632962358276	7.183174391125332	1.637866300923328	0.24529553951989636	0.4176431757934203	158.44211148896383	117.68824728613777	205.41199507346272	132.13455235096788	129.80871886800048	128.34115321454485
ENSMUSG00000000682.8	Cd52	0.38980314931121324	-0.7162716151338289	1.6374380698575346	0.24535078665930782	0.4176725259242729	0.6237878405077316	0.5595912011703508	0.8060690018286027	0.6422534184337214	0.43564402752405323	0.44247745538960825
ENSMUSG00000029084.6	Cd38	-0.21503721494019434	3.371617741778931	1.6373688147161027	0.24535972313624957	0.4176725259242729	9.021820434009971	10.856069302704805	8.806492178856418	12.142225005105448	9.927403293881456	11.220774445649296
ENSMUSG00000046010.8	Zfp830	0.2947713660631466	3.19559561137394	1.6370747935141077	0.2453976680315257	0.41769715945599467	11.898175476351177	7.088155214824443	11.21716582918495	7.816102922448119	8.607269877141901	8.202851288376584
ENSMUSG00000068284.15	Usf3	-0.24792618462106975	6.010437837894565	1.636430130422938	0.24548089490526948	0.4177898767839845	49.1637231333501	70.71989246790632	56.876831437438796	61.91080593920533	75.77565812085047	72.21458983473991
ENSMUSG00000025856.16	Pdgfa	-0.44174740298813414	3.7867863209268986	1.6362891735365244	0.24549909810348106	0.4177898767839845	6.457359311922629	16.89965427534459	11.706833914407932	17.9830957161442	15.28714496584405	14.352153360714217
ENSMUSG00000112742.4	Gm31793	-0.40190870181952626	-1.1888368183936446	1.636099339039434	0.24552361647064344	0.41779164497261445	0.2772390402256585	0.4476729609362806	0.3540676923920031	0.4968375501091052	0.38283869085447103	0.5445876374025947
ENSMUSG00000032263.15	Bckdhb	0.24349139284512725	4.238759366505932	1.6358915486547643	0.24555045804474634	0.4177973656959473	23.519111912476696	21.127676684187243	16.693915028525083	14.66276672273213	19.128733208556156	18.01677433740251
ENSMUSG00000030336.15	Cd27	-0.8424048178520049	0.05800805647051622	1.6349515922966664	0.24567193142935057	0.4178854981752021	0.3003422935777967	1.5419846432249664	0.36160104754927974	1.4541586832461615	1.4125427559113242	1.0664841232467481
ENSMUSG00000033152.14	Podxl2	-0.7365354834269383	4.858737212091371	1.6348652281313678	0.2456830969181129	0.4178854981752021	13.342128810859816	43.16313465027305	8.768825403070034	34.6453306283398	39.551197165517074	34.51324152038944
ENSMUSG00000022297.16	Fzd6	-0.2848807139572285	2.407609579773672	1.6346995027478468	0.24570452459710104	0.4178854981752021	5.694951951302068	5.048756170559164	3.555743634234584	5.913578645201057	5.8613923703236255	5.6387511622727
ENSMUSG00000024937.16	Ehbp1l1	-0.3573208725182087	8.676100813955715	1.6346920615310738	0.2457054867827278	0.4178854981752021	370.8649744351986	464.236860490923	240.78109753687664	478.29702689771665	467.08960551078945	432.85640712882906
ENSMUSG00000022698.18	Naa50	-0.34281029780878497	7.876245306945261	1.6345823089840492	0.24571967895960098	0.4178854981752021	170.47890648542784	286.0505866782573	164.93527781341524	240.99044778097013	277.2808228519762	269.87721106032336
ENSMUSG00000027611.13	Procr	-0.394176967496618	2.196561044490855	1.6341339670169854	0.2457776667636257	0.4179441707178857	2.783942028932654	4.924402570299087	4.120745271030334	6.9072537454192675	4.396044277742719	4.243245341428551
ENSMUSG00000076138.3	Gm26377	1.646865616780204	0.49163213393366556	1.6338465067377026	0.2458148568811877	0.4179542227965947	1.6172277346496746	0.8082984016905066	3.826944419896544	1.0542650453534672	0.9504960600524798	0
ENSMUSG00000039182.7	AW209491	-0.2507562291466704	3.505986958456135	1.6336015970867803	0.24584654848399842	0.4179542227965947	8.975613927305695	12.597019706345895	9.499560853325871	10.700184310886339	13.570971524082628	12.695699296947991
ENSMUSG00000038777.20	Sema6c	-1.3845588127997757	6.317167167630553	1.633543683058653	0.24585404349848022	0.4179542227965947	8.652168380375759	117.14109144499342	6.697152734818952	112.72153392963162	129.87472553883745	103.23339401512938
ENSMUSG00000046159.17	Chrm3	-0.6670404702528141	-2.632954147929568	1.6327976994442261	0.24595061562753462	0.4180784538093572	0.12706789343676014	0.09948288020806235	0.0979336170445966	0.25447776956807827	0.06600667083697777	0.1928747882467523
ENSMUSG00000054619.8	Tmt1a	-0.24056463485360322	4.4428604203169355	1.6321079982184512	0.2460399508085603	0.4181434923186107	16.27624198658137	22.147376206319883	21.334461805407507	27.45936313529835	20.96371865782414	22.180600648376515
ENSMUSG00000030435.18	U2af2	0.19891439177347012	5.298512036958501	1.6319398390256936	0.24606173919004623	0.4181434923186107	44.11566227590791	36.0501087153966	45.953466459387634	38.09895750104943	37.18815834955327	34.59266055084399
ENSMUSG00000043153.7	Crppa	0.25187108983515005	1.3339344677229419	1.631935983830791	0.24606223874047878	0.4181434923186107	2.841700162313	2.4497659251235353	2.8551416046078546	2.314535904166807	2.099012132615893	2.427953216753235
ENSMUSG00000046480.7	Scn4b	-1.3578947536302985	8.779639526598412	1.6315095653934613	0.24611750252595607	0.4181434923186107	114.98489193359187	606.111883027646	18.938854865393527	641.7929348506934	621.4792085984805	633.4461869054514
ENSMUSG00000024958.15	Gpr137	0.3422803018431918	2.958963942167558	1.6314956672425538	0.24611930402902535	0.4181434923186107	7.681831739585954	6.2425507330559125	12.068434961957212	6.7012479319593945	6.970304440384852	6.841382194870097
ENSMUSG00000044139.13	Prss53	-1.2047496366346448	0.6492777034244851	1.6314141425993236	0.24612987178515952	0.4181434923186107	0.2425841601974512	2.3751537649674885	0.21093394440374652	2.4963057395725774	2.099012132615893	1.8833655793506403
ENSMUSG00000013155.11	Enkd1	-0.374544164752702	-0.6773175543944421	1.630924282508231	0.24619338456272655	0.4182038022513914	0.5660297071273861	0.6093326412743819	0.40680117849293973	0.8119052648124402	0.6336640400349866	0.6013155162986984
ENSMUSG00000029246.15	Ppat	-0.4048086207132469	4.245020509739781	1.6307778354720526	0.24621237677787886	0.4182038022513914	10.500428648546816	23.913197330012988	14.494175322600297	25.314479077510263	20.01322259777166	19.41228015824666
ENSMUSG00000085315.10	A430018G15Rik	-0.4976848163807677	-1.2652638909407787	1.630114988745228	0.24629836579374456	0.41830992850375975	0.2887906669017276	0.49741440104031176	0.20340058924646987	0.43624760497384846	0.4752480300262399	0.4765141827272704
ENSMUSG00000018433.15	Nol11	0.17653057818322979	3.8861584651580605	1.629767055115099	0.24634351963250584	0.41831195824476164	16.7498586803002	14.064392189414816	16.181646877830268	13.838743468892638	14.006615551606682	13.739492268636297
ENSMUSG00000025150.11	Cbr2	-0.9889682288896701	3.1560904629444164	1.6297434915181206	0.24634657808513302	0.41831195824476164	1.455504961184707	13.19391698759427	3.2468760727862414	15.886683614464316	10.811892683096957	8.781475653116841
ENSMUSG00000022814.7	Umps	-0.24196103042497977	2.3516188407583223	1.629386979570156	0.2463928585380379	0.4183232542832798	4.528237657019089	5.409381611313391	4.0378783643002905	5.210735281632079	5.900996372825812	5.411839646688286
ENSMUSG00000030802.15	Bckdk	-0.42143486193062757	7.046359997829167	1.629330058807276	0.24640024885596584	0.4183232542832798	98.73175320036263	169.5934400346943	70.66287137525508	148.5907814497036	155.5777231627566	149.80698258883044
ENSMUSG00000075419.5	Dolk	-0.1929590765892399	4.108590293492214	1.6282366146571787	0.24654227907970808	0.4184979905402642	14.739875638664177	17.782564837191146	15.714578858079117	17.80132588073843	20.343255951956547	16.995672517272645
ENSMUSG00000102649.2	Gm38021	0.5292293732545467	-2.4863243421403225	1.6281755849744464	0.24655020989286217	0.4184979905402642	0.16172277346496747	0.2114011204421325	0.18080052377463987	0.1575338573516675	0.15841601000874664	0.06807345467532434
ENSMUSG00000135561.1	Gm53882	-1.6241918567482614	-3.2327653266563647	1.6275595236410512	0.24663028793663178	0.4185939854582627	0	0.13678896028608573	0	0.16965184637871886	0.09240933917176887	0.12480133357142797
ENSMUSG00000022682.9	Rrn3	0.2225331712554452	5.675408626076953	1.6268718655517096	0.24671971716145263	0.41870583187132937	58.820883034543876	44.717554653524026	61.50231150400666	47.320747150635505	49.148567105213644	44.985207964610176
ENSMUSG00000068758.9	Il3ra	0.4577128077710339	0.3363617818829633	1.6260997200006724	0.24682019020831053	0.4188313398089826	1.5132630945650527	0.84560448176853	1.936072275420102	1.1633269465969294	1.095710735893831	0.8736093349999958
ENSMUSG00000120718.2	Gm56656	0.37825736113644104	-0.18860125695088342	1.6259417917493433	0.24684074747537374	0.4188313398089826	0.8317171206769755	0.7709923216124832	1.2882037318943091	0.8119052648124402	0.7128720450393599	0.7034256983116849
ENSMUSG00000046058.8	Eid2	0.24518018242642373	1.4572139673014743	1.6254673539563307	0.24690251928721507	0.418869632943988	2.691529015524101	3.0590985663979176	3.1112756799552614	2.472069761518475	2.6798708359812973	2.3258430347402483
ENSMUSG00000003882.6	Il7r	-0.6757660816717611	-2.9491386509222237	1.6253565986996568	0.2469169428667955	0.418869632943988	0.15017114678889834	0.04974144010403118	0.05273348610093663	0.1575338573516675	0.10561067333916442	0.1361469093506487
ENSMUSG00000025792.10	Slc25a10	-0.5437336259249917	1.4864227505726706	1.6252261278225808	0.24693393557280174	0.418869632943988	1.4092984544804308	3.867396968088424	1.5217377417698856	3.0537332348169395	3.485152220192426	3.3582904306493346
ENSMUSG00000001768.17	Rin2	0.46052712494462905	3.7755082250418814	1.6244076739589524	0.2470405710069872	0.4189209289065171	23.888763966110908	9.040506738907666	14.57704222933034	13.523675754189302	9.584168605529172	11.413649233896049
ENSMUSG00000036411.11	Matcap2	-0.7708413294441884	-2.242283486515647	1.6243627014892363	0.24704643236413815	0.4189209289065171	0.06930976005641462	0.28601328059817926	0.07533355157276661	0.26659575859512963	0.2508253491805155	0.20422036402597304
ENSMUSG00000032469.13	Dbr1	0.29074643629322816	2.0092500864854337	1.6243117910994536	0.24705306786751866	0.4189209289065171	5.648745444597792	3.743043367828346	3.826944419896544	3.4778628507637364	3.603964227698986	3.7213488555843974
ENSMUSG00000024381.18	Bin1	-0.45727934037886725	8.55184263443692	1.6237727552442305	0.24712334007480743	0.4189209289065171	314.1464874556993	456.6761615951102	178.0433157870766	457.369259847999	465.7034654232129	379.6570023000631
ENSMUSG00000028584.4	Lrrc38	-1.6931225784391686	4.617312944112276	1.6237172607828634	0.24713057634601954	0.4189209289065171	1.3861952011282925	32.667690788322474	0.7458021605703895	31.85819315211799	43.84163076992063	36.66890091844138
ENSMUSG00000025592.18	Dach2	-1.0479866893190892	1.9942977508487063	1.6236819091240904	0.24713518623174324	0.4189209289065171	2.1717058151009914	5.173109770819242	0.4294012439647697	3.259739048276812	4.924097644438541	7.839792863441521
ENSMUSG00000032407.15	U2surp	0.17949073605059274	4.954221000139599	1.6236050475363484	0.24714520947914953	0.4189209289065171	34.862809308376555	30.193054143146924	33.65149748755485	26.708047815621168	29.88782055498353	30.564981149220632
ENSMUSG00000137251.1	Gm52494	-0.3750180059746677	-1.281679273343527	1.6235230066422084	0.2471559087951757	0.4189209289065171	0.2772390402256585	0.41036688085825723	0.3314676269201731	0.3877756488656431	0.4224426933566577	0.5105509100649326
ENSMUSG00000038807.20	Rap1gap2	-0.5151856934016679	2.869784923154119	1.6233684949811196	0.24717606117733637	0.4189209289065171	3.199800589271142	4.999014730455134	9.785828349302383	8.930957912936842	7.815189827098167	8.985696017142814
ENSMUSG00000126786.1	Gm74769	-1.626481867671757	-3.1267304201528514	1.6226206483839434	0.24727363388186077	0.41904627369123426	0	0.14922432031209354	0	0.10906190124346211	0.1452146758413511	0.17018363668831088
ENSMUSG00000083282.4	Ctsf	0.2473884600662409	4.585955150650461	1.6224407174130666	0.2472971181314854	0.41904627369123426	23.911867219463044	21.960845805929765	32.25782678345867	23.75125849302064	19.40596122607146	22.668460406883007
ENSMUSG00000002500.16	Rpl3l	-0.7407893207759676	8.336856316398928	1.6220794076738387	0.24734428541228384	0.41905683441288166	167.02497010928317	469.5467592220283	89.68459314737865	401.8446341260497	419.749621186509	392.0123343236345
ENSMUSG00000110277.3	Gm45871	0.28726300103534014	1.095777085509446	1.6220321826958102	0.24735045137903203	0.41905683441288166	2.760838775580516	2.2508001647074107	1.9662056960492087	1.9388782443282153	1.7557774442636085	2.019512488701289
ENSMUSG00000028602.13	Tnfrsf8	0.7215371854483514	-2.3424477036705755	1.620918385062115	0.24749594022282934	0.4192307165037711	0.19637765349317476	0.13678896028608573	0.3088675614483431	0.21812380248692423	0.11881200750655997	0.056727878896103624
ENSMUSG00000114618.3	Gm41183	-1.235658328297421	-0.8882366189944492	1.6208447608381318	0.24750556171720162	0.4192307165037711	0.06930976005641462	0.8082984016905066	0.06780019641548996	0.5816634732984647	0.7920800500437332	0.8168814561038922
ENSMUSG00000120978.1	Gm56588	0.6350960522156478	-2.3252827256858355	1.6205814549968018	0.24753997599042424	0.4192307165037711	0.2310325335213821	0.08704752018205456	0.3164009166056198	0.13329787929756481	0.13201334167395554	0.14749248512986943
ENSMUSG00000104117.7	Gm20743	-1.3646207983505514	0.3169841156867252	1.6204153310525573	0.24756169210439807	0.4192307165037711	0.18482602681710567	1.815562563797138	0.07533355157276661	1.9873502004364207	1.5841601000874663	1.72452751844155
ENSMUSG00000042032.14	Mat2b	-0.27005341346095146	5.725719104925024	1.6203449958652048	0.24757088732278446	0.4192307165037711	45.24772169016268	61.331195648270445	37.312708093991304	56.99090239422248	57.96705832903387	58.543171020778935
ENSMUSG00000021622.4	Ckmt2	-0.991463528441555	10.11673339588536	1.620097755322098	0.24760321408218877	0.41924355016719317	536.3882330765928	1548.8613973193487	144.098017448388	1595.5877331808779	1149.2949512792893	1687.461522370836
ENSMUSG00000113032.2	Gm47578	-0.6602557700565855	2.7691589798522154	1.6199266636150833	0.24762558796544903	0.41924355016719317	4.193240483413085	8.480915537737316	3.141409100584368	13.402495863918789	4.646869626923235	6.920801225324642
ENSMUSG00000026670.16	Uap1	0.21890091744316467	5.428835565372637	1.6197406097270555	0.2476499218173943	0.4192448586070511	44.61238222297888	39.55688024273079	54.76749199340133	37.3597601703993	41.53139729062641	40.49235995603877
ENSMUSG00000050304.5	Slc25a2	0.5202194838926079	-1.9956507181473957	1.6189271666138545	0.24775635239237262	0.4193851345576368	0.40430693366241865	0.2114011204421325	0.1958672340891932	0.14541586832461617	0.2244226808457244	0.1928747882467523
ENSMUSG00000109916.2	2410039M03Rik	0.6257362485513972	-0.8999919400260785	1.6187097720814831	0.24778480749774637	0.4193870211046864	0.9587850141137356	0.27357792057217145	0.6328018332112396	0.30294972567628364	0.4752480300262399	0.4311318796103875
ENSMUSG00000025170.14	Rab40b	-0.9550002632729002	3.1592642904786303	1.6184371162714937	0.24782050257206606	0.4193870211046864	4.100827470004532	12.783550106736012	1.3409372179952457	13.899333414027895	13.003314154884619	8.373034925064895
ENSMUSG00000029307.8	Dmp1	-1.2067149429511965	-2.6137368562546444	1.618378526293898	0.2478281739303011	0.4193870211046864	0.023103253352138208	0.2238364804681403	0.022600065471829984	0.16965184637871886	0.10561067333916442	0.3176761218181803
ENSMUSG00000138871.1	Gm69797	-1.1108511823978322	-2.873820174603813	1.6179752165510088	0.24788098985681106	0.41943650946292277	0.011551626676069104	0.18653040039011692	0.030133420629106646	0.2060058134598729	0.13201334167395554	0.1361469093506487
ENSMUSG00000034973.17	Dop1a	-0.1781524629266741	3.6432185597002533	1.6174649578833757	0.24794783492903943	0.41950972470546044	11.84041734297083	11.465401943979186	11.804767531452528	12.554236632025194	12.660079466532334	14.510991421623306
ENSMUSG00000027651.17	Rprd1b	0.27147373125579455	5.235295652289205	1.6169570201014694	0.24801440206438258	0.41956435514816226	52.96420830977684	31.946439906814025	38.623511891357445	32.536800537632864	35.577595581131014	34.229602125908926
ENSMUSG00000038252.14	Ncapd2	-0.5345888470515227	3.3196238826856237	1.616858764993017	0.24802728176933345	0.41956435514816226	4.817028323920816	14.027086109336793	5.582216171542006	12.336112829538271	11.009912695607891	12.014964750194748
ENSMUSG00000074406.6	Zfp628	0.29298589949353393	2.8207791208186794	1.616041725469372	0.2481344206285399	0.41970569207834973	9.9459505680955	6.528564013654092	6.7950863518635485	6.046876524498622	7.260733792067554	5.684133465389583
ENSMUSG00000090942.2	F830016B08Rik	-1.883507286257047	1.1377902946271314	1.6156153119356287	0.24819036327954735	0.41976041480812337	0.09241301340855283	2.6984731256436914	0.022600065471829984	5.67121886466003	2.508253491805155	2.110277094935055
ENSMUSG00000038776.14	Ephx1	-0.764620430390009	3.4837960915242765	1.6150979677577832	0.2482582601279088	0.41983534315871596	2.980319682425829	15.830213313107922	6.026684125821329	19.194894618849332	11.881200750655998	11.095973112077868
ENSMUSG00000022607.19	Ptk2	0.22212620345467443	4.921344549929689	1.614761223711555	0.24830246935976855	0.4198460914995484	34.088850321079924	26.10182069459036	37.62157565543965	27.301829277946684	28.660096477415745	27.89877084110376
ENSMUSG00000019945.11	Cabcoco1	-0.8057496600636366	-2.386487076161562	1.6146507179687088	0.24831697953905554	0.4198460914995484	0.10396464008462193	0.2238364804681403	0.05273348610093663	0.12117989027051346	0.1980200125109333	0.329021697597401
ENSMUSG00000026096.15	Osgepl1	-0.35283183453621575	4.810589966235066	1.6143358137616939	0.24835833545377275	0.4198460914995484	26.118227914592243	32.46872502790635	15.315311034743454	31.21593973368427	30.36306858500977	32.77736842616867
ENSMUSG00000028952.13	Zbtb48	0.2741101619613873	1.1931951470292408	1.6143307913768385	0.24835899511769396	0.4198460914995484	2.841700162313	2.412459845045512	2.184672995610232	2.1448840577880883	2.1782201376202663	1.8266377004545367
ENSMUSG00000122369.1	Gm58365	-1.575746375819344	-1.0862560640137326	1.6140507008159217	0.24839578758955222	0.4198678962152628	0.023103253352138208	0.6590740813784131	0.015066710314553323	0.7270793416230807	0.7788787158763376	0.5218964858441534
ENSMUSG00000021504.15	B4galt7	-0.24850993517168807	2.5116341905182824	1.613873370076435	0.24841908572295646	0.4198678962152628	4.285653496821638	6.080891052717812	5.213081768835449	6.592186030715933	5.993405711997581	5.922390556753218
ENSMUSG00000036611.6	Eepd1	-1.0469783371920474	6.025877497006112	1.612992285372479	0.2485348919903515	0.41999961765280563	21.613093510925292	97.59270548410917	8.286690673004328	80.40285719448568	89.9406896824659	93.0110302380515
ENSMUSG00000097191.5	Mm2pr	0.5032491509301469	-2.5836700312116196	1.6128502967219853	0.24855356177976196	0.41999961765280563	0.13861952011282924	0.13678896028608573	0.22600065471829986	0.10906190124346211	0.15841601000874664	0.0907646062337658
ENSMUSG00000026646.17	Suv39h2	-0.6961575396819096	0.3082199515971316	1.612741790876874	0.248567830364263	0.41999961765280563	0.6122362138316625	1.7658211236931067	0.42186788880749304	1.3814507490838535	1.5709587659200708	1.56568945753246
ENSMUSG00000074121.4	Ntf5	-1.3420279471755974	2.113441783925824	1.61168418499533	0.24870696877394427	0.4201491964823431	0.6353394671838007	6.391775053368006	0.3088675614483431	5.707572831741184	7.023109777054434	5.79758922318179
ENSMUSG00000133630.1	Gm32703	-0.8872952532770351	-0.8233784732670033	1.6116442924434506	0.24871221925285955	0.4201491964823431	0.3118939202538658	0.7585569615864755	0.09040026188731994	0.6058994513525673	0.7788787158763376	0.737462425649347
ENSMUSG00000101693.3	Gm19461	-1.579197039466981	-2.5082251571022547	1.6115305459154794	0.2487271909489155	0.4201491964823431	0.011551626676069104	0.2362718404941481	0	0.19388782443282154	0.1716173441761422	0.329021697597401
ENSMUSG00000001774.9	Chordc1	-0.18314507167287314	5.265635332477217	1.6105394609604435	0.24885769649172962	0.42032974384184496	32.64489698657129	39.15894872189855	36.22790495134347	38.317081303536355	41.8482293106439	42.489181293181616
ENSMUSG00000074818.14	Pdzd7	-1.615923765454431	2.505970900340115	1.6100172609976975	0.24892649969053218	0.4204060493065043	0.5313748270991788	7.709923216124833	0.14313374798825657	7.622215098015297	9.729383281370522	8.248233591493467
ENSMUSG00000028914.14	Casp9	-0.25439947795131074	1.8226275565138965	1.608528262202694	0.24912283729192106	0.42063564004733	2.980319682425829	3.5440776074122216	3.096208969640708	4.386712027792587	3.366340212685866	3.7213488555843974
ENSMUSG00000035829.14	Ppp1r26	-0.44505226214873145	1.0647582430498728	1.6085081025936647	0.24912549706379544	0.42063564004733	1.0165431474940811	2.337847684889465	1.9059388547909955	2.8477274213570665	2.125414800950684	2.1896961253895997
ENSMUSG00000031200.17	Mtcp1	0.3419338425927197	0.9893389789056626	1.6081975953581369	0.24916646928348218	0.42063564004733	2.8185969089608616	1.6165968033810132	2.1470062198238486	1.6965184637871884	1.623764102589653	1.8720200035714196
ENSMUSG00000006435.17	Neurl1a	-0.25711632025223874	7.242085753437973	1.6081146275637797	0.24917741875949115	0.42063564004733	127.21806458354904	169.22037923391406	117.3018731539549	162.62341274302906	176.21140846639582	155.61591738779146
ENSMUSG00000001948.11	Spa17	-0.5076598250282867	0.8213545622069699	1.6080902314241798	0.24918063851516833	0.42063564004733	1.1436110409308413	2.3254123248634575	0.8663358430868161	2.169120035842191	1.8481867834353773	2.1329682464934963
ENSMUSG00000006678.7	Pola1	-0.36571036945750457	0.026462837288025735	1.6075401065403823	0.24925325906218054	0.42071184552124413	0.7508557339444918	1.144053122392717	0.7232020950985595	1.2117989027051346	0.9768987283872709	1.1799398810389554
ENSMUSG00000128935.1	Gm52200	-0.6276125999466536	-2.511019434231161	1.6073900812911508	0.24927306886200276	0.42071184552124413	0.10396464008462193	0.1989657604161247	0.06780019641548996	0.24235978054102691	0.18481867834353774	0.1361469093506487
ENSMUSG00000043683.5	Fem1a	-0.3799429696649357	8.480554609583532	1.6067155560488457	0.24936216365997235	0.4208119667578423	282.0676201762554	435.1754241101428	213.99248659760084	392.81673230089643	447.20839625469176	371.7718271335047
ENSMUSG00000022420.17	Dnal4	0.2806383891755537	2.2383150276159895	1.6064900909347009	0.24939195462531905	0.4208119667578423	5.117370617498613	4.0166212884005175	6.3129516217978425	4.277650126549125	4.462050948579697	3.9822970985064745
ENSMUSG00000020312.13	Shc2	-0.617299230548174	0.5728870085808526	1.6064039470738567	0.24940333828415223	0.4208119667578423	0.554478080451317	1.989657604161247	0.9341360395023061	2.169120035842191	1.650166770924444	1.5089615786363564
ENSMUSG00000110138.3	4831440D22Rik	0.6698822363335407	-2.1724055830850815	1.6056229787181717	0.2495065755709593	0.42094624117850094	0.34654880028207313	0.11191824023407015	0.2712007856619598	0.21812380248692423	0.09240933917176887	0.14749248512986943
ENSMUSG00000118651.3	Gm17315	-0.8645082307017927	-1.1326545235588175	1.6051237141691976	0.24957260672245155	0.4210177250681933	0.13861952011282924	0.6715094414044209	0.12806703767370325	0.557427495244362	0.620462705867591	0.5105509100649326
ENSMUSG00000018599.6	Mief2	-0.40525521045563584	6.216079615225549	1.604658367173978	0.24963417501092047	0.4210816674703118	42.14033411430009	96.42378164166443	53.2909543825751	81.0451106129194	89.04299895908301	83.97995191779181
ENSMUSG00000108875.3	Gm45064	-0.5735362426328502	-1.2984868622209085	1.6042070224514338	0.24969391189088885	0.4211384553793822	0.13861952011282924	0.4352376009102728	0.3540676923920031	0.48471956108205383	0.5148520325284266	0.3857495764935046
ENSMUSG00000109643.3	Gm31545	-1.1345398320621045	0.15617713666299496	1.6040341957771993	0.24971679156364782	0.4211384553793822	0.36965205363421133	1.6041614433550055	0.0979336170445966	1.781344386976548	1.3333347509069509	1.395505820844149
ENSMUSG00000036948.18	Trappc14	0.29959791692099075	1.8656394479166936	1.6038676434962582	0.24973884349574246	0.4211384553793822	3.5463493895532148	3.3202411269440812	5.115148151790853	3.3324469824391203	3.4587495518576348	2.949849702597388
ENSMUSG00000062077.15	Trim54	0.3222299557422123	7.893443357213517	1.6036400183349917	0.24976898622455088	0.42114937372118433	353.3296051409257	215.26851741022094	223.9817155361497	222.25603674514875	224.03984215486992	187.63313223675235
ENSMUSG00000024906.11	Mus81	-0.3394766665454726	3.890802482242544	1.6026078246640365	0.24990573871242808	0.4213400336032732	10.639048168659645	18.553557158803628	10.049495779807067	15.886683614464316	18.323451824345028	15.429983059740186
ENSMUSG00000029617.11	Ccz1	0.17038971784532272	5.222978313407126	1.602367204163718	0.2499376335658929	0.42135388457333	37.64675133730921	41.409748886605954	39.527514510230645	33.48200368174287	37.33337302539462	34.55862382350632
ENSMUSG00000006335.17	Tfpt	0.20231976985215502	2.652952552632678	1.602005174488765	0.24998563270816945	0.42139487953857213	6.942527632317532	6.864318734356303	6.3129516217978425	6.240764348931443	5.49175501363655	5.752206920064907
ENSMUSG00000046207.15	Pik3r6	-0.36656568049297383	1.3504946716075277	1.6015673325379838	0.250043701283354	0.4214322544670988	2.009983041636024	2.9969217662678784	1.627204713971759	2.5326597066537313	2.7326761726508795	3.2788714001947894
ENSMUSG00000053886.5	Sh2d4a	-1.0821974865172341	0.38782016483921966	1.6014808548001438	0.25005517267975885	0.4214322544670988	0.4967199470709715	1.8404332838491535	0.1582004583028099	1.6601644967060345	1.0429053992242487	2.5414089745454422
ENSMUSG00000062190.13	Lancl2	0.2801883822706157	3.2445622975571125	1.6010725587304973	0.250109344119387	0.42148363190267757	8.536652113615068	8.990765298803636	13.575105993412544	8.700716121422866	8.092417844613474	8.826857956233724
ENSMUSG00000141299.1	Gm63155	-0.7336087081532384	-0.16605823281522505	1.6008899750027332	0.25013357429855576	0.4214845474496687	0.3003422935777967	1.2559713626267872	0.4143345336502164	1.1512089575698778	1.3201334167395553	0.7941903045454507
ENSMUSG00000118029.2	Gm55328	-1.068631494714611	0.49975412047644513	1.6002051828353088	0.25022448170085887	0.4215978058313685	0.09241301340855283	1.7285150436150833	0.8814025534013694	1.7692263979494967	2.046206795946311	1.849328852012978
ENSMUSG00000059713.13	Rcan3	-0.3447042043615521	2.19777501022727	1.5994954858466077	0.2503187461722896	0.4217166984841622	2.8763550423412068	5.384510891261375	3.811877709581991	5.453095062173106	4.462050948579697	5.411839646688286
ENSMUSG00000003458.13	Ncstn	0.23525262534779615	5.137337619256692	1.5990061624289624	0.2503837700458475	0.42171876749466425	44.57772734295067	29.695639742106614	39.82884871652171	33.360823791472356	32.33006737595171	31.245715695973875
ENSMUSG00000104453.2	Gm37829	-1.0819418440346487	5.846818062536576	1.5989683312668699	0.2503887982770155	0.42171876749466425	22.375500871545853	82.94385137347199	5.46168248902558	78.03984933421067	79.47203168772123	76.92300378311651
ENSMUSG00000143741.1	Gm66028	-0.7803943164226703	-1.3083904270470519	1.5988895448934413	0.25039927043756194	0.42171876749466425	0.12706789343676014	0.49741440104031176	0.22600065471829986	0.7028433635689781	0.5148520325284266	0.2382570913636352
ENSMUSG00000040990.18	Sh3kbp1	-1.2029573749285858	4.473343801482194	1.5987729103292876	0.25041477449413413	0.42171876749466425	4.1470339767088085	33.84904999079322	2.3654735193848717	30.997815931197344	29.425773859124686	32.39161884967517
ENSMUSG00000046079.17	Lrrc8d	0.3753684125102477	2.2720282995178276	1.5982214382332933	0.2504880998331769	0.42179224742515237	5.2213352575832355	3.7181726477763304	7.337487923187468	3.429390894655531	4.3036349385709505	4.821869706168808
ENSMUSG00000066760.13	Psg16	0.2954336914331678	1.4623135033209578	1.5980882402548813	0.25050581492576207	0.42179224742515237	3.6849689096660443	2.9223096061118317	2.433273715800362	2.3266538931938587	2.3234348134616174	2.711592611233753
