Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Cast_1	CPM_Cast_2	CPM_Cast_3
ENSMUSG00000035765.11	Dym	0.3295617549442511	6.572029594349623	4.2594540483971395	0.06826527364232063	0.17130601855315566	86.73210732903388	85.71636991733459	71.0993521985964	98.64079072660567	104.97232012351998	123.0061502818513	94.54920509935843
ENSMUSG00000037788.15	Vopp1	0.48663120075094235	2.4801652413697597	4.256815283333595	0.06833659880482924	0.17145365301599205	3.71330123121246	3.5598055266215454	5.90906144277879	5.237564109377293	6.119462608097577	6.79644877043692	6.4444443592552
ENSMUSG00000036073.19	Galt	-0.6419951919340653	4.5234364897339665	4.253809707205069	0.06841795275459259	0.17162639071541375	20.423156771668527	20.70307951008846	22.11132668910773	44.71327878560985	16.240112306105107	21.825215769853774	13.809523626975428
ENSMUSG00000051730.16	Mettl5	-0.38504099904997036	3.1781574744464036	4.253169083064732	0.06843530867223685	0.17163855559535424	10.432608221025482	7.6816856100780715	10.48381868880108	10.863095930560311	8.002374179819908	7.275071923284591	7.365079267720228
ENSMUSG00000137082.1	Gm59245	1.0645564632385547	2.2559219017657455	4.250825815863284	0.06849884003017544	0.17176650476413807	6.454071187583561	2.9977309697865646	2.0967637377602157	0.872927351562882	4.94264287577112	6.987898031575988	7.73333323110624
ENSMUSG00000095993.4	Gm21060	0.7375033340915594	0.8312245099631532	4.248792019511909	0.0685540409408755	0.17185796536411385	1.5914148133767685	1.311507299281622	0.8577669836291791	1.163903135417176	2.510548762296442	2.010217241960216	1.6571428352370514
ENSMUSG00000046058.8	Eid2	0.8177866609751078	1.535463378991352	4.2485593885859245	0.06856035852291775	0.17185796536411385	2.740769956371101	2.435656412951584	1.2389967541310365	1.745854703125764	1.9613662205440954	4.499057636768102	4.419047560632137
ENSMUSG00000054426.14	A930005H10Rik	0.4520811625345923	2.9715792565867205	4.24562199149902	0.06864019262372507	0.1720266624485031	7.1613666601954575	5.339708289932318	6.290291213280647	7.662362308163076	6.8255544474934515	10.433984732079216	9.942857011422308
ENSMUSG00000034614.15	Pik3ip1	-0.3735899064216971	5.818206186496036	4.242847469874767	0.06871570720122194	0.17218447427963665	69.58019211819537	64.45121585041115	50.7988669193725	64.49963208770184	37.422867487981335	55.711734991468845	51.279364401502086
ENSMUSG00000035953.15	Pip4p1	0.3994657200253711	3.561011132633787	4.241121095328671	0.06876274683534438	0.1722708903921625	10.963079825484405	7.400648331660581	10.579126131426543	11.930007138026054	13.023471704412792	14.26296995486058	13.165079191049907
ENSMUSG00000031378.15	Abcd1	-0.4336331951469186	4.582734983551127	4.240138361484572	0.06878954206912608	0.1723065660442939	23.07551479396314	23.607131387069195	23.255016000613303	37.147908405398205	19.92748080072801	22.20811429213191	17.307936279142535
ENSMUSG00000047030.16	Spata2	-0.34088840148041033	4.385207692086914	4.238979574319363	0.06882115441708363	0.17233095537657947	23.871222200651527	21.265154066923444	22.492556459609588	23.472046564246384	21.65348307480681	17.230433502516135	15.006349007979965
ENSMUSG00000061436.16	Hipk2	-0.8506017227049567	5.59119352298225	4.238860906363281	0.06882439277317343	0.17233095537657947	46.15102958792628	85.43533263891709	66.90582472307598	39.08774696442683	56.565801800491705	17.134708871946604	24.85714252855577
ENSMUSG00000001415.11	Smg5	0.2608205550508792	6.002743907246505	4.234855779429555	0.06893380183356365	0.17257013920479244	60.91582257869963	60.42301485976044	53.276860427634574	61.104914609401746	71.78600367191389	72.65499460227637	67.39047529964009
ENSMUSG00000030329.12	Pianp	1.3534027833994473	1.2178769498895354	4.23444391965966	0.0689450650874291	0.17257013920479244	2.2987102859886654	0.28103727841749043	0.3812297705018574	2.1338224149314895	2.6674580599399698	2.4888403948078865	4.695238033171646
ENSMUSG00000022180.8	Slc7a8	0.4142864543413926	3.262128142421813	4.233625907580963	0.06896744236350284	0.1725869153962923	6.542483121660048	9.555267466194675	7.148058196909827	9.699192795143134	12.160470567373391	10.242535470940147	10.495237956501326
ENSMUSG00000044167.7	Foxo1	0.46033844472516766	4.079432258744201	4.233279599404762	0.06897691860599413	0.1725869153962923	14.411145254467403	14.988654848932823	12.771197311812223	15.421716544277583	27.694491034082624	16.273187196820796	15.374602971365976
ENSMUSG00000036769.15	Wdr44	-0.41411707846759427	4.039007228859551	4.231270305858663	0.06903193240192282	0.1726930806204865	21.837747716892324	19.39157221080684	18.775566197216477	12.802934489588937	14.20029143673925	14.26296995486058	12.520634755124387
ENSMUSG00000103034.2	Gm8797	0.35117128341253906	6.686992910668199	4.228822199535464	0.06909903521274402	0.1728294440057771	113.52092335420949	83.65542987560632	80.43948157589192	90.29948492278258	136.8249075451561	103.19115175395775	111.94920486934747
ENSMUSG00000047084.9	Ngrn	-0.3186606517604551	4.047255857848128	4.227122030682786	0.06914568518029868	0.17291461068046995	17.151915210838503	17.330632169078577	18.58495131196555	18.428466310771956	14.20029143673925	16.273187196820796	12.520634755124387
ENSMUSG00000041797.8	Abca9	0.6923265837050895	3.4232401049404415	4.224202064082051	0.06922589679485741	0.17306050942905843	9.902136616566558	11.616207507922939	8.196440065789934	3.5887013342029594	16.08320300846158	11.96557882119176	12.336507773431382
ENSMUSG00000042419.9	Nfkbil1	0.5933075070923189	2.271777388657518	4.22408016903162	0.06922924779696377	0.17306050942905843	4.243772835671383	2.623014598563244	3.3357604918912522	5.043580253474429	4.236551036375245	7.179347292715057	5.8920634141761825
ENSMUSG00000022364.15	Tbc1d31	0.9391339099962499	1.997834632906524	4.222738262430848	0.06926615145480908	0.17312122793039514	3.0944176926770495	3.0914100625923946	3.8122977050185742	0.872927351562882	7.923919530998145	3.924709853350898	3.774603124706617
ENSMUSG00000001445.11	Mrpl10	-0.4137296382221404	5.035194071552668	4.2195188543213575	0.06935478888303408	0.17324311373410567	30.148469520082113	30.633063347506457	34.97783144354542	50.33881060679287	28.00830962936968	28.52593990972116	25.685713946174296
ENSMUSG00000026586.17	Prrx1	0.3129220169435429	6.168583751494807	4.2191993349952295	0.06936359372371989	0.17324311373410567	61.44629418315856	71.57082690365424	70.050970329716293	56.9342617074902	92.89030420496836	71.50629903544197	77.79364976529492
ENSMUSG00000004667.19	Polr2e	0.3575300796214219	5.019238685452598	4.218826091391894	0.06937388079594656	0.17324311373410567	27.14246376148155	25.76175052160329	25.63770206624991	36.56595683768962	32.32331531456669	37.619779813826895	40.69206295415426
ENSMUSG00000008658.18	Rbfox1	-0.5185112397508496	7.41478650766797	4.218797116303996	0.06937467946664118	0.17324311373410567	237.1208071931385	239.06904484047854	192.90226387393986	114.06250727088326	158.32148132231939	127.02658476577174	124.65396660616486
ENSMUSG00000029673.20	Auts2	-0.7384416825065034	3.414706308825884	4.218675383044551	0.06937803505411286	0.17324311373410567	17.59397488122094	14.051863920874522	12.67588986918676	6.304475316843037	10.434468293294588	4.977680789615773	7.273015776873725
ENSMUSG00000028188.14	Spata1	-0.857406297957746	1.4084399431541046	4.214691017719395	0.06948797700201748	0.17348517282651862	3.6248892971359723	3.8408428050390357	3.526375377142181	1.2608950633686073	2.039820869365859	1.6273187196820795	1.3809523626975428
ENSMUSG00000034675.18	Dbn1	0.818148418521403	2.0372469048190465	4.213917512495684	0.0695093459460321	0.17348517282651862	3.978537033441921	2.529335505757414	3.0498381640148593	2.230814342882921	2.4320941134746783	5.073405420185307	8.193650685338755
ENSMUSG00000024535.17	Snx24	0.4282096534374689	3.4639957598884834	4.213619087511265	0.06951759247470862	0.17348517282651862	10.16737241879602	10.398379301447147	8.482362393666328	8.72927351562882	16.08320300846158	9.57246305695341	12.428571264277885
ENSMUSG00000056204.9	Pgpep1	-0.45582570442495446	3.5434761201346867	4.213331684175251	0.06952553559791988	0.17348517282651862	10.521020155101969	11.428849322311278	12.104045213433972	17.9435066710148	9.414557858611657	10.52970936264875	8.469841157878262
ENSMUSG00000032479.16	Map4	0.3250244892128377	9.328302320306854	4.2101096422815125	0.06961466298690891	0.17359447315718998	598.7256175659709	620.6239898386247	632.8414190330833	467.21011694204475	774.0335652755217	678.8790799991358	726.1968157972145
ENSMUSG00000006342.16	Susd2	0.7476681363839816	1.359145740905717	4.209882890290114	0.06962094075114972	0.17359447315718998	1.945062549682717	1.7799027633107727	2.0967637377602157	1.5518708472229015	1.64754762525704	4.116159114489966	3.5904761430136114
ENSMUSG00000124816.1	Gm63789	-0.8503865795961657	0.06187731100875355	4.2095893019381085	0.06962906997606473	0.17359447315718998	1.326179011147307	1.1241491136699617	0.7624595410037148	1.0669112074657447	0.5491825417523467	0.6700724139867387	0.5523809450790171
ENSMUSG00000037890.14	Wdr19	0.68856568668121	1.0068607422273428	4.209351620580641	0.06963565205445814	0.17359447315718998	1.85665061560623	1.405186392087452	1.4296116393819653	1.0669112074657447	2.039820869365859	2.10594187252975	2.8539682162415883
ENSMUSG00000110279.3	Gm45552	1.0218140590797817	1.136428384236476	4.209155325289864	0.06964108862309606	0.17359447315718998	0.9725312748413585	1.6862236705049427	0.4765372131273218	2.4247981987857834	3.765823143444663	2.2973911336688184	2.393650762009074
ENSMUSG00000030225.12	Dera	0.43143884041059416	3.3030820897296804	4.209005721733479	0.06964523238148412	0.17359447315718998	8.575957605419251	7.025931960437261	7.6245954100371485	10.475128218754586	9.493012507433422	10.816883254357352	13.809523626975428
ENSMUSG00000097876.3	Gm16892	-1.2791888141382262	0.13690820958533753	4.208130916153948	0.06966946917464113	0.17362335118081987	1.0609432089178457	1.8735818561166029	1.334304196756501	0.6789434956600194	0.31381859528705525	0.19144926113906818	1.0126983993115313
ENSMUSG00000039630.11	Hnrnpu	0.49440723413882076	7.078939203936817	4.2072202859766366	0.06969470975306863	0.17365471979867717	130.5844266309715	130.2139390001039	133.52572711827557	65.17857558336186	149.53456065428182	158.9028867454266	177.13015638867148
ENSMUSG00000014158.13	Trpv4	0.9116795886647754	1.120422913777491	4.2055998341400365	0.06973965336405127	0.17373516114870932	0.7072954726118971	0.8431118352524714	2.0014562951347514	2.230814342882921	2.353639464652914	2.7760142865164887	3.0380951979345943
ENSMUSG00000049832.7	Rbx1-ps	-1.728391781321988	0.941332801356259	4.203560082202882	0.06979627811571114	0.17384466803267146	1.2377670770708198	2.060940041728263	2.477993508262073	4.267644829862979	0.5491825417523467	1.7230433502516136	0
ENSMUSG00000020902.13	Ntn1	0.4780250649208123	2.728863906241876	4.202704832758908	0.06982003753861489	0.17385833939012152	4.597420571977331	5.4333873827381485	5.432524229651468	6.595451100697331	10.042195049185768	6.222100987019716	6.720634831794708
ENSMUSG00000056486.19	Chn1	0.7794356015075268	1.0439444517609007	4.2023232074291075	0.06983064263235021	0.17385833939012152	0.7957074066883842	1.7799027633107727	1.4296116393819653	1.745854703125764	1.8044569229005676	2.6802896559469547	2.9460317070880913
ENSMUSG00000037134.18	Prmt9	-0.32826885886047863	3.2945764691634403	4.201574885403752	0.06985144383704076	0.17385833939012152	11.051491759560891	10.398379301447147	10.579126131426543	10.184152434900291	7.8454648821763815	9.189564534675274	8.193650685338755
ENSMUSG00000026162.9	Nhej1	-0.5526345068653455	2.3038248358171396	4.2015390638156855	0.06985243976953731	0.17385833939012152	4.862656374206792	4.590275547485677	4.670064688647753	7.95333809201737	4.393460334018774	3.446086700503227	3.4063491613206054
ENSMUSG00000024811.13	Tnks2	-0.638273546429882	7.291365680212243	4.198270090421695	0.06994340077640844	0.17403093574595443	216.520826553317	228.67066553903138	199.57378485772236	94.3731458967427	159.18448245935878	99.9365143145936	96.9428558613675
ENSMUSG00000021131.15	Erh	0.482036162225068	3.8525266159863634	4.1981355825190425	0.06994714671922797	0.17403093574595443	11.139903693637379	10.492058394252975	13.15242708231408	13.966837625006113	12.709653109125737	14.74159310770825	23.660317147551233
ENSMUSG00000100826.8	Snhg14	-0.7889018610768843	2.3508822168527685	4.196895270903568	0.0699817003311868	0.17408534626521796	6.542483121660048	5.901782846767299	7.529287967411684	4.073660973960116	5.727189363988758	2.7760142865164887	1.841269816930057
ENSMUSG00000040424.16	Hipk4	-0.5589110897436365	2.0656389474382286	4.195613913193211	0.07001741995550997	0.17414263709123212	4.685832506053818	4.964991918708997	4.002912590269503	4.946588325522998	3.6873684946228993	3.7332605922118294	2.0253967986230625
ENSMUSG00000078861.9	Zfp931	-0.5063099017741284	2.458275814833952	4.192608433893049	0.07010129174727027	0.17431964630178243	6.542483121660048	6.46385740360228	4.955987016524146	6.4014672447944685	5.570280066345231	4.116159114489966	3.130158688781097
ENSMUSG00000121816.2	Gm52969	0.5418171025286134	1.561067110882299	4.190719530504713	0.07015406862196405	0.17441928220431785	2.563946088218127	2.060940041728263	2.5733009508875377	2.036830486980058	3.452004548157608	2.871738917086023	3.774603124706617
ENSMUSG00000131401.1	Gm75032	0.48044924762129265	1.891484063806581	4.184780359734135	0.07032033741291024	0.17476369039780418	3.0944176926770495	3.185089155398225	2.668608393513002	3.103741694445803	3.452004548157608	4.499057636768102	4.695238033171646
ENSMUSG00000089872.11	Rps6kc1	-0.31974916157663613	4.217337730507671	4.184685282095771	0.07032300316176143	0.17476369039780418	21.749335782815834	20.70307951008846	17.441262000459975	20.659280653654875	17.652295984896856	16.36891182739033	14.361904572054446
ENSMUSG00000041361.15	Myzap	0.6229567553284542	1.7807075466921505	4.184407319490903	0.07033079729430723	0.17476369039780418	2.740769956371101	2.2482982273399235	3.3357604918912522	2.230814342882921	2.6674580599399698	5.073405420185307	4.51111105147864
ENSMUSG00000061331.6	Gm17132	-0.886272763928577	3.525033264575385	4.18155131776375	0.07041094309700166	0.17483395028930032	13.703849781855507	17.89270672591356	18.58495131196555	6.304475316843037	12.474289162660446	4.594782267337637	5.7079364324831765
ENSMUSG00000054690.18	Emcn	0.38532474209570383	3.287403977194166	4.181526298358425	0.0704116457042981	0.17483395028930032	7.780250198730868	9.648946559000505	8.482362393666328	7.95333809201737	9.414557858611657	13.401448279734772	10.403174465654823
ENSMUSG00000023175.16	Bsg	-0.3750994303868893	8.641329483324533	4.181522622796595	0.07041174892398257	0.17483395028930032	435.0751275903932	407.59773279816693	363.21666384564463	564.2990368214275	308.5621338159971	382.4198991252887	332.7174559192613
ENSMUSG00000005360.15	Slc1a3	1.3847667552554257	0.3224258182625483	4.1811955706489226	0.07042093419088907	0.17483395028930032	1.0609432089178457	0.3747163712233206	0.6671520983782505	0.38796771180572537	0.6276371905741105	0.8615216751258068	3.4984126521671084
ENSMUSG00000027454.11	Gins1	0.736157142658146	0.6001404898255691	4.181130258371245	0.07042276866797233	0.17483395028930032	0.8841193407648713	0.8431118352524714	1.2389967541310365	1.163903135417176	1.8044569229005676	1.3401448279734773	2.0253967986230625
ENSMUSG00000024800.9	Rpp30	0.379152908686421	3.505606788408669	4.17836822385632	0.07050040307325267	0.17499503197274727	11.316727561790353	11.147812043893786	9.435436819920971	7.662362308163076	12.7881077579475	13.59289754087384	12.24444428258488
ENSMUSG00000019842.7	Traf3ip2	0.4879283622600456	2.1064911405067677	4.176302627185862	0.07055853249636675	0.17510764918266497	3.0944176926770495	3.5598055266215454	3.240453049265788	4.170652901911548	3.8442777922664266	5.5520285730329775	5.431745959943668
ENSMUSG00000041313.15	Slc7a1	0.7148376299020961	1.8293221511063869	4.175115334046311	0.07059197220732948	0.17515896340144455	2.740769956371101	2.623014598563244	2.954530721389395	2.230814342882921	3.5304591969793715	2.5845650253774206	6.904761813487714
ENSMUSG00000029513.15	Prkab1	0.4122373381534315	3.184440702291749	4.172604094009834	0.07066276604962748	0.1753029286451713	8.399133737266277	6.932252867631431	8.2917475084154	7.565370380211645	7.8454648821763815	11.00833251549642	12.336507773431382
ENSMUSG00000059013.13	Sh2d3c	0.4478762157106175	3.0487327561627335	4.171799854601237	0.07068545704864972	0.17532752802018228	5.481539912742202	7.119611053243091	6.57621354115704	8.826265443580253	7.767010233354617	9.763912318092478	11.139682392426845
ENSMUSG00000121486.2	Zfp783	-1.0088045384603914	1.4563710337667384	4.1706578851403044	0.0707176925720335	0.1753757883734347	3.6248892971359723	4.871312825903168	3.6216828197676456	0.9699192795143134	1.4121836787917486	1.4358694585430114	2.0253967986230625
ENSMUSG00000059482.16	Cfap418	0.5230741732846235	2.2051147212971975	4.169486988722953	0.07075076382450483	0.17542610347380386	4.685832506053818	3.8408428050390357	3.240453049265788	3.103741694445803	6.747099798671687	4.2118837450595	5.063491996557657
ENSMUSG00000033499.16	Larp4b	-0.5359631844977664	6.245696008952422	4.168690148981432	0.07077328118649263	0.17543248851687523	90.44540856024634	110.82236678929706	99.2150477731084	48.78693975956997	69.43236420726097	59.73216947538927	51.46349138319509
ENSMUSG00000111436.2	Gm47356	-2.0816085283099643	0.089698799345116	4.168491192853732	0.07077890475939509	0.17543248851687523	1.5914148133767685	1.5925445776991125	1.5249190820074296	0.581951567708588	0	0.9572463056953409	0
ENSMUSG00000030754.10	Copb1	0.37817009408221625	4.833699572284421	4.167539339516194	0.07080581703598124	0.17546750325059707	27.938171168169934	28.478444212972363	25.16116485312259	18.81643402257768	32.55867926103198	27.951592126303954	37.37777728368016
ENSMUSG00000039001.13	Rps21	0.5174761102958554	6.680992618618096	4.165860146549379	0.07085332514152426	0.1755535356999962	71.70207853603107	66.32479770652775	77.48495085450251	130.2601592387723	95.71467156255186	134.4931059501954	141.04126797684236
ENSMUSG00000126289.1	Gm59897	1.1992364511171016	2.17926500160317	4.1642094980345705	0.07090006470075938	0.17563763320455267	6.100423451277612	0.655753649640811	2.5733009508875377	1.745854703125764	6.354826554562869	3.8289852227813634	9.02222210295728
ENSMUSG00000048076.15	Arf1	0.29458615746084316	7.993420229652369	4.163109870927084	0.07093122310631755	0.17568310880907817	237.032395259062	215.27455526779767	207.57961003826136	268.5706484975134	275.1404534179257	278.46295032677466	300.4952341229853
ENSMUSG00000037300.20	Ttc13	0.39469185737714996	4.198049119755675	4.161161042472577	0.07098648627241513	0.17578826012317308	19.09697776052122	13.58346845684537	16.297572688954403	15.033748832471858	18.90757036604508	26.324273406621874	17.952380715068056
ENSMUSG00000036427.6	Gpi1	-0.34977603755784775	9.81950056156639	4.158418376059033	0.07106435207190503	0.17594933570897073	965.723555917469	928.3598097057767	864.4385046129617	1222.3892679718892	701.855288359499	859.7029071449857	781.3428468142697
ENSMUSG00000025371.13	Chmp6	0.37279919558289654	4.90883361978542	4.157508229434756	0.07109021534601358	0.17598162254846508	25.020577343645858	23.981847758292517	22.016019246482266	35.01408599046671	37.03059424387252	33.503620699336935	32.406348777969
ENSMUSG00000018449.13	Rpain	0.406740471728341	2.4916985262268243	4.154665926602475	0.07117106011071322	0.1761499781712224	4.597420571977331	4.309238269068187	5.527831672276933	4.655612541668704	5.570280066345231	7.179347292715057	6.260317377562194
ENSMUSG00000126002.1	Gm62477	-0.789127650514196	0.8006224232476439	4.153866158153608	0.07119382907070969	0.1761745600732816	2.3871222200651525	1.6862236705049427	2.0014562951347514	1.5518708472229015	1.4121836787917486	0.6700724139867387	1.196825381004537
ENSMUSG00000002014.13	Ssr4	0.4239308667491838	5.3282727877537805	4.1513925673277745	0.07126430877480754	0.17631717570316544	32.44717980607078	28.010048748943213	30.784303968024986	48.30198011981281	39.69805230381249	48.628112329323315	52.10793581912061
ENSMUSG00000019961.18	Tmpo	-0.30904924672635375	5.142495385992493	4.150085993940155	0.07130157218888952	0.1763775733093583	36.69095264174216	45.62171819643928	37.1699026239311	33.75319092709811	30.04813049873554	29.4831862154165	33.23492019558753
ENSMUSG00000002797.10	Ggct	-0.36299543291184827	2.8573554055444936	4.1469614008352575	0.0713907847847384	0.17653192133635592	7.338190528348432	7.4943274244664115	8.863592164168185	7.565370380211645	5.570280066345231	6.126376356450182	6.536507850101702
ENSMUSG00000048429.11	Timm29	-0.3047221211309709	6.211825672437688	4.1464893595012615	0.07140427458373329	0.17653192133635592	74.61967236055514	78.59675886409148	71.86181173960013	96.99192795143134	65.0389038732422	68.826009379495	61.68253886715691
ENSMUSG00000037275.15	Gemin5	0.3421566620440876	4.2811404291566255	4.14582895093096	0.07142315283862193	0.17653192133635592	16.090972001920658	18.080064911525216	15.725728033201618	19.204401734383406	18.51529712193626	21.346592617006102	25.8698409278673
ENSMUSG00000019080.9	Mfsd3	-0.4683739724559558	3.1958810983930137	4.145735516046509	0.07142582424857659	0.17653192133635592	9.106429209878176	9.367909280583014	9.435436819920971	12.89992641754037	6.668645149849924	9.57246305695341	5.8920634141761825
ENSMUSG00000037487.8	Ubr5	-0.5659588541030096	6.870501915591339	4.14520536623805	0.07144098421419037	0.17653192133635592	146.9406344351216	159.53549504832873	159.25873662715094	77.10858272138792	117.68197323264572	69.78325568519035	87.46031630417771
ENSMUSG00000121496.3	Ube2d-ps	-0.28917311276935037	4.87689329386851	4.1451997006310854	0.07144114624760425	0.17653192133635592	30.413705322311575	29.696272419448157	30.87961141065045	35.69302948612673	23.614849295350908	26.994345820608615	27.15872979971834
ENSMUSG00000041415.12	Dicer1	-0.4886899722361624	5.7294662069871976	4.1424011603335424	0.07152123953348784	0.1766980182461903	75.23855589909056	68.385737748256	59.94838141141708	37.63286804515536	51.780068222364115	39.629997055787115	37.46984077452666
ENSMUSG00000021453.3	Gadd45g	-0.8271731821557524	4.848292326959449	4.141144136469563	0.07155725186149857	0.17675517000489677	21.749335782815834	29.134197862613174	60.99676328029719	29.000586457477972	11.297469430333988	29.67463547655557	18.68888864184008
ENSMUSG00000092118.2	Fancf	0.7766978033419977	0.2246833392948671	4.139527315177423	0.07160360549643152	0.17683784089131296	0.5304716044589228	0.9367909280583014	0.7624595410037148	0.7759354236114507	1.255274381148221	1.2444201974039433	1.3809523626975428
ENSMUSG00000052727.7	Map1b	0.5273092483132141	2.8342786987011253	4.138453854815364	0.07163440203180665	0.176882067917329	6.719306989813022	7.119611053243091	6.099676328029719	3.394717478300097	7.453191638067562	8.806666012397136	9.02222210295728
ENSMUSG00000029992.15	Gfpt1	-0.5631731981555466	5.163582980585743	4.1376090645385855	0.07165864995056363	0.1769101118765129	49.24544728060334	45.62171819643928	48.51148829636136	22.211151500877776	33.50013504689315	22.973911336688182	27.526983763104354
ENSMUSG00000097666.5	A330094K24Rik	-0.5917351353151866	2.0505111273605063	4.135823317828145	0.07170993999312221	0.17698866499785595	5.6583637808951766	4.496596454679847	3.71699026239311	4.655612541668704	2.2751848158311505	4.307608375629034	2.6698412345485827
ENSMUSG00000037710.9	Cisd1	-0.42549724896443797	6.801180583997435	4.1356033525204925	0.0717162610064906	0.17698866499785595	105.38702541917266	108.57406856195713	111.31909298654236	174.8764460964307	88.96757176388016	106.82868771560004	83.50158619777808
ENSMUSG00000033159.15	Cnppd1	0.3040213503477035	4.419983237572034	4.132989339255207	0.07179143200129684	0.17714232520420672	19.09697776052122	17.143273983466916	18.680258754591012	22.211151500877776	22.673393509489742	25.654200992635136	23.107936202472217
ENSMUSG00000062519.14	Zfp398	-0.6006554800196183	3.039605288577878	4.128854747799376	0.0719105324707868	0.17740430480479563	8.133897935036817	10.117342023029655	13.533656852815938	5.916507605037312	7.453191638067562	4.786231528476705	6.352380868408697
ENSMUSG00000112522.2	Gm47632	-1.7341799266733477	0.18651796013242009	4.124490653961693	0.07203651349417195	0.17767550633400794	0.9725312748413585	1.7799027633107727	2.3826860656366087	0.38796771180572537	0.47072789293058287	0	0.7365079267720228
ENSMUSG00000037139.16	Myom3	1.291686319579288	4.22784860818826	4.124150097376024	0.07204635621894158	0.17767550633400794	3.0060057586005624	3.653484619427376	15.821035475827083	23.375054636294955	19.37829825897566	41.35304040603873	23.384126675011725
ENSMUSG00000015750.16	Aph1a	0.2903385927141282	5.385822024990542	4.123352891563995	0.07206940357504657	0.17769599890435944	34.12700655352403	35.22333889499213	37.932362164934815	44.71327878560985	45.503696316623014	48.05376454590611	45.84761844155842
ENSMUSG00000025937.7	Lactb2	-0.31410853669335725	4.864210160037644	4.122967055458602	0.07208056149086046	0.17769599890435944	30.50211725638806	28.010048748943213	32.78576026315974	35.11107791841815	29.263584010517903	23.64398375067492	23.292063184165222
ENSMUSG00000018196.19	Glrx2	-0.2935303191040888	4.749552015838434	4.119977001785597	0.07216710390613323	0.17787419708471605	30.413705322311575	26.4175041712441	30.2124593122722	29.000586457477972	25.105487622964418	25.175577839787465	20.71428544046314
ENSMUSG00000036902.12	Neto2	-1.4702041453211767	1.9531331900550057	4.119574371553374	0.07217876738303583	0.17787419708471605	6.188835385354099	7.119611053243091	6.290291213280647	0.7759354236114507	3.452004548157608	0.5743477834172046	1.3809523626975428
ENSMUSG00000022812.15	Gsk3b	-0.49090850039435974	5.8940013248458785	4.117698465869545	0.07223314026198059	0.1779762328465748	78.15614972361463	78.03468430725651	73.86326803473487	40.5426258836983	55.38898206816525	39.72572168635665	49.25396760287902
ENSMUSG00000069769.15	Msi2	-0.37672520590912245	7.002403656670896	4.115323866526578	0.07230204157508753	0.1780479503996224	138.8067365000848	151.10437669580404	174.69854233247617	103.49038712417725	117.83888253028924	106.35006456275238	103.93968116570171
ENSMUSG00000036242.16	Armh4	0.5522459165363743	2.4824337333669857	4.115134006131234	0.07230755412582246	0.1780479503996224	5.039480242359766	3.934521897844866	6.099676328029719	2.9097578385429403	7.060918393958743	5.456303942463443	7.273015776873725
ENSMUSG00000114722.3	Gm31392	2.5806533627582087	0.36371247038328036	4.114355479901337	0.07233016397308749	0.1780479503996224	0.9725312748413585	0	0	0.38796771180572537	0	2.201666503099284	4.234920578939131
ENSMUSG00000033429.11	Mcee	-0.527823314913478	4.723659672185004	4.114346492029455	0.07233042504946792	0.1780479503996224	22.89869092581017	23.607131387069195	27.257928590882806	47.13807698439563	19.92748080072801	22.782462075549113	20.161904495384125
ENSMUSG00000020691.14	Mettl2	-0.43899225890632726	2.4744893757377193	4.114035271532424	0.072339465998219707	0.1780479503996224	5.127892176436254	7.400648331660581	5.90906144277879	5.819515677085881	4.471914982840537	5.073405420185307	3.86666661555312
ENSMUSG00000090083.12	Rnf8	-0.30622902570552474	4.1194542213280805	4.11401385257277	0.072340088270788	0.1780479503996224	18.12444648567986	18.735818561166028	17.155339672583583	20.95025643750917	16.004748359639816	13.880071432582444	15.558729953058982
ENSMUSG00000031533.5	Mrps31	-0.4002098842695669	4.703147641655901	4.113033543874197	0.07236857581243009	0.17808612774785557	23.871222200651527	25.29335505757414	27.734465804010128	38.60278732466968	19.692116854262718	24.409780795231192	21.542856858081667
ENSMUSG00000025264.13	Tsr2	0.3499183004005762	3.2096665328709175	4.107468614979158	0.072530558899531	0.17837511602636327	7.780250198730868	8.337439259718883	9.340129377295506	6.983418812503056	9.806831102720476	10.912607884926887	10.311110974808319
ENSMUSG00000040820.17	Hlcs	-0.3394719497202774	3.897671515914106	4.107437533679071	0.0725314648885599	0.17837511602636327	16.533031672303093	17.611669447496066	14.963268492197903	15.615700400180446	14.82792862731336	12.6356512351785	10.863491919887336
ENSMUSG00000049086.9	Bmyc	0.6804949490603447	1.7564383916146828	4.107167270240631	0.07253934339916027	0.17837511602636327	2.4755341541416396	1.405186392087452	2.3826860656366087	3.879677118057254	4.393460334018774	4.116159114489966	3.682539633860114
ENSMUSG00000058192.17	Zfp846	-0.6032164620494554	1.5935521135133304	4.106721230257394	0.0725523483648889	0.17837511602636327	4.155360901594896	2.7166936913690742	3.71699026239311	2.7157739826400777	1.9613662205440954	2.6802896559469547	1.93333330777656
ENSMUSG00000022329.16	Stk3	0.7687969945697014	2.166880601565342	4.1064138186403945	0.0725613131187535	0.17837511602636327	3.801713165288947	4.309238269068187	3.9076051476440385	1.163903135417176	6.197917256919341	4.881956159046239	5.79999992332968
ENSMUSG00000037519.18	Ppfia1	-0.4205321001164344	4.621633299401692	4.106321849679289	0.07256399539312053	0.17837511602636327	25.197401211798834	31.28881699714727	31.832685836905092	21.338224149314897	22.594938860667977	15.603114782834057	23.19999969331872
