Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3
ENSMUSG00000051154.13	Commd3	0.06485444931040192	5.509523109569019	0.6465892512055142	0.4417665022299637	0.6893919079610676	45.725558284066885	42.0584682026731	45.59631021075113	42.36280997267855	48.13995143597906	49.01254180862804
ENSMUSG00000032387.16	Rbpms2	0.15430803687962505	1.1298553727874243	0.6454554174119472	0.44215383307574785	0.6899285515616465	1.663391052129368	2.035673482584005	2.317189535300467	1.9814862729156095	2.450133728999651	2.258957932520566
ENSMUSG00000024066.10	Xdh	0.12947522551723026	5.660722128439678	0.6450754808981272	0.4422837508387125	0.6900017916688386	34.683473001846394	51.90967380589212	58.19135655585205	49.94711950004519	53.04021889397836	55.344469346753876
ENSMUSG00000041482.18	Piezo2	0.1459734117059744	1.8599594194735867	0.6450027439275205	0.44230863023374867	0.6900017916688386	3.751477692036447	3.2716180970100073	3.1020440553215933	4.57791656156365	3.036785466929145	3.593796710828174
ENSMUSG00000020598.17	Nrcam	0.26173423726076916	-0.7229272816364721	0.6449369892576668	0.4423311233746081	0.6900017916688386	0.424695587777711	0.36351312189000085	0.6727324457323937	0.580780459302851	0.6211606636900524	0.5476261654595312
ENSMUSG00000026848.15	Tor1b	-0.059219337129873754	5.0402044724699255	0.6447906894446868	0.4423811759966281	0.6900120886775811	33.409386238513264	33.406855901691074	33.71137033614551	34.06106576029074	32.61093484372775	29.81139938220323
ENSMUSG00000026271.16	Gpr35	0.2940036672793339	-1.0705914871761968	0.6445089358879025	0.4424775972379952	0.690094700858315	0.4600868867591869	0.3998644340790009	0.22424414857746455	0.5124533464436921	0.37959818336614315	0.44494625943586913
ENSMUSG00000040029.16	Ipo8	-0.06096278983827894	4.794755467362435	0.6440949753299811	0.442619325926657	0.6901991728838478	29.02086516481025	28.135915634286064	27.65677832455396	27.569990038670635	25.122497953686562	28.613467145260508
ENSMUSG00000061360.9	Phf5a	0.060111026218171944	4.6370066693036005	0.6440593988865456	0.44263150986455324	0.6901991728838478	25.72947435953299	23.410245049716053	23.732505724448334	24.939396193593016	26.36481928106667	24.677404081020125
ENSMUSG00000050315.15	Synpo2	-0.10323372377335843	9.351912730254211	0.6439032794021411	0.4426849830608941	0.6902147796766812	682.4150269608186	731.4611038670597	616.3350423651614	508.1829018899947	674.3734272128336	707.4645525030319
ENSMUSG00000024969.17	Mark2	-0.05767930713889231	5.350875866759771	0.6436676547602773	0.44276570840133544	0.6902728695673677	43.46051514925242	41.694955080783096	39.50434417439667	40.38132369976294	41.3762019869096	38.0257918640962
ENSMUSG00000019852.8	Arfgef3	-0.3548771328776249	-0.9647524846717934	0.6434846188271153	0.44282843377612513	0.6903028888156344	0.2477390928703314	0.6179723072130014	0.6353584209694829	0.2733084514366358	0.3450892576055847	0.5476261654595312
ENSMUSG00000027996.14	Sfrp2	-0.31865314307855314	1.202322925810895	0.6431626413405485	0.44293880972812394	0.690407174959031	1.8403475470367476	2.181078731340005	3.43841027818779	0.9907431364578048	1.7254462880279233	3.251530357415967
ENSMUSG00000020133.9	2310011J03Rik	-0.12079615624125797	3.012016838780186	0.6426812697295098	0.44310391291956264	0.6905967354168863	8.246172662683888	9.051476735061021	7.699049101159617	7.447655301648325	9.317409955350787	6.229247632102168
ENSMUSG00000020676.3	Ccl11	-0.09533187209726089	4.486733216059265	0.6424430514951509	0.44318565628716966	0.69063520231863	26.968169823884647	20.683896635541046	21.60218631296242	21.830512558501283	19.324998425912742	23.684831656124725
ENSMUSG00000105643.2	Gm42611	0.3247113782685951	-1.0522058697881562	0.642272449349919	0.44324421305687656	0.69063520231863	0.2477390928703314	0.43621574626800097	0.41111427239201837	0.6149440157324305	0.27607140608446773	0.47917289477708985
ENSMUSG00000031007.3	Atp6ap2	0.07344987841027695	4.310458170401321	0.6422291795027469	0.44325906687855643	0.69063520231863	18.47425806833043	21.047409757431048	18.275898109063363	18.68746536697997	20.73986438209564	21.39164708826294
ENSMUSG00000039831.17	Arhgap29	0.06087985259732222	4.7908808674614844	0.6418617371415638	0.4433852373549799	0.6907640114978006	26.57886553508841	25.918485590757058	28.59112894362673	27.36500870009316	27.40008705388342	29.81139938220323
ENSMUSG00000010538.15	Tsacc	0.2252650176452853	0.41615739628446563	0.6417151602790138	0.4434355849499828	0.6907746801065064	0.9909563714813256	1.5267551119380034	0.9717246438356798	1.6398507086198149	1.4493748819434555	0.9925724248954004
ENSMUSG00000040594.20	Ranbp17	0.3202417697349872	-0.7955217237622649	0.641128140868572	0.44363731588367106	0.6910211452901125	0.5662607837036147	0.3271618097010007	0.4484882971549291	0.30747200786621526	0.6211606636900524	0.7529859775068555
ENSMUSG00000026342.11	Slc35f5	-0.08862719919149985	4.259989434696505	0.6408814345505337	0.4437221431181194	0.6910854877124104	21.977996667496544	18.466466592012043	18.574890307166648	16.36434352976857	20.670846530574522	18.48238308425918
ENSMUSG00000072762.10	4930522L14Rik	0.2777144068747112	0.21128525752497732	0.6406933978779654	0.44378681569687206	0.6911184302506942	1.1325215674072293	0.9087828047250021	0.8969765943098582	0.6149440157324305	1.3113391789012216	1.6428784963785938
ENSMUSG00000036560.15	Lgi4	0.08557886974886171	2.753669064605873	0.6404319517528214	0.44387676268002196	0.6911907228239604	6.370433816665665	6.216074384319014	6.839446531612669	7.14018329378211	6.418660191463875	7.050686880291464
ENSMUSG00000121486.2	Zfp783	-0.17353209712832357	2.4311768866701406	0.6399196951732783	0.44405308619029427	0.6913916984874358	4.388521073703013	6.506884881831015	6.054592011591543	6.593566390908839	4.486160348872601	3.936063064240381
ENSMUSG00000055862.8	Izumo4	0.1348705812022249	1.6908459678149028	0.6398040616604656	0.4440929045700154	0.6913916984874358	3.008260413425453	2.471889228852006	3.550532352476522	3.313864973669209	3.2093300957319375	3.3884368987808497
ENSMUSG00000087658.4	Hotairm1	0.2601736090172185	-0.6963168167612864	0.6395156664430816	0.44419223949637976	0.6913918753666456	0.6724346806480423	0.43621574626800097	0.3737402476291076	0.64910757216201	0.6211606636900524	0.5133995301183105
ENSMUSG00000034413.15	Neurl1b	-0.11952069216051997	1.551640647347054	0.6395095607191387	0.44419434295623716	0.6913918753666456	3.008260413425453	2.9081049751200068	3.0272960057957716	2.9722294093734143	2.7262051350841188	2.532771015250332
ENSMUSG00000055128.16	Cgrrf1	0.06293859920608771	4.977035982767827	0.6394245431397616	0.44422363377618923	0.6913918753666456	30.011821536291578	30.026183868114067	32.17903532086616	29.483149198727087	33.02504195285445	33.81591571712605
ENSMUSG00000032750.14	Gab3	0.22864260899117556	-0.709402069130401	0.6866684700036055	0.4443357944129161	0.6914214136084552	0.4954781857406628	0.4725670584570011	0.5232363466807507	0.580780459302851	0.5521428121689355	0.6160794361419727
ENSMUSG00000071281.13	Zfp65	-0.10783964923436065	2.600782455077242	0.6389972172602094	0.4443709079807634	0.6914214136084552	7.078259796295184	5.561750764917012	6.017217986828633	5.500332585162296	5.383392418647121	6.434607444149492
ENSMUSG00000000244.18	Tspan32	0.36646235549784123	-0.738279256337302	0.6389680203849621	0.44438097342180305	0.6914214136084552	0.5308694847221387	0.4725670584570011	0.3737402476291076	0.4441262335845332	0.3105803318450262	1.026799060236621
ENSMUSG00000129959.1	Gm59087	0.3780784286399435	-0.8703737323801394	0.638768079957812	0.44444991191522376	0.6914214136084552	0.424695587777711	0.18175656094500042	0.6353584209694829	0.4099626771549537	0.7937052924928447	0.41071962409464846
ENSMUSG00000026786.15	Apbb1ip	-0.20501289206715123	1.5715468695496742	0.6386681599527783	0.444484370572064	0.6914214136084552	3.539129898147592	2.9081049751200068	2.8777999067441287	2.0156498293451888	2.174062322915183	3.90183642889916
ENSMUSG00000060591.10	Ifitm2	-0.07513600855133556	4.544796278307336	0.6383069773414551	0.4446089662705285	0.6914214136084552	22.508866152218683	25.918485590757058	23.209269377767583	23.060400589966147	20.42928405025061	24.50627090431402
ENSMUSG00000079426.14	Arpc4	-0.07135330811119295	4.942503499691951	0.6380188295693805	0.44470840945759993	0.6914214136084552	34.895820795735254	31.225777170351073	28.180014671234712	28.731550957276337	30.81647070417871	30.22211900629788
ENSMUSG00000032946.17	Rasgrp2	0.0768844672923591	3.6244179493440525	0.6378937772240708	0.44475157810508614	0.6914214136084552	11.077476581201962	12.359446144260028	12.370802196523462	11.957244750352816	12.18165079347714	13.622200865805839
ENSMUSG00000116272.3	Gm49540	-0.20485953593914788	0.6631818760089453	0.6377336477488095	0.44480686580634654	0.6914214136084552	1.663391052129368	1.781214297261004	1.420212940990609	0.9565795800282253	1.7944641395490402	1.4717453196724901
ENSMUSG00000046792.9	Zfp787	-0.14208831073442754	4.203492594151303	0.6377127806883612	0.44481407139919293	0.6914214136084552	20.597736007218984	20.683896635541046	16.481944920443645	19.33657293914198	20.601828679053405	12.424268628863116
ENSMUSG00000028334.11	Nans	-0.09370409705980616	3.389622738510859	0.6376569058194588	0.4448333664829802	0.6914214136084552	11.042085282220485	11.668771212669027	9.530376314542243	10.659029606028795	10.697766985773125	8.864698553376162
ENSMUSG00000143947.1	Gm61561	-0.18692993942229014	0.4620296292058653	0.6374015817547661	0.44492155457325677	0.6914214136084552	1.4510432582405126	1.308647238804003	1.420212940990609	0.9224160235986458	1.2768302531406632	1.4717453196724901
ENSMUSG00000142640.1	Gm74350	-0.17320070210362837	0.49249114877718336	0.6373276436865272	0.44494709801668264	0.6914214136084552	1.4864345572219886	1.1995933022370027	1.569709040042252	1.4007058136127584	1.104285624337871	1.266385507625166
ENSMUSG00000062647.17	Rpl7a	0.06032388856115558	7.924867682426953	0.6373270855865684	0.4449472908332788	0.6914214136084552	245.08474544672072	245.69851908545155	222.78656161171105	252.57117268388106	253.05395260217523	238.42274178694342
ENSMUSG00000002103.17	Acp2	0.05736623471479886	4.883607638565087	0.63728789848965	0.4449608298386182	0.6914214136084552	27.852952298421545	28.281320883042063	30.45983018177227	31.1229999073469	29.608658302559164	29.366453122767364
ENSMUSG00000043131.15	Mob1a	-0.06307700177871949	4.569217914448134	0.6372837845902958	0.4449622512166008	0.6914214136084552	23.14590953388525	23.264839800960054	26.161817334037533	23.572853936409835	23.466069517179758	22.41844614849956
ENSMUSG00000025410.11	Dctn2	0.05470726221125772	6.41818508786049	0.6372243157213496	0.44498279893440884	0.6914214136084552	86.00085652498647	84.18963902972419	81.2885038593309	88.75691960404747	89.58517127440977	82.86268416109532
ENSMUSG00000047648.14	Fbxo30	-0.09511628736393828	4.046375363977487	0.6369010109099981	0.4450945352677864	0.6915273671903384	19.14669274897847	14.904037997490034	16.930433217598576	15.168619054733286	14.562766670955673	18.00321018948209
ENSMUSG00000081948.5	Or4s2	0.32510139701960605	-0.9340707377730123	0.6365007329618183	0.44523293930317387	0.6916747286376835	0.3893042887962351	0.2544591853230006	0.5606103714436614	0.580780459302851	0.3105803318450262	0.6160794361419727
ENSMUSG00000121029.2	Gm57398	0.13450383686930048	2.0326865958755667	0.6360864953248409	0.44537624627207906	0.6918296772767891	3.9638254859253026	3.1989154726320073	4.335386872497648	3.962972545831219	3.7614729079008726	4.894408853794561
ENSMUSG00000078922.10	Tgtp1	-0.1930516232519022	1.5235337965503888	0.6355177377285768	0.4455731361887256	0.6920678210756028	3.326782104258736	2.035673482584005	3.625280402002344	2.357285393640984	3.2093300957319375	2.293184567861787
ENSMUSG00000074215.3	Gm10643	0.23935146639540714	0.032439377376345	0.6351363425614525	0.44570524773228415	0.6922053138375229	1.0971302684257533	0.6543236194020015	0.8596025695469475	1.0249066928873842	1.3113391789012216	0.7529859775068555
ENSMUSG00000090035.4	Galnt4	-0.12952867388346376	1.9313854439342026	0.6348464627981992	0.44580570325749447	0.692216476474473	3.8930428879623507	4.034995652979009	3.8121505258168975	3.6555005379650036	2.898749763886911	4.175649511628926
ENSMUSG00000137581.1	1700100M05Rik	0.16006347588870376	1.0979256374794064	0.6345905057442112	0.44589443476531476	0.692216476474473	1.5926084541664163	2.2537813557180053	2.018197337197181	2.528103175788881	2.001517694112391	2.0193714851320212
ENSMUSG00000038527.10	C1rl	0.18916648657087085	0.16739430677621855	0.6345253966385404	0.44591701058754984	0.692216476474473	0.849391175555422	1.1632419900480027	0.9343506190727691	1.2640515878944405	1.0007588470561954	1.0952523309190625
ENSMUSG00000031781.15	Ciapin1	0.07326502103374151	4.156616958299799	0.6344947178262987	0.44592764877325697	0.692216476474473	17.76643208870091	18.611871840768043	15.547594301370877	17.320923109796794	18.49678420765934	18.824649437671386
ENSMUSG00000120221.2	Gm34917	0.3252323493482826	-0.7230528246372147	0.6343594402398368	0.44597456271944513	0.692216476474473	0.2123477938888555	0.7270262437800017	0.4858623219178399	0.580780459302851	0.5866517379294939	0.6160794361419727
ENSMUSG00000031851.15	Ntpcr	-0.10994665719185205	3.0831915255004767	0.634252146546376	0.44601177781634294	0.692216476474473	8.210781363702413	9.524043793518022	8.446529596417832	8.130926430239915	9.45544565839302	6.674193891538037
ENSMUSG00000044876.16	Zfp444	0.1276347497755171	1.8822302435093659	0.634235453047841	0.4460175684689426	0.692216476474473	3.5037385991661156	3.2716180970100073	3.587906377239433	3.7921547636833215	4.382633571590925	3.148850451392305
ENSMUSG00000023004.9	Tuba1b	-0.06560341785130894	5.3288475863506815	0.63305444518219	0.4464275582703864	0.6927850703932118	40.770776426660255	43.9850877486901	38.34574940674644	37.887384080403635	37.37316659868482	42.37257455243123
ENSMUSG00000087143.12	A830082K12Rik	0.28490254998335346	-0.918216186892257	0.632780961472235	0.4465225891768818	0.6928648344859178	0.35391298981475916	0.5452696828350012	0.33636622286619683	0.64910757216201	0.37959818336614315	0.47917289477708985
ENSMUSG00000113019.4	Gm47467	-0.12026394190969442	1.7891880039980579	0.6325126653727402	0.44661585054083586	0.6928822721180212	3.2206082073143083	3.7805364676560087	3.587906377239433	3.382192086528368	2.864240838126353	3.491116804804512
ENSMUSG00000024940.12	Ltbp3	-0.0902627408097522	5.685608267214928	0.6324975900829285	0.44662109177582276	0.6928822721180212	50.04329675980694	60.01601642403914	48.9599724394131	51.381988870087525	55.14526336537243	42.85174744720832
ENSMUSG00000025782.13	Taf3	-0.06785897789946747	3.6292753111005567	0.6322949574593191	0.4466915512232078	0.692923887215448	12.56391113842395	12.141338271126028	13.080908667018766	12.469698096796508	11.90557938739267	11.67128265135626
ENSMUSG00000025986.7	Slc39a10	-0.07496452766377323	3.376460044789842	0.6321693222668086	0.4467352465028541	0.6929239807057358	10.900520086294582	10.905393656700024	9.941490586934263	10.38572115459216	9.42093673263246	10.336443873048653
ENSMUSG00000057092.13	Fxyd3	0.366036403743675	-0.738367708940289	0.6319688985647309	0.44680496773146217	0.692952205909631	0.5662607837036147	0.3998644340790009	0.41111427239201837	1.0249066928873842	0.3105803318450262	0.44494625943586913
ENSMUSG00000045690.9	Wdr89	-0.18331561083030232	1.3354450881727211	0.6317966957863267	0.44686488639323607	0.692952205909631	3.2913908052772602	2.3991866044740053	2.1303194114859134	2.664757401507199	2.4846426547602096	1.745558402402256
ENSMUSG00000045777.15	Ifitm10	0.23125608212321352	-0.3765449845370665	0.631740755513043	0.44688435394965564	0.692952205909631	0.7078259796295183	0.5089183706460012	0.7101064704953045	0.580780459302851	0.7937052924928447	0.8898925188717383
ENSMUSG00000069806.6	Cacng7	0.1007607476081088	3.538758105907077	0.6315115489461448	0.4469641341375111	0.6930082454699938	11.219041777127865	11.377960715157027	10.838467181244122	11.752263411775338	14.114150636068413	9.994177519636445
ENSMUSG00000009549.15	Srp14	0.053862280493258224	5.823023700906009	0.630963153772324	0.4471551119690774	0.6932366668035683	56.44912187545409	55.47210240041413	54.5287021290868	57.0873027938273	60.218075452174524	55.48137588811876
ENSMUSG00000006676.18	Usp19	-0.06431946833318275	7.390263049982769	0.6303882298717262	0.44735547591260094	0.6934440322380042	168.35640925488093	175.3950813119254	170.5376749931618	163.4726175155378	178.41114618208726	149.98111606522912
ENSMUSG00000029207.18	Apbb2	-0.06041111919019657	5.101908973636745	0.6302567141969942	0.44740133104613933	0.6934440322380042	35.42669028045739	33.44320721388008	36.103307920971794	35.63258935605139	33.78423831958674	31.2489180665345
ENSMUSG00000031788.15	Kifc3	-0.10784986233855413	3.2054877688336307	0.6302035462666964	0.4474198711782488	0.6934440322380042	10.22808540564654	10.032962164164022	8.222285447840367	10.180739816014682	8.661740365900174	7.598313045750996
ENSMUSG00000039621.14	Prex1	-0.09675636919039934	3.470610352687813	0.6298413906610366	0.4475461924975481	0.693572122266133	11.36060697305377	12.068635646748028	10.726345106955389	10.761520275317535	12.18165079347714	9.001605094741045
ENSMUSG00000144223.1	Tsc22d4	-0.1211430247368415	4.426048417339563	0.6293648130086295	0.4477125162319294	0.69372852799847	17.695649490737956	26.24564740045806	23.05977327871594	20.873932978473057	23.328033814137523	17.387130753340116
ENSMUSG00000121172.2	Gm57324	0.2498544480360841	-0.44472345442208416	0.6292746784809906	0.4477439845365073	0.69372852799847	0.7078259796295183	0.6179723072130014	0.4858623219178399	0.9224160235986458	0.7246874409717278	0.5133995301183105
ENSMUSG00000063873.11	Slc24a3	0.18579797175235113	1.2591577614263685	0.6290979169613874	0.44780570739283065	0.69372852799847	1.698782351110844	2.6899971019860063	2.1303194114859134	2.288958280781825	3.105803318450262	2.0193714851320212
ENSMUSG00000028266.18	Lmo4	-0.08707723771975884	4.220497627206111	0.6289666069424344	0.4478515684476839	0.69372852799847	19.2528666459229	20.502140074596046	17.64053968809388	17.662558674092587	20.532810827532288	15.846932162985185
ENSMUSG00000049686.16	Orai1	-0.09431223397072275	4.413181782305406	0.6289265909813105	0.4478655459093397	0.69372852799847	21.23477938888555	23.628352922850056	20.929453867230027	19.50739072128988	24.32879266119372	17.797850377434767
ENSMUSG00000028397.14	Kdm4c	-0.08884962169975728	3.73238781977891	0.6286214132927194	0.44797216779128257	0.6938260045377516	12.634693736386902	12.868364514906029	15.398098202319234	12.196389645359872	12.043615090434905	14.204053666606592
ENSMUSG00000046822.15	Slc39a3	-0.09386404288110542	4.419748142333176	0.6283088025296867	0.44808143096776465	0.6938634552475763	22.685822647126063	22.50146224499105	20.892079842467115	22.342965904944975	22.810399927729147	16.771051317198143
ENSMUSG00000044951.18	Mylk4	0.18880336875910333	11.399475611299861	0.6283022079702303	0.44808373637052235	0.6938634552475763	1553.996546977626	2636.124457321908	3384.2926903310954	3084.9691455910265	2441.7480600398353	3106.6832366519207
ENSMUSG00000025193.15	Cutc	0.06709247685192246	4.345901255841805	0.6280692164485913	0.4481652010868956	0.6938994026961607	19.783736130645035	19.411600708926045	20.18197337197181	21.830512558501283	18.772855613743804	21.597006900310262
ENSMUSG00000032612.15	Usp4	0.05970281918624539	6.259144958776166	0.6278914699983535	0.44822736633398663	0.6938994026961607	76.16207540813618	76.66491740660118	71.98237169336612	72.87086586429302	83.44258248903037	78.00250194264198
ENSMUSG00000074505.7	Fat3	-0.19835629392904316	0.9232967636359437	0.6278360125003231	0.4482467650777804	0.6938994026961607	1.8403475470367476	1.6721603606940039	2.354563560063378	2.0498133857747685	1.1733034758589878	1.8824649437671386
ENSMUSG00000035783.10	Acta2	0.12220564995930255	5.074636350135463	0.6277360463575756	0.4482817362884076	0.6938994026961607	24.915474482959045	38.93225535441909	32.77701971707274	30.268910996607413	36.19986312282583	38.67609793557939
ENSMUSG00000040818.11	Dennd6a	0.08430398580702853	3.9704986791822923	0.6264792511715148	0.4487217944036287	0.6945128747689692	13.661041406849703	14.940389309679034	16.855685168072753	17.184268884078474	14.528257745195114	16.463011599127157
ENSMUSG00000049532.12	Sall2	-0.14802977919229876	0.7517515872991568	0.6263430912667626	0.44876951358706363	0.6945190406161749	1.5572171551849403	1.7448629850720039	1.7939531886197164	1.6740142650493943	1.483883807704014	1.4375186843312695
ENSMUSG00000009545.15	Kcnq1	-0.2629067597345446	-0.46637596967704903	0.6261908937566459	0.44882286351106826	0.6945339185885562	0.6724346806480423	0.9814854291030023	0.4858623219178399	0.5466169028732716	0.517633886408377	0.7187593421656348
ENSMUSG00000114470.2	Gm49395	-0.4877064994715604	-0.8239330352659963	0.6257589211777577	0.44897434152442917	0.6946716468014262	0.7432172786109943	0.7633775559690017	0.22424414857746455	0.30747200786621526	0.7937052924928447	0.1369065413648828
ENSMUSG00000035443.11	Thyn1	0.08316524434535573	3.332321474793316	0.6255717837657329	0.4490399909966136	0.6946716468014262	10.298868003609492	9.487692481329022	9.343506190727691	9.804940695289309	9.593481361435254	11.465922839308936
ENSMUSG00000085768.3	Gm13707	-0.21791649806352445	-0.04171484376199532	0.6255629177851133	0.44904310166351635	0.6946716468014262	0.849391175555422	0.9087828047250021	1.1585947676502335	1.0249066928873842	0.6211606636900524	0.8556658835305175
ENSMUSG00000087042.2	Gm11611	-0.32536321445457483	-1.25862417420187	0.6254376278534527	0.44908706405549514	0.6946719829730433	0.35391298981475916	0.36351312189000085	0.4484882971549291	0.17081778214789736	0.44861603488726004	0.30803971807098635
ENSMUSG00000032878.18	Ccdc85a	-0.13237086422312885	3.3743249512188354	0.6250820866594419	0.4492118577847046	0.6947973411533174	11.18365047814639	8.106342618147018	13.043534642255855	10.761520275317535	8.661740365900174	10.062630790318886
ENSMUSG00000025362.7	Rps26	0.06585507107438128	6.675714292390499	0.6249099308559521	0.44927230490915593	0.6948231595205879	104.40433199535396	104.32826598243024	90.74413212434733	103.99386577163992	111.04972309747714	98.43580324135074
ENSMUSG00000044308.19	Ubr3	0.0613535993283212	8.912308637870712	0.6246421357183112	0.44936636008780917	0.6949009444146859	458.0341914182613	449.95654227544304	506.49278358696665	487.8555858143949	495.8587542534646	492.2132428420949
ENSMUSG00000034255.19	Arhgap27	-0.10155429886119352	2.536888846088853	0.6244612329962405	0.44942991567052026	0.6949146081451771	6.016520826850906	5.997966511185013	5.792973838251168	6.388585052331361	5.210847789844329	4.997088759818222
ENSMUSG00000093989.2	Rnasek	-0.09546045453254244	5.168191383746913	0.6243678861848324	0.4494627166410021	0.6949146081451771	39.815211354160404	39.55022766163209	31.84266909799997	33.24114040598083	40.16838958529006	30.70129190107497
ENSMUSG00000038168.6	P3h2	-0.14861540799436834	2.3562324381246995	0.6241552176283279	0.4495374609639633	0.6949155646892974	4.388521073703013	6.434182257453014	5.120241392518774	3.7579912072537422	5.4524102701682375	5.1682219365243265
ENSMUSG00000120324.2	Gm57007	0.3008612370075591	-0.008654934904583498	0.6241171108068865	0.44955085617463175	0.6949155646892974	0.4600868867591869	1.1995933022370027	0.8222285447840367	0.8882524671690664	1.4148659561828971	0.7529859775068555
ENSMUSG00000037503.13	Fam168b	0.06398584492264243	5.48133708535721	0.623539904092703	0.44975383683600545	0.6951616633205924	40.416863436845496	44.384952182769105	46.04479850790606	44.58344114060122	43.23968397797976	48.9440885379456
ENSMUSG00000042626.14	Shc1	0.05708481067894165	4.709438905776868	0.6233380548436185	0.449824855727899	0.6952037672952833	24.70312668907019	26.64551183453706	25.376962814016405	25.41768598360713	27.262051350841187	27.141721825588018
ENSMUSG00000042558.17	Adprs	0.11306917490235485	2.7479167705430636	0.6228766390390156	0.4499872720096887	0.6953592927310832	6.547390311573045	6.325128320886014	6.278836160169008	8.096762873810336	7.039820855153927	5.578941560618975
ENSMUSG00000047330.9	Kcne4	-0.1846092564707622	0.9630783109584986	0.6228033921684762	0.45001306369000893	0.6953592927310832	1.8403475470367476	1.9629708582060046	2.205067461011735	2.1864676114930863	1.8634819910701572	1.2321588722839454
ENSMUSG00000078853.9	Igtp	-0.12869790173740325	3.2983429298540132	0.6226506144366681	0.45006686780790506	0.6953615434823696	8.635476951480124	9.742151666652022	12.258680122234729	7.925945091662438	11.180891946420942	8.898925188717383
ENSMUSG00000123988.1	Gm64429	0.28109966178026374	-0.016924508122028004	0.6224947863552597	0.4501217573738733	0.6953615434823696	0.3893042887962351	1.0541880534810024	1.0464726933615014	1.1273973621761226	0.9317409955350786	0.9583457895541797
ENSMUSG00000018239.10	Zcchc10	-0.0933985835765575	2.43849451621852	0.6224016663371563	0.45015456377713114	0.6953615434823696	5.768781733980575	5.161886330838012	5.6434777391995246	5.534496141591875	4.865758532238743	5.133995301183106
ENSMUSG00000090084.8	Srpx	-0.14380934787336352	2.113487288487309	0.6223020187297184	0.45018967434145096	0.6953615434823696	3.397564702221688	4.725670584570011	5.307111516333328	3.6213369815354244	4.072053239745899	4.449462594358692
ENSMUSG00000085322.5	Gm14261	0.16939847583934414	1.3657599054562433	0.6219452918031529	0.45031540405746107	0.6954741733713359	1.9465214439811753	1.9993221703950046	3.139418080084504	2.8014116272255167	2.6916962093235606	2.4643177445678908
ENSMUSG00000026116.12	Tmem131	-0.05573959573020954	5.387049192028121	0.6215085647009705	0.4504694109636045	0.6954741733713359	42.85886306656734	41.840360329539095	43.054876526873194	40.96210415906579	43.34321075526143	38.60764466489695
ENSMUSG00000114554.3	5430425K12Rik	-0.29926113755357375	-1.1043950708758221	0.6214037752973081	0.45050637701592033	0.6954741733713359	0.3893042887962351	0.29081049751200067	0.6353584209694829	0.3757991207253742	0.3450892576055847	0.342266353412207
ENSMUSG00000143661.1	Gm46046	0.216885378827125	0.04117280086372856	0.6214034425728393	0.45050649439769397	0.6954741733713359	0.7078259796295183	1.1995933022370027	0.7474804952582152	0.9224160235986458	1.0697766985773125	1.0952523309190625
ENSMUSG00000054939.7	Zfp174	0.11767478507079325	2.2621693323767746	0.6213837370551437	0.450513446394079	0.6954741733713359	4.777825362499248	4.07134696516801	4.746501144889667	4.099626771549537	5.3488834928865625	5.305128477889209
ENSMUSG00000026753.6	Ppp6c	0.07073684770680251	5.974972106194088	0.6213499503085379	0.45052536659136855	0.6954741733713359	62.961120888045656	55.87196683449313	65.03080308746472	59.71789663890492	62.94428058725864	70.43841553223221
ENSMUSG00000025216.10	Lbx1	-0.18192172665978862	5.4822698851382805	0.6209582553775687	0.45066359820488455	0.6955079957748823	42.29260228286372	54.417914346933124	45.63368423551404	51.00618974936216	49.41678168911972	25.053897069773555
ENSMUSG00000048852.14	Gm12185	-0.20176248106245293	0.5567002741841025	0.6209505170384709	0.4506663298360375	0.6955079957748823	1.9111301449996994	1.1995933022370027	1.3828389162276982	1.5373600393310762	1.3458481046617803	1.026799060236621
ENSMUSG00000032806.14	Slc10a3	-0.1346761178277472	1.4176608036055902	0.6209155605716244	0.45067866980626825	0.6955079957748823	2.866695217499549	2.8717536629310065	2.4293116095891993	2.323121837211404	2.2775891001968587	2.840810733321318
ENSMUSG00000005804.15	Bloc1s6	-0.08134900601883416	4.115273705947048	0.6204601854819175	0.4508394738345417	0.6956647099137334	19.571388336756183	17.73944034823204	15.921334548999985	15.271109724022025	17.944641395490404	17.11331767061035
ENSMUSG00000002812.5	Flii	-0.05941609059341648	6.5207744886258645	0.6203799035478065	0.450867833402528	0.6956647099137334	96.05198543572564	97.74867847622123	87.11885172234498	89.06439161191369	94.34740302936684	86.18266778919373
ENSMUSG00000021520.5	Uqcrb	-0.09467134865542971	7.707231046767436	0.6201721002851269	0.4509412538564517	0.6957103965064075	222.43431409857612	196.73330156686845	228.1310471528073	182.0917557696586	182.51770834759373	241.5715922383357
ENSMUSG00000033768.18	Nrxn2	0.2799655908029414	-0.5648184670897263	0.6192396090867162	0.4512709681780869	0.6960975028417258	0.4954781857406628	0.6906749315910016	0.4484882971549291	0.9565795800282253	0.517633886408377	0.5133995301183105
ENSMUSG00000022761.13	Lztr1	-0.06925617513691949	4.847729430009268	0.6191803806466069	0.4512919242082193	0.6960975028417258	28.84390866990287	31.480236355674073	27.91839649789434	29.483149198727087	29.401604747995812	25.22503024647966
