Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4
ENSMUSG00000053965.11	Pde5a	0.35437406008894556	3.4576294703293695	1.882284494847142	0.19786394104244526	0.4995944480621461	12.699202528744792	8.518233453377839	6.985112147726456	13.861884140792675	13.481431112068147	8.480964653128435	12.237182443083691
ENSMUSG00000003273.15	Car11	0.6403823876568657	1.6717652659472189	1.8818770541804082	0.19790881665037013	0.4996382341103602	3.4393673515350476	1.8872732800897007	1.694613006253164	3.7320457302134122	6.704860686055169	2.2742251583808097	1.830759578099135
ENSMUSG00000028975.17	Pex14	-0.3052028928562386	4.270327673193689	1.8816427036908476	0.19793463412166964	0.4996382341103602	15.609436441582138	22.392242431334555	26.659155830080262	16.09141795364744	14.019254161751718	19.709951372633682	19.993821708187923
ENSMUSG00000051978.10	Erich1	-0.49255188591371823	0.5469487532854151	1.8810324713195639	0.19800188177786238	0.4996912053144173	1.587400316093099	1.7342511222445898	1.6119489571676437	0.7270218954961193	1.5776142790718046	1.1844922699900051	1.1562692072205063
ENSMUSG00000117429.2	A430019L02Rik	0.6467449506732182	0.4847909197302601	1.8807275607481073	0.19803549418945568	0.4996912053144173	1.455116956418674	1.0711551049157761	0.45465226997036107	1.3086394118930147	0.9680814894304255	2.2742251583808097	1.6862259271965716
ENSMUSG00000033416.16	Gucd1	0.2599661974009106	6.1141926696978794	1.8805730473440654	0.1980525301369562	0.4996912053144173	64.20152389532089	57.89338305140028	64.39529423762023	63.153968655429566	65.93710589120565	95.4226972703948	73.27856100759959
ENSMUSG00000031722.11	Hp	-1.179579127301904	4.384635669226863	1.8803111085281217	0.19808141472091625	0.4996912053144173	65.56845194528995	3.876561332076142	22.153965154919412	1.017830653694567	17.066918109958614	13.124174351489255	22.691783191702434
ENSMUSG00000078876.12	Gm14408	0.39051608952871564	1.855502347964822	1.880160152301014	0.19809806351763676	0.4996912053144173	3.9685007902327474	2.448354525521774	2.5625855216511257	3.4897050983813727	4.661133097257604	4.074653408765617	3.4688076216615187
ENSMUSG00000044702.14	Palb2	0.8425655350620224	0.05899294730909089	1.8800003412522797	0.1981156909057588	0.4996912053144173	0.6173223451473162	0.4590664735353326	0.867972515397962	1.4540437909922386	1.5417594090928999	0.1895187631984008	1.4935143926598207
ENSMUSG00000034037.15	Fgd5	-0.2563601183279056	4.830349357286263	1.8787669039460708	0.1982518101488192	0.49981022812037557	25.662971776838432	30.196372481435212	37.94279853025377	22.19840187581484	27.53654014379877	28.52257386135932	26.449658115169083
ENSMUSG00000087249.4	Gm16062	-0.7851653691905411	1.2901554415012466	1.878644036944708	0.19826537618950132	0.49981022812037557	4.14487860313198	2.5503692974185146	2.603917546193886	3.6351094774805963	2.2947116786498976	0.5211765987956022	0.7226682545128165
ENSMUSG00000022961.19	Son	0.2881083330982179	9.040556424199783	1.878584265357042	0.1982719761549176	0.49981022812037557	520.4027369591876	430.5533447901936	451.42837205602575	609.9713703212441	605.3377698538472	521.2239784864018	546.6262677134944
ENSMUSG00000026958.14	Dpp7	-0.40117941117118533	2.574638912032274	1.8780985300051873	0.19832562164802822	0.49981022812037557	7.496057048217412	6.834989717081618	6.117139632328494	5.379962026671283	7.17097399578093	2.9375408295752123	5.106855665223903
ENSMUSG00000038398.9	Upf3a	-0.3227879711988739	3.1958135105534042	1.8780904292839538	0.19832651646799854	0.49981022812037557	10.670857680403609	8.773270383119689	11.283642700173505	11.050732811541014	6.776570426012979	6.491017639545228	8.479307519617047
ENSMUSG00000036712.17	Cyld	0.24960132291335246	5.813991908451403	1.877736522003017	0.1983656148687982	0.49981022812037557	52.38421043107226	40.65288660085112	59.022131047061414	58.74336915608644	54.49940236793507	68.03723598822589	59.8369314736612
ENSMUSG00000014771.14	Pdcd2	0.2967214212824463	2.410241045776899	1.8776604239145342	0.19837402323395698	0.49981022812037557	4.806295401504105	4.3866351915598445	4.6705187733318905	5.816175163968954	5.808488936582553	5.211765987956022	5.877701803370907
ENSMUSG00000097983.2	Gm26971	0.592252181966112	0.45838189781794875	1.8776392699678255	0.1983763606965762	0.49981022812037557	0.8377946112713578	0.5100738594837029	1.6119489571676437	1.8902569282899102	1.3983399291772813	1.421390723988006	1.3008028581230695
ENSMUSG00000000093.7	Tbx2	-0.4517749269001852	2.8211670820419577	1.877273975197864	0.19841673063887547	0.49984399879886526	4.806295401504105	11.782706154073537	8.183740859466498	3.6835776038470045	6.740715556034074	6.301498876346827	7.371216196030728
ENSMUSG00000048967.17	Yjefn3	-0.53947952400216	2.170285317458588	1.877035076044253	0.19844313801753133	0.49984399879886526	3.086611725736581	3.2644727006956984	9.713025767548622	3.101960087450109	4.015745437637321	4.1220330995652175	3.5169855052957066
ENSMUSG00000068329.13	Htra2	-0.317739689361654	3.418150800398712	1.8767904239816764	0.19847018609528716	0.4998449086412167	9.392118536884169	11.578676610280056	14.879528835393634	7.851836471358088	12.405785012701008	9.333799087521239	8.720196937787986
ENSMUSG00000102577.2	Gm37969	0.5133191588025802	0.22408582753715572	1.8763145153970575	0.19852281515140421	0.49985908646154914	0.7937001580465495	1.0201477189674057	0.7853084663124418	1.2601712855266067	1.6134691490507092	1.0423531975912044	1.011735556317943
ENSMUSG00000032649.15	Colgalt2	-0.39175268887070985	2.514342854492179	1.8762568733544007	0.19852919082688011	0.49985908646154914	4.93857876117853	6.273908471649546	8.307736933094779	5.089153268472835	6.489731466181741	3.316578355972014	4.914144130687152
ENSMUSG00000100975.3	Gm28875	0.6130580634962702	1.5190338401953183	1.8756703403677477	0.1985940814101806	0.4999522129307863	1.1464557838450158	2.6013766833668845	2.645249570736646	1.2601712855266067	3.693051607827179	4.1694127903648175	3.902408574369209
ENSMUSG00000087382.10	Ctcflos	-1.1001099859003884	1.2508237093603218	1.8750930361839822	0.19865797818711609	0.4999522129307863	7.54015150144222	0.4080590875869623	1.9012731289669644	0.24234063183203977	2.043727588797565	2.0373267043828087	1.7825816944649473
ENSMUSG00000008333.13	Snrpb2	0.4045406032345261	2.8727703428230984	1.874968777938391	0.19867173478359548	0.4999522129307863	8.025190486915111	6.375923243546286	3.926542331562209	10.032902157846447	5.62921458668803	9.191660015122439	7.515749846933291
ENSMUSG00000102553.2	D930036K23Rik	0.647878414874501	-0.0032768765068245777	1.8749578176294392	0.1986729482564785	0.4999522129307863	0.44094453224808305	0.9691403330190355	0.6613123926841615	1.6963844228242784	0.6812425295991883	0.8528344343928036	1.1080913235863186
ENSMUSG00000102343.2	Gm37381	1.1429838941535355	-1.188898324531763	1.874499170999306	0.19872373614480562	0.5000128396013177	0	0.5100738594837029	0.12399607362828029	0.3877450109312636	0.609532789641379	0.3316578355972014	0.4817788363418776
ENSMUSG00000022074.7	Tnfrsf10b	0.37955486298829344	2.1279152737718947	1.8738729654871482	0.19879310608883338	0.5000620890443269	3.7039340708838973	3.57051701638592	3.6785501843056485	4.798344510274387	5.9519084164981715	3.079679901974013	5.155033548858091
ENSMUSG00000057286.7	St6galnac2	-0.38585616621228847	2.3410127176837747	1.873768100954038	0.19880472590731244	0.5000620890443269	7.8929071272406865	4.845701665095177	4.505190675160851	4.2651951202439	5.557504846730221	3.506097119170415	4.239653759808523
ENSMUSG00000034333.16	Zbed4	-0.3045274814551262	4.093563982188688	1.8735995452740786	0.19882340507811547	0.5000620890443269	18.38738699474506	19.63784359012256	19.136727363297926	15.946013574548216	11.616977873165107	21.32086085982009	12.863494930328132
ENSMUSG00000028933.12	Xrcc2	0.3316508662187648	2.380369878624297	1.872545099287598	0.19894031007619106	0.5002889376647501	4.541728682155255	4.029583489921253	4.794514846960171	5.428430153037691	6.238747376329409	4.3115518627636185	6.4558364069811605
ENSMUSG00000040118.17	Cacna2d1	0.3297058134807699	8.13396225739412	1.8720073357874214	0.19899996596847797	0.5003471481405024	234.6706800624298	263.91221489686785	236.08852418824566	271.66384828371656	214.08942864403966	383.06480011476765	362.297684929092
ENSMUSG00000025377.15	Tepsin	-0.30907953389114834	3.3477653857172407	1.871854860182669	0.19901688487168945	0.5003471481405024	8.377946112713577	11.425654452434944	14.218216442709473	9.645157146915183	10.433767163861253	8.954761561124437	7.563927730567479
ENSMUSG00000038650.16	Rnh1	-0.27147688630031747	5.168777570524945	1.870993498915069	0.1991124982170258	0.500520345135538	33.86454007665277	34.58300767299505	50.87972221213768	34.41236972014965	36.96637094825069	27.195942518970515	33.24273970758956
ENSMUSG00000055296.15	Tmem245	0.2894448389443871	6.775299196872823	1.8706589042217168	0.1991496553796956	0.5005465707543879	88.76213434153911	126.29428760816484	76.3402493304779	102.3162147594872	123.08976863757967	131.99981856768616	117.36132453288138
ENSMUSG00000110249.2	9330121K16Rik	0.5373137993135992	0.32923368459661145	1.8701910628024516	0.19920162504057673	0.500555326239785	0.9700779709457826	0.8161181751739246	0.9919685890262423	1.8902569282899102	1.0756460993671395	0.9002141251924038	1.5416922762940084
ENSMUSG00000053091.17	Lins1	-0.32667831843723383	2.2207710241568765	1.8701463895180477	0.19920658845655942	0.500555326239785	5.46771219987623	5.508797682423991	4.54652269970361	3.4897050983813727	4.4818587473630815	3.790375263968016	4.721432596150401
ENSMUSG00000113203.2	Gm47587	0.6754851534302803	1.1818787691792312	1.8688080282373098	0.1993553622202408	0.5008619630295252	1.455116956418674	2.652384069315255	0.7853084663124418	2.084129433755542	4.302584397468558	1.2792516515892054	2.649783599880327
ENSMUSG00000030871.12	Ears2	-0.28854501321710685	3.0246866230702913	1.8681759350277063	0.19942567719780846	0.5009632618563951	9.4803074433337855	8.110174365790876	9.341037546663781	5.7677070376025465	7.708797045464499	7.249092692338831	8.672019054153797
ENSMUSG00000103931.2	Gm36962	0.5355490792922869	1.10768945502324	1.8679647698973347	0.1994491747818013	0.5009632618563951	2.160628208015607	1.4792141925027384	1.2812927608255629	2.7626832028852535	3.1910834281225138	1.1844922699900051	2.3607162980752006
ENSMUSG00000018821.4	Avpi1	-0.3950492216434555	2.6384719406588215	1.8673574557588284	0.19951677448071567	0.5010000950497316	6.437790170822012	4.692679507250066	10.167678037518984	5.913111416701771	4.230874657510749	6.254119185547227	5.251389316126466
ENSMUSG00000000440.13	Pparg	-0.4225596306843387	2.64942991735907	1.8670553863726855	0.19955040882248118	0.5010000950497316	9.039362911085702	5.712827226217472	6.943780123183696	2.8596194556180694	6.848280165970788	5.922461349950025	5.925879687005095
ENSMUSG00000024026.14	Glo1	-0.24212412888548993	5.669611485664053	1.8665731013178675	0.1996041249847031	0.5010000950497316	57.23460028580118	52.99667400035673	56.95552981992341	57.434729744193426	42.95413423472777	48.94322059598701	39.16861939459465
ENSMUSG00000019923.15	Zwint	0.31456392032173636	4.818574898433621	1.866370664383185	0.19962667776097504	0.5010000950497316	33.335406637955074	17.189489064600785	23.517921964830496	28.88700331437914	27.859233973608912	36.719260369690154	29.388509016854535
ENSMUSG00000016349.12	Eef1a2	-0.4337882758161722	10.202664923763225	1.866281594661744	0.19963660176194306	0.5010000950497316	973.3850549376433	1504.1568042314914	1673.4923417118134	804.1831526714408	754.3147546161961	1478.9570483095204	1060.009795719399
ENSMUSG00000140435.1	Gm61064	0.4536494024538692	3.334621782019801	1.8659837743805987	0.19966978911528385	0.5010000950497316	12.566919169070367	5.814841998114213	6.365131779585055	16.28529045911307	8.425894445042593	12.271339917096451	8.286595985080295
ENSMUSG00000042453.15	Reln	-0.712157951973535	4.493287221963393	1.8659807349207245	0.19967012785233496	0.5010000950497316	14.815736283535589	56.159131929155684	15.747501350791596	6.543197059465074	26.67602326430506	14.26128693067966	22.884494726239186
ENSMUSG00000085453.3	Gm12018	0.587368358864832	-0.1807639291537058	1.8659116482141087	0.19967782752516	0.5010000950497316	0.6173223451473162	0.5610812454320732	0.6613123926841615	1.1147669064273829	1.0039363594093302	0.5211765987956022	1.0599134399521308
ENSMUSG00000043535.14	Setx	-0.25450880309114066	6.533179605775079	1.8655195684590697	0.19972153197810044	0.5010426324604635	85.85190042870177	107.31954003537109	112.67109890356402	83.36517735022169	76.90869610475048	103.14558687072963	78.43359455645768
ENSMUSG00000025077.15	Dclre1a	0.3950865599440859	2.303491947663165	1.864542332955544	0.1998305174836075	0.5012489075221599	4.762200948279297	4.845701665095177	2.7279136198221665	5.913111416701771	6.597296076118456	4.880108152358821	4.191475876174335
ENSMUSG00000001227.13	Sema6b	-0.48724345598023994	3.2187527126868587	1.8640093328751073	0.1998899929009691	0.5012536783790159	6.48188462404682	12.139757855712128	14.466208589966033	3.7320457302134122	9.71666976428316	7.865028672733633	10.11735556317943
ENSMUSG00000103567.2	Pcdhga5	0.35501289787842255	3.0003297529316195	1.8639136599068233	0.19990067114127152	0.5012536783790159	6.305506811147588	9.028307312861541	5.166503067845012	7.4640914604268245	11.294284043354965	7.296472383138431	8.81655270505636
ENSMUSG00000020460.16	Rps27a	0.2779246262130314	6.388713229536519	1.8638058430249371	0.1999127056855979	0.5012536783790159	87.52748965124448	60.851811436405754	75.51360883962269	113.07613881282975	76.69356688487704	81.82472601090954	90.42988758137044
ENSMUSG00000048620.7	Or6z3	0.40985174527623613	4.436784402379246	1.8629428668697168	0.20000906561412948	0.5014281620870895	28.132261157427696	16.22034873158175	10.126346012976223	29.226280198943996	23.59250444611926	20.70492487942529	22.980850493507564
ENSMUSG00000097195.13	Snhg5	0.36780768600427993	2.5313875090211893	1.8625197881212319	0.20005632890420988	0.5014795289582241	6.0409400917987375	4.845701665095177	3.761214233391169	8.142645229556535	6.346311986266123	4.7379690799600205	5.974057570639283
ENSMUSG00000022887.10	Masp1	-0.5064642931889587	3.5710239945499147	1.8618355760536458	0.20013279520250396	0.5015932264947203	6.614167983721245	19.63784359012256	16.367481718932996	6.300856427633033	7.923926265337927	14.545565075477262	11.225446886765749
ENSMUSG00000021595.19	Nsun2	0.31004618842265286	5.456819690524792	1.861634745825586	0.20015524692053066	0.5015932264947203	35.451940392745875	31.67558667393795	48.482464788657595	43.47590935066793	35.31704692922108	61.11980113148426	51.30944607040997
ENSMUSG00000029343.18	Crybb1	0.7566287527295565	0.6856369787066702	1.8599913421456744	0.20033909495739896	0.5019867891039576	0.8377946112713578	0.6630960173288137	1.735945030795924	2.13259756012195	2.5098408985233256	0.473796907996002	2.216182647172637
ENSMUSG00000028487.19	Bnc2	0.352591673728394	3.215131226833654	1.8589306590733363	0.20045787182311314	0.5020913183159497	8.245662753039152	10.60953627726102	5.001174969673972	8.966603377785471	11.545268133207298	9.902355377116441	10.11735556317943
ENSMUSG00000045752.14	Tssc4	-0.42116417445145554	2.4565200058769756	1.858926629082768	0.20045832328404944	0.5020913183159497	5.070862120852955	5.2537607526821395	8.5970611048941	3.1504282138165167	5.163101276962269	4.027273717966017	6.5040142906153475
ENSMUSG00000116885.3	4930420G21Rik	0.609745403564658	1.529659395438715	1.8589006631251759	0.20046123216052708	0.5020913183159497	3.792122977333514	1.8362658941413303	0.8266404908552019	4.2651951202439	3.0476639482068952	2.795401757176412	3.035206668953829
ENSMUSG00000107336.2	Gm43461	0.6820243173992584	0.05145745941639876	1.8584984756512133	0.20050629492422528	0.5021370375626073	0.5291334386976996	0.357051701638592	1.1986287117400427	1.4540437909922386	1.1473558393249488	0.6633156711944028	1.2526249744888818
ENSMUSG00000053746.9	Ptrh1	-0.5946551790880412	-0.4256682279734482	1.8580241559969533	0.20055945680406861	0.5022030248583161	0.7937001580465495	0.8671255611222949	0.7853084663124418	0.4362131372976716	0.4302584397468558	0.473796907996002	0.8190240217811919
ENSMUSG00000020747.19	Tmem94	-0.3205633410318267	6.692084728902561	1.8572582135052491	0.20064534300587256	0.5023388215558019	88.76213434153911	127.77350180066757	133.2131151013158	80.99023915826768	73.17978962694438	127.35660886932534	91.92340197403026
ENSMUSG00000120786.2	Gm56810	-0.6456567261091615	-0.043223579565981704	1.8570622137724933	0.20066732850403152	0.5023388215558019	1.7196836757675238	0.5610812454320732	1.0333006135690024	0.6785537691297113	0.8963717494726162	0.8054547435932035	0.43360095270768984
ENSMUSG00000021054.7	Sgpp1	0.23647317318392572	4.041978203409868	1.856589472932782	0.20072036938790053	0.5024044525772253	14.02203612548904	16.16934134563338	14.424876565423274	15.946013574548216	17.604741159642185	20.088988899030486	16.428658319258027
ENSMUSG00000028423.16	Nfx1	0.2187933282152755	5.599161234081743	1.8560343721126698	0.2007826744971184	0.5024932513804152	47.75429284246739	40.49986444300601	44.47325840800986	54.28430153037691	55.861887427133446	46.8585142008046	48.948729772334765
ENSMUSG00000141548.1	Gm32753	0.5189433754735584	1.5689252740532968	1.8555139496713189	0.20084111037960317	0.502572344343349	2.645667193488498	1.78525850819296	2.479921472565606	2.7626832028852535	1.8285983689241372	5.401284751154423	3.2760960871247677
ENSMUSG00000133564.1	Gm72197	-0.3864007565129116	1.9060752860683876	1.8546779644911457	0.20093502622548795	0.5027401871765147	4.100784149907172	4.998723822940288	3.595886135220128	3.5866413511141886	4.159164917552939	2.4637439215792103	2.697961483514515
ENSMUSG00000020961.16	Ston2	0.3320658540957296	6.264140027372184	1.8533281812081095	0.2010867849365932	0.503032937814256	46.563742605397564	72.88955452022114	81.17609620198083	68.92167569303211	70.70580359839997	111.29489368826087	85.85298863612259
ENSMUSG00000047361.17	Gm973	0.8429881282804936	-0.49796229922417545	1.8531596230644176	0.20110574684213284	0.503032937814256	0.5732278919225079	0.4590664735353326	0.24799214725656057	0.2908087581984477	0.5019681797046651	1.5161501055872064	0.7708461381470042
ENSMUSG00000020801.9	Med31	-0.5330818941267326	1.790808509094701	1.852542579570556	0.20117518106874882	0.5031394233432588	5.644090012775463	4.131598261817993	2.5212534971083658	4.6044720048087555	2.1871470687131835	1.7056688687856072	2.842495134417078
ENSMUSG00000030374.16	Strn4	-0.2802951491270386	4.686321081349481	1.8513341356058628	0.2013112554019508	0.5034125251907261	22.444076691427426	31.012490656609135	32.156315094267356	18.95103740926551	20.795824587764695	27.95401757176412	26.30512446426652
ENSMUSG00000043683.5	Fem1a	-0.3835379767121161	8.75556543373098	1.8507204045732422	0.2013804096975285	0.5035017517104807	364.52884480949024	491.8132153141863	639.530415750127	313.9280544752243	285.3330552921232	523.7824817895802	405.8986696180319
ENSMUSG00000031792.16	Usb1	-0.31239675770886305	2.216578947966407	1.8505403786128067	0.20140070068419227	0.5035017517104807	5.820467825674696	5.151745980785399	4.422526626075331	4.216726993877492	4.230874657510749	4.1694127903648175	3.902408574369209
ENSMUSG00000029924.13	Slc37a3	-0.2870555297344708	3.652289967690355	1.8501103213108696	0.20144918395861822	0.5035557474369303	11.72912455779901	16.832437362962196	13.22624785368323	10.226774663312078	14.377802861540765	9.712836613918041	11.273624770399936
ENSMUSG00000001909.17	Trmt1	0.29397585446784646	5.309968991842695	1.8488265068513172	0.20159400847356157	0.5037992802478668	32.54170647990853	31.012490656609135	41.580016690016656	32.764453423691776	36.85880633831398	55.57637730793103	46.73254712516213
ENSMUSG00000022561.14	Gpaa1	-0.2884071150116718	4.0852729845726845	1.8485865822758376	0.20162108907771759	0.5037992802478668	14.418886204512315	22.341235045386185	19.756707731439327	15.558268563616952	12.26236553278539	18.52545910264368	15.368744879305897
ENSMUSG00000039167.13	Adgrl4	-0.21028742207988496	5.1023100660546055	1.8485315258600359	0.20162730404367374	0.5037992802478668	37.48028524108706	40.39784967110927	33.5616039287212	31.26194150633313	33.1657547304868	31.649633454132935	32.32735991853999
ENSMUSG00000030126.18	Tmcc1	0.25502755173592184	6.118240622295791	1.8480526768377394	0.2016813688773976	0.5038671520706492	77.42985986276338	57.99539782329702	51.9956868747922	77.98521532355039	77.51822889439185	65.43135299424787	77.27732534923717
ENSMUSG00000026471.15	Mr1	0.29425365152033456	3.936212249048004	1.847636024749192	0.20172842684381254	0.5039150626971977	17.990536915721787	11.017595364847981	11.407638773801786	18.99950553563192	16.206401230464902	15.872196417866068	15.031499693866582
ENSMUSG00000104569.2	Gm43054	-0.6445888050597041	-0.2770910018148828	1.8474065176577485	0.20175435425340552	0.5039150626971977	1.1023613306202076	0.4590664735353326	1.1986287117400427	0.7270218954961193	0.7170973995780929	0.5211765987956022	0.3854230690735021
ENSMUSG00000032679.13	Cd59a	-0.363762688441495	4.0044955967682165	1.846559688977711	0.20185005842986567	0.5040868792521845	26.103916309086515	12.955876030886053	15.788833375334356	18.127079261036574	13.122882412279102	15.019361983473264	10.599134399521308
ENSMUSG00000112610.3	Gm30165	0.8545680902190875	-1.1270562247352611	1.8461674097967473	0.20189441204001243	0.5041304276109096	0.39685007902327474	0.05100738594837029	0.2893241717993207	0.5331493900304874	0.39440356976795116	0.5685562895952024	0.33724518543931437
ENSMUSG00000108308.3	Gm45218	0.8422611817685173	-0.6657547511056453	1.8455638081898933	0.20196268418924232	0.5042336810003344	0.5732278919225079	0.20402954379348115	0.33065619634208077	0.7754900218625272	0.35854869978904647	1.2318719607896051	0.33724518543931437
ENSMUSG00000130013.1	Gm62478	0.616229899322851	-0.4344022241092413	1.8446561917373814	0.20206540006696924	0.5043824424412512	0.5291334386976996	0.5100738594837029	0.45465226997036107	0.7754900218625272	0.7170973995780929	1.0897328883908046	0.4817788363418776
ENSMUSG00000054823.18	Nsd3	0.2426277503090479	5.537213514916132	1.84456144662387	0.20207612643241588	0.5043824424412512	44.18264213125792	44.835492248617484	36.868165892142	49.9706382837666	57.51121144616306	40.13059810726137	50.924023001336465
ENSMUSG00000097998.2	Gm27019	0.5555512740906928	1.5873271128561828	1.8442548680617468	0.20211084020726933	0.5044018703640445	3.5275562579846644	1.3261920346576275	2.025269202595245	3.5381732247477804	2.438131158565516	2.3689845399800102	5.203211432492278
ENSMUSG00000030701.18	Plekhb1	0.6379318783485998	4.097575538132262	1.843104312557476	0.20224118722536505	0.5046241557645461	24.64879935266784	6.018871541907694	8.059744785838218	14.734310415388018	12.298220402764295	31.317975618535733	22.16182647172637
ENSMUSG00000015599.10	Ttbk1	0.6444589627475673	-0.09357927659302887	1.8427578989096476	0.2022804542848672	0.5046241557645461	0.5732278919225079	0.8671255611222949	0.49598429451312115	0.7270218954961193	0.6812425295991883	0.947593815992004	1.6862259271965716
ENSMUSG00000080365.3	Gm25776	0.7262420100047913	-1.110464600372073	1.842755425149663	0.2022807347293226	0.5046241557645461	0.39685007902327474	0.20402954379348115	0.20666012271380046	0.2908087581984477	0.5019681797046651	0.5211765987956022	0.4817788363418776
ENSMUSG00000064284.13	Cdpf1	-0.27486263261295124	3.089049573675133	1.8419268110470803	0.20237470161368404	0.5047913385569719	10.185818694930719	9.385359014500132	8.47306503126582	8.5303902404878	6.919989905928597	8.765242797926037	6.696725825152099
ENSMUSG00000137992.1	Gm39503	0.8009635840473084	-0.5149895206334216	1.841466468924835	0.20242693038710804	0.5048543816445451	0.7055112515969328	0.15302215784511086	0.41332024542760093	0.5331493900304874	0.4302584397468558	0.947593815992004	1.1080913235863186
ENSMUSG00000025290.18	Rps24	0.2870667995076097	7.367537830321048	1.841103199369197	0.20246815818603975	0.5048875022463908	175.1872626621634	132.10912960627905	132.51047068408886	224.1650844446368	156.90091102768673	154.97896860549227	179.51079442098361
ENSMUSG00000040044.12	Orc3	0.2627642298637302	4.457661600260366	1.8406818181446472	0.20251599498726533	0.5048875022463908	23.94328810107091	19.025754958742116	15.954161473505398	25.97891573239466	20.688259977827983	21.984176531014494	25.63063409338789
ENSMUSG00000059820.15	Nkapd1	0.2633046129972366	3.2489441034970192	1.8406370446702451	0.2025210787174124	0.5048875022463908	8.907079551411277	8.467226067429468	7.977080736752699	11.34154156973946	10.433767163861253	8.338825580729635	10.454600748618745
ENSMUSG00000059401.15	Mamld1	0.5350963029352355	2.4700763783044266	1.8402133376016134	0.20256919615881927	0.5049402507392448	3.615745164434281	6.834989717081618	2.603917546193886	4.119790741144676	4.732842837215414	6.396258257946027	9.924644028642678
ENSMUSG00000026430.17	Rassf5	0.5892856182572297	0.5234203687353423	1.8396327554893999	0.20263515325460804	0.5050374478321769	0.9700779709457826	1.1221624908641463	1.0333006135690024	1.017830653694567	2.724970118396753	0.9949735067916042	1.4935143926598207
ENSMUSG00000109708.3	Gm45809	0.5268409270685194	1.2962663644863857	1.8393861863852816	0.20266317332293088	0.5050400793425353	2.2488171144652234	2.448354525521774	0.9919685890262423	3.828981982946228	2.5815506384811346	1.895187631984008	2.601605716246139
ENSMUSG00000057667.8	Bloc1s3	-0.48205467434785726	1.8706495577209032	1.838582115372418	0.20275458327331347	0.5051867372723478	2.645667193488498	3.876561332076142	6.241135705956775	3.6835776038470045	3.7647613477849884	2.795401757176412	1.9271153453675105
ENSMUSG00000126719.1	Gm33770	0.6387774487583735	0.056368253567876975	1.8383940726560077	0.2027759685431666	0.5051867372723478	0.7937001580465495	0.8671255611222949	0.49598429451312115	0.8724262745953432	1.936162978860851	0.8054547435932035	0.8190240217811919
ENSMUSG00000032737.14	Inppl1	-0.3770422059151544	7.221956980696581	1.8379483686285287	0.20282666836790658	0.5052458436668293	99.52118092839234	208.62020852883447	207.19743903285635	97.17859336464795	133.16498710165186	159.05362201425788	139.66768465551033
ENSMUSG00000011382.9	Dhdh	0.3778300286422263	4.51966394179242	1.8375766007237335	0.20286897056850794	0.5052524977653774	28.925961315474247	15.455237942356197	14.135552393623954	22.828487518578147	20.939244067680317	34.30289613891055	23.366273562581064
ENSMUSG00000035840.8	Lysmd3	0.3630937251391313	3.0934642809272503	1.8374436350359387	0.2028841031019812	0.5052524977653774	10.009440882031484	7.396070962513692	4.38119460153257	9.984434031480038	8.927862624747258	9.38117877832084	9.057442123227299
ENSMUSG00000074221.13	Zfp568	-0.2856603899224367	4.221937423665578	1.8372137763649334	0.202910266320938	0.5052524977653774	19.48974832536527	18.362658941413304	24.220566382057417	13.910352267159082	16.27811097042271	22.552732820609695	15.176033344769145
ENSMUSG00000015112.16	Slc25a13	-0.4566938316088313	1.0690997257862118	1.836545420345897	0.20298636590931185	0.5053026469895784	1.6755892225427156	2.9074209990571065	2.5625855216511257	1.5509800437250545	1.936162978860851	2.1794657767816092	1.2526249744888818
ENSMUSG00000108111.2	Gm45901	0.9849332482563481	-0.06441724780699828	1.8364613866183501	0.20299593672229627	0.5053026469895784	0.22047226612404153	1.224177262760887	0.24799214725656057	0.24234063183203977	1.326630189219472	1.5161501055872064	1.3008028581230695
ENSMUSG00000006369.15	Fbln1	0.9983964070476496	4.848728367331496	1.8363261440379128	0.20301134108897903	0.5053026469895784	7.716529314341453	28.05406227160366	19.178059387840683	11.777754707037133	96.4854551132324	8.812622488725637	28.810374413244283
ENSMUSG00000022960.14	Donson	0.4456220916070974	1.33697199886412	1.8358525612358478	0.20306529513977048	0.5053317576997026	1.8078725822171404	1.8362658941413303	2.3972574234800854	1.8417888019235023	3.7647613477849884	2.4163642307796103	2.9388509016854534
ENSMUSG00000061653.5	Vmn1r46	0.4947913788122633	0.5574619400027423	1.835749876165282	0.20307699627366055	0.5053317576997026	1.4992114096434823	0.8161181751739246	1.0333006135690024	1.5994481700914625	1.6134691490507092	1.895187631984008	1.204447090854694
ENSMUSG00000024948.16	Map4k2	-0.2599910791131075	4.302419753725608	1.8353288847403146	0.20312497823208311	0.5053840119934798	24.16376036719495	18.362658941413304	22.525953375804253	17.545461744639677	22.51685834675212	16.345993325862068	15.995057366550338
ENSMUSG00000036323.15	Srp72	0.2880993643780877	5.348259125856259	1.8348870429962822	0.20317535264558004	0.5054422041508453	44.359019944157154	39.581731495935344	24.344562455685697	47.69263634454543	39.76305080660526	44.20525151602699	44.61272024525787
ENSMUSG00000011960.13	Ccnt1	0.21832640149099874	5.038731753565445	1.833789634906624	0.2033005394664548	0.5056864680221379	32.23304530733487	30.60443156902217	27.113808100050623	37.95054294489743	35.71145049898903	31.554874072533735	34.30265314754169
