Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Control_1	CPM_Control_2	CPM_Control_3	CPM_KIC_1	CPM_KIC_2	CPM_KIC_3
ENSMUSG00000028480.15	Glipr2	-0.29835484378122523	1.2631878591059218	1.0745965339773123	0.33307424555611054	0.5142367131217578	2.5420044012656247	3.5361707307995403	1.7056031665114444	2.0679614456897846	2.3147603492201716	1.9459966508446176
ENSMUSG00000035179.5	Saxo4	0.426409510891321	-0.8661878642373907	1.0742643368880458	0.3331441281607472	0.5142952442988271	0.32109529279144733	0.3563582907007289	0.5969611082790056	0.8271845782759139	0.4034903361025987	0.4920911071101332
ENSMUSG00000069094.13	Pde7a	0.21063904863749663	6.24643424176263	1.0729625562491183	0.3334181922451804	0.5146342233630521	53.75670360150147	64.85720890753265	92.41526490547844	76.97986481580223	76.66316385949376	90.54476370826451
ENSMUSG00000029027.10	Dffb	0.19988726308516164	1.848148070507839	1.0727697414045632	0.3334588147588874	0.5146342233630521	3.5320482207059207	2.8234541493980827	3.553339930232176	4.446117108233037	3.58894035796522	3.3551666393872717
ENSMUSG00000031441.16	Atp11a	-0.1507870235697964	4.864582995106681	1.0727656061188544	0.3334596860694449	0.5146342233630521	32.16304516127664	29.139143308836523	30.501869961112998	33.52682493824563	25.12258250575654	24.067728693204696
ENSMUSG00000025138.15	Sirt7	0.15129259495013536	3.1495189843766016	1.0718405933834243	0.33365467468426235	0.5148857537385882	7.144370264609703	9.265315558218951	8.670149429766509	10.236409156164434	8.876787394257171	8.745801040002823
ENSMUSG00000000355.14	Mcts1	-0.19733564346654783	4.157315216135397	1.0711318805125731	0.33380418569907344	0.5150296711022202	19.319233449618746	20.39465909856479	17.31187214009116	20.214323131617643	12.168419083515214	17.37976319202607
ENSMUSG00000061665.8	Cd2ap	0.15151957510829525	4.104827526851091	1.0710949941265098	0.3338119700927358	0.5150296711022202	15.840701111044735	14.391392509067897	18.53422107609103	16.13009927638032	20.66295247514887	17.357395414430155
ENSMUSG00000043415.6	Otud1	0.5682504117796193	4.788655436590561	1.0708050945732053	0.33387315925923555	0.5150503026044694	26.677667242756083	14.775162975976373	25.21450014492752	9.87451590316872	55.83032071651221	33.05957528676259
ENSMUSG00000028899.12	Taf12	0.13997223466949285	4.812930266412034	1.0706272230161606	0.33391071110444254	0.5150503026044694	23.493472255907562	27.658885793618108	28.93840039181084	31.69150915519595	25.207527839672878	31.359624189473035
ENSMUSG00000133987.1	Gm69271	-0.4078757395931972	0.1472641703148318	1.0705766087382735	0.33392139785291625	0.5150503026044694	1.0435597015722038	1.4254331628029155	1.1654954971161537	1.1373787951293814	0.445963003060767	1.1631244349875876
ENSMUSG00000022377.17	Asap1	-0.1988380227669598	3.1518234535777974	1.0702256201248137	0.33399552026453566	0.5151152386361765	8.268203789379768	9.59426167271193	10.489459474045384	6.281432891282721	9.917367734732295	8.47738770885184
ENSMUSG00000020829.10	Slc46a1	-0.31297928748214315	-0.3248957337220201	1.069686985205087	0.33410931890070267	0.5152248111675853	0.8830120551764802	1.0142505196866898	0.5969611082790056	0.6979369879203023	0.5733810039352719	0.7381366606651998
ENSMUSG00000026251.14	Chrnd	0.3202769981540651	1.9064430619966666	1.0694607392447677	0.33415713601483976	0.5152248111675853	3.79962763136546	3.097575911475566	2.9563788219531704	2.35230614447213	4.523339031044922	5.413002178211465
ENSMUSG00000046714.8	Foxc2	0.5797218069725248	-1.5460183126825426	1.0694346333692388	0.3341626541658223	0.5152248111675853	0.10703176426381578	0.1918852334542386	0.3979740721860037	0.18094662649785614	0.42472666958168287	0.42498777432238777
ENSMUSG00000136947.1	Gm67580	0.4100865090539168	0.6075697132851727	1.0685968592923205	0.33433981307240845	0.5154485559787965	1.0703176426381578	1.8092036297113927	0.909655022139437	2.4040051806143747	1.040580340475123	1.6104799869058906
ENSMUSG00000026321.9	Tnfrsf11a	0.4073412544911576	-0.5210970658628449	1.068079897706927	0.3344492031298767	0.5154906353679707	0.26757941065953944	0.7127165814014578	0.6822412666045778	0.6979369879203023	0.7220353382888609	0.78287221585703
ENSMUSG00000055184.5	Fam72a	-0.3876553708142126	-1.3138457721765804	1.0678794433582726	0.3344916343219975	0.5154906353679707	0.5351588213190789	0.4111826431162256	0.2558404749767167	0.28434469878234536	0.2760723352280939	0.35788444153464233
ENSMUSG00000025732.7	Mcrip2	-0.24268857498456295	5.129302959603233	1.0678703529923863	0.3344935587203843	0.5154906353679707	31.22651722396825	29.029494604005528	53.413805831250066	33.55267445631676	28.669050196763592	33.84244750261961
ENSMUSG00000029655.18	N4bp2l2	0.19380233887514944	3.1350649122863516	1.0678621699371211	0.33449529105873915	0.5154906353679707	7.251402028873519	7.7850580430005385	9.409244135254802	7.237865059914246	9.853658734295042	10.848372134018845
ENSMUSG00000049232.4	Tigd2	0.1812329874944917	3.6520479617789605	1.0676826803113315	0.3345332921337727	0.5154997923716637	12.68326406526217	9.840971258581666	12.678316871068404	11.503035541649426	16.16084977758303	12.235174344965584
ENSMUSG00000056763.17	Cspp1	0.17245073689171198	2.067211836880432	1.0675314000880638	0.3345653258958205	0.5154997923716637	3.826385572431414	3.7828803166692757	4.065020880185609	3.7223306022416125	4.863120366710269	4.563026629566689
ENSMUSG00000111531.3	Gm32688	-0.37614063900291655	0.2239810469572997	1.0666105664934238	0.33476041431494913	0.5157509840695595	1.3646549943636512	0.8497774624401996	1.591896288744015	1.3958739758406047	0.8069806722051974	0.7381366606651998
ENSMUSG00000086682.4	Gm16023	0.31292019521636005	-1.2101132840846767	1.0661506003408805	0.33485792797427527	0.515851812813081	0.3478532338574013	0.3837704669084772	0.28426719441857407	0.4394418072090792	0.445963003060767	0.38025221913055746
ENSMUSG00000026966.7	Ssna1	-0.20042998922752137	3.7967905278018437	1.0659387019012794	0.33490286539270275	0.5158716358045596	15.626637582517104	15.268582147715843	13.531118454324126	15.225366143891039	9.28027773035977	14.181170995810202
ENSMUSG00000025278.10	Flnb	0.14601441789969594	3.922372854517184	1.065684528412538	0.3349567802286851	0.5159052821484708	14.583077880944899	15.48787955737783	12.962584065486977	18.327308312425718	15.438814439294172	13.86802210946739
ENSMUSG00000021508.12	Cxcl14	-0.3081885641210852	5.540789363485464	1.0650412799990263	0.33509328407273387	0.5160661146571562	46.61233333689177	52.13795914713741	55.60266322827309	64.39114951516567	28.90264986503352	31.42672752226078
ENSMUSG00000015289.5	Lage3	-0.14741748961881448	4.0414983891063	1.0648567271881517	0.3351324637061411	0.5160770449145113	16.9645346358148	18.229097178152667	16.57277743460287	18.48240542085245	13.400126425302094	14.874572101283572
ENSMUSG00000006024.14	Napa	0.16651924403953752	7.517893767765279	1.0644400702926045	0.3352209435512055	0.516163884173896	153.75112936497138	184.86771634505504	179.37259967812025	226.13158408617795	158.5929384218004	196.65750062328596
ENSMUSG00000021952.18	Xpo4	0.3992912096781838	3.6766687176361437	1.064201981167049	0.3352715193391782	0.5161923487835012	13.111391122317432	9.42978861546544	10.404179315719812	7.470510722554347	23.72098449613699	12.21280656736967
ENSMUSG00000027695.17	Pld1	-0.14058414302340125	2.3213124136494345	1.0636166134865654	0.33539591481447667	0.5163306828739833	5.137524684663157	5.345374360510933	5.088382780092476	4.446117108233037	4.7994113662730165	4.876175515909502
ENSMUSG00000097113.10	Gm19705	0.50723636727982635	-1.3231039544311036	1.063477138229815	0.3354255648410497	0.5163306828739833	0.10703176426381578	0.3015339382852321	0.4548275110697185	0.46529132528020156	0.3822540026235146	0.38025221913055746
ENSMUSG00000044534.9	Ackr2	-0.5934715455742724	0.32683021324157263	1.0616346104329173	0.3358176298210216	0.5168169199340618	0.481642939187171	2.5219202111128505	1.3644825332091557	0.5686893975646907	1.1467620078705438	1.1631244349875876
ENSMUSG00000034390.17	Cmip	0.41231243943909707	2.2096559343338784	1.0616144034563468	0.3358219334657625	0.5168169199340618	2.863099694057072	3.6184072594227854	5.287369816185478	2.6366508432544755	7.7087890529075445	5.278795512635974
ENSMUSG00000101493.4	2810405F17Rik	0.3207598002621391	0.10581872174524934	1.0615397878405601	0.3358378256913308	0.5168169199340618	0.8027382319786183	0.9594261672711931	0.9665084610231519	0.9047331324892808	0.9131623396006182	1.5881122093099753
ENSMUSG00000042810.15	Krba1	0.277338666754808	5.96016346385573	1.0603560001915044	0.3360901117216502	0.517148827123857	72.88863146365854	49.177444116700585	46.64824660408801	93.3943087909649	49.31076633843338	61.82453727510946
ENSMUSG00000063714.18	Sp3os	0.22667359446420618	0.4507612069032965	1.0602261460262783	0.3361178035297728	0.517148827123857	1.0970755837041117	1.3431966341796704	1.1939222165580112	1.4475730119828492	1.4865433435358901	1.3196988781589936
ENSMUSG00000032534.19	Cep63	0.16051537755639125	3.8411123292250484	1.0600750932419125	0.3361500203897864	0.5171489315216243	12.041073479679275	13.185256755926968	15.23672162083557	12.66626385484993	17.350084452411746	15.187720987626383
ENSMUSG00000029687.17	Ezh2	0.1891320753823414	1.8922346942993917	1.0596810733963207	0.33623407995897714	0.5172287855235829	3.0236473404527957	3.316873321137553	3.922887282976322	3.8774277106683464	3.461522357090715	4.361716631203453
ENSMUSG00000043939.17	Trem4	0.4762502685702423	-1.611963795907387	1.0594273448170974	0.3362882269888509	0.5172626142037345	0.16054764639572366	0.3837704669084772	0.14213359720928703	0.25849518071122307	0.3397813356653463	0.35788444153464233
ENSMUSG00000024164.16	C3	-0.4798072332071077	5.823382403190368	1.0583719080268357	0.3365136056699332	0.5175597916441864	28.68451282270263	117.32411416916304	51.70820266473862	46.76177819066025	36.99369292056458	58.022015083803886
ENSMUSG00000028830.15	AU040320	0.1078393654819423	5.214253295857473	1.0570308649426134	0.33680030560259105	0.5179512156714416	37.40760161020361	35.114997722125665	34.53846412185675	35.698184456219906	42.15412195598203	37.5107630283497
ENSMUSG00000074652.4	Myh7b	0.5805697114668593	3.7228668780176535	1.0566552515088807	0.3368806743731697	0.5180252870630732	14.154950823889637	6.935280580560339	10.517886193487241	4.394418072090792	25.16505517271471	17.64817652317705
ENSMUSG00000006586.16	Runx1t1	0.3789819088545593	0.6012929452896646	1.0559470111524603	0.33703229390281114	0.518208896933724	1.2308652890338814	1.4254331628029155	1.1654954971161537	2.6366508432544755	1.1255256743914597	1.230227767775333
ENSMUSG00000024507.7	Hsd17b4	-0.26488458440922213	5.6827286344062244	1.0554994643600075	0.33712815808989716	0.518306752464311	44.4449401105495	52.329844380591645	71.29421236017838	31.38131493834248	56.913373723945504	51.5353595809885
ENSMUSG00000053646.14	Plxnb1	-0.2691510345548398	0.966322671362387	1.0547581576038427	0.3372870370660995	0.518501460076957	2.1406352852763155	1.8640279821268895	2.2457108359067353	1.266626385484993	2.229815015303835	1.6775833196936358
ENSMUSG00000030324.9	Rho	0.39412360171982475	-1.3908488489230992	1.0540276289053145	0.3374437179508245	0.5186927517397958	0.26757941065953944	0.3837704669084772	0.19898703609300186	0.3618932529957123	0.46719933653985113	0.2907811087468969
ENSMUSG00000093942.4	Or13a18	-0.3886647061429344	-1.6332281120223378	1.0536580456828315	0.3375230270378025	0.518765088183651	0.40136911598930913	0.27412176207748373	0.2558404749767167	0.23264566264010078	0.297308668707178	0.17894222076732116
ENSMUSG00000036430.9	Tbcc	0.15676483323204274	2.46317107863734	1.0527178295518929	0.3377249169890476	0.5190257967598949	5.672683505982236	4.961603893602455	4.860969024557617	5.480097831077929	5.309083369771036	6.486655502815392
ENSMUSG00000121225.1	Gm57457	0.24693827092648016	2.299953912016587	1.0510026166564033	0.33809369541707945	0.5195429102482939	4.441818216948355	4.632657779109476	4.292434635720468	7.341263132198735	4.162321361900492	4.384084408799368
ENSMUSG00000030101.16	Sumf1	-0.1320000638939223	3.3570053492772174	1.050237504466089	0.3382583964602402	0.5197091584443229	9.311763490951973	11.567938359669814	11.114847301766247	9.538472168244132	10.235912736918557	9.416834367880277
ENSMUSG00000032050.19	Rdx	0.11314920454179506	6.886813134639722	1.050199883174716	0.3382664981295574	0.5197091584443229	117.49411922060376	115.10372789633543	108.36265451236044	114.7201611996408	133.08810191342033	120.9649412387091
ENSMUSG00000102742.2	Pcdhga11	0.587577994544963	-1.5536057363359632	1.0496192109985252	0.33839158234142197	0.5197312031527462	0.3478532338574013	0.1918852334542386	0.14213359720928703	0.18094662649785614	0.594617337414356	0.2460455535550666
ENSMUSG00000037674.17	Rfx7	-0.238532427997821	4.045640422926484	1.0495581228648174	0.3384047456168002	0.5197312031527462	17.178598164342432	12.938547170057232	23.366763381206788	15.587259396886752	17.456266119807164	12.279909900157415
ENSMUSG00000028772.20	Zcchc17	-0.10889624302136179	5.0794619475691984	1.0494648387861325	0.33842484798701794	0.5197312031527462	33.822037507365785	37.061262232875805	34.22577020799632	34.14721337195257	29.306140201136117	34.02138972338694
ENSMUSG00000000441.18	Raf1	0.13713950126498745	7.14377895539118	1.049413715173065	0.3384358657088893	0.5197312031527462	151.77104172609077	124.50610433559311	127.66439701338162	153.649535414751	158.69912008919582	131.8804167055157
ENSMUSG00000036218.17	Pdzrn4	0.4624233440688439	-1.306542981899264	1.0493834233768928	0.338442394195264	0.5197312031527462	0.26757941065953944	0.1918852334542386	0.4264007916278611	0.23264566264010078	0.5096720034980194	0.4697233295142181
ENSMUSG00000069267.3	H3c2	-0.5637485231720963	-1.249457684755349	1.048998886117256	0.33852528638337065	0.5198088733068824	0.7759802909126644	0.3015339382852321	0.2558404749767167	0.3101942168534677	0.16989066783267315	0.42498777432238777
ENSMUSG00000019088.15	Dnase1l1	-0.17411573319525453	6.569064313110344	1.0487661540900208	0.3385754699862959	0.5198327316563268	101.57314428636117	109.45681959753925	90.82336861673441	105.77622794703248	69.76135547879142	92.02103702959491
ENSMUSG00000128947.1	Gm30510	-0.37622008829457576	-1.0857452030453496	1.0486271166363208	0.33860545581841306	0.5198327316563268	0.29433735172549336	0.5482435241549675	0.5969611082790056	0.3618932529957123	0.31854500218626214	0.42498777432238777
ENSMUSG00000141247.1	Gm53574	0.5188327080358589	-0.08370141023947797	1.0475392558127739	0.33884021206836656	0.5201434918724825	0.8027382319786183	0.7949531100247028	0.5969611082790056	1.3700244577694822	0.36101766914443045	1.4315377661385693
ENSMUSG00000019577.7	Pdk4	0.9524427029499726	9.570598609805318	1.0470181682792685	0.33895274895980204	0.5202473705981719	103.84756927696726	292.1041496697667	1158.3319638168057	275.6592607104483	1875.7416272070652	856.2385263716318
ENSMUSG00000107928.2	Gm45140	1.4657201347704771	-1.4354014519042457	1.046835978758836	0.3389921090845366	0.5202473705981719	0.481642939187171	0	0	0	0.7857443387261133	0.5591944398978786
ENSMUSG00000100876.2	2810454H06Rik	0.5847711279152662	-1.4195009062308768	1.0467767456152268	0.33900490728646265	0.5202473705981719	0.40136911598930913	0.27412176207748373	0.08528015832557223	0.20679614456897846	0.4884356700189353	0.4473555519183029
ENSMUSG00000086903.7	Hotair	0.3390593216287745	0.538524398384328	1.046578513528925	0.3390477436535424	0.520256376010852	1.7392661692870064	0.740128757609206	1.2223489359998685	1.3958739758406047	1.6776703448476473	1.6104799869058906
ENSMUSG00000045275.18	Lca5l	-0.35174291500219745	0.026045387756067268	1.0464502731438614	0.3390754597847676	0.520256376010852	0.936527937308388	1.5076696914261605	0.8243748638138648	1.0339807228448923	0.6158536708934401	0.9170788814325209
ENSMUSG00000039062.16	Anpep	-0.2909584127577915	2.9728484892430305	1.046195523272213	0.3391305282356667	0.5202912424605565	5.672683505982236	12.28065494107127	7.8173478465107875	5.8936901202158865	8.218461056405564	6.934011054733695
ENSMUSG00000035011.16	Zbtb7a	-0.17804383048883607	4.896410025891438	1.0459520016851478	0.3391831822952643	0.5203223984743106	29.166155761889797	27.000993564632147	38.54663156315865	23.626459517005788	32.215517887770645	27.847883106914356
ENSMUSG00000020893.18	Per1	0.2239110424483865	6.434288707789872	1.045672619374027	0.33924360553979	0.5203654656921008	60.499704750121865	80.09837887904075	98.61228974380334	72.48204867142695	109.57948075207418	97.27746476463497
ENSMUSG00000107704.3	Gm36355	0.6506117105037328	-1.392241393206532	1.045140148803742	0.33935881090768316	0.5204925469356398	0.3746111749233552	0.24670958586973538	0.14213359720928703	0.67208746984918	0.12741800087450486	0.42498777432238777
ENSMUSG00000123892.1	Gm62337	0.4793075947975779	-1.612640318258369	1.0448716091061097	0.33941693488167224	0.520522329702184	0.3478532338574013	0.13706088103874187	0.19898703609300186	0.23264566264010078	0.2760723352280939	0.4473555519183029
ENSMUSG00000022678.17	Nde1	0.09086575894730389	5.009922699906836	1.0447514547752483	0.33944294657316365	0.520522329702184	32.029255455946874	30.454927766808442	30.985124191624575	33.96626674545471	32.72518989126866	32.85826528839935
ENSMUSG00000111336.2	Aldoa-ps4	0.5164350385523145	-1.7529235314874378	1.0438746913492383	0.33963284566677715	0.5207638886088817	0.21406352852763155	0.27412176207748373	0.11370687776742963	0.4394418072090792	0.16989066783267315	0.26841333115098176
ENSMUSG00000029787.11	Avl9	0.17654680056076877	1.527066683183671	1.0431861619492266	0.339782088952206	0.5208862059555663	2.7828258708592104	2.7412176207748375	2.444697871999737	2.8692965058945763	3.2066863553417058	2.930178865064884
ENSMUSG00000084822.3	Myadml2os	0.5244825026218919	-1.1622271678914586	1.04309133872341	0.33980265037450463	0.5208862059555663	0.32109529279144733	0.3289461144929805	0.3126939138604315	0.15509710842673385	0.6158536708934401	0.6039299950897089
ENSMUSG00000026490.19	Cdc42bpa	-0.160045738706715	4.365486410423024	1.0430585400982715	0.33980976285575737	0.5208862059555663	22.53018637753322	19.07887464059287	23.508896978416075	17.706919878718782	23.42367582742981	17.133717638471
ENSMUSG00000000884.18	Gnb1l	-0.24747055783399555	0.892992551884747	1.0423973711076169	0.33995318796501306	0.5209747062690908	1.7125082282210524	2.19297409661987	1.9898703609300186	1.8870148191919285	1.8050883457221523	1.2749633229671633
ENSMUSG00000121607.1	Nlgn4l	-0.22242833325432543	0.7184927200816563	1.0423143625617677	0.33997120126964553	0.5209747062690908	2.0068455799465457	1.5899062200494056	1.5634695693021574	1.5509710842673385	1.4865433435358901	1.386802210946739
ENSMUSG00000026209.16	Dnpep	-0.11348059389859855	5.232648187891269	1.0422502565137788	0.33998511362967115	0.5209747062690908	37.621665138731245	38.239985809808985	41.21874319069324	40.37694722709305	34.12678790088822	33.73060861464004
ENSMUSG00000026655.16	Fam107b	-0.27023749276188247	0.9480201468572907	1.0421952816094469	0.33999704503375083	0.5209747062690908	1.6857502871550984	2.412271506281857	2.075150519255591	1.266626385484993	1.783852012243068	2.0578355388241936
ENSMUSG00000089824.11	Rbm12	0.24236399050843482	2.5026033507308942	1.0420034528828928	0.3400386833433098	0.5209888808706049	5.672683505982236	5.263137831887688	4.4914216718134705	4.93725795158436	5.011774701063858	8.29844548808452
ENSMUSG00000040820.17	Hlcs	0.20852748850368746	2.98224423171513	1.041723544864407	0.34009945413601683	0.5210323637363778	9.204731726688157	7.264226695053319	5.3726499745110505	8.685438071897096	7.68755271942846	8.880007705578313
ENSMUSG00000047989.12	Ino80c	-0.12774104651127416	5.145036137451239	1.0412476322440762	0.34020281763871724	0.5211410841383112	36.925958671016446	36.86937699942156	36.89788183553092	39.6273112030305	30.79268354467201	30.91226863755473
ENSMUSG00000026239.15	Pde6d	-0.13806801065885346	4.116390726832845	1.040328232294656	0.34040263846141433	0.5213523830592474	17.84754669099128	18.640279821268894	17.880406528928308	16.46614301130491	13.931034762279198	19.012610956527872
ENSMUSG00000020732.14	Rab37	-0.4236813407703458	-1.8326861346860615	1.0402897923635437	0.3404109968446285	0.5213523830592474	0.16054764639572366	0.3289461144929805	0.3126939138604315	0.15509710842673385	0.21236333479084143	0.22367777595915145
ENSMUSG00000073060.5	Zxda	0.3346647603706	0.9326197825431426	1.0401656831736341	0.34043798530736874	0.5213523830592474	1.1773494069019734	1.754379277295896	1.9898703609300186	1.3183254216272378	2.5695963509691815	2.30388109237926
ENSMUSG00000122467.1	Gm64477	0.7135518425282036	-0.9411960526377479	1.039461187739932	0.3405912451719224	0.5215136913559327	0.10703176426381578	0.3837704669084772	0.5685343888371481	0.20679614456897846	0.5096720034980194	1.0065499918161815
ENSMUSG00000020454.18	Eif4enif1	0.12099647861542902	4.870834825898394	1.0393091620075692	0.34062433155952915	0.5215136913559327	29.112639879757893	25.191789934920756	29.649068377857276	28.89976120351474	33.89318823261829	28.496548657195895
ENSMUSG00000034341.18	Wbp2	0.13422732734322843	6.674404315984713	1.0392345159863547	0.3406405790797455	0.5215136913559327	86.34787581983338	107.18160897229615	98.49858286603592	111.41142288653715	94.84146531758978	114.25460795993456
ENSMUSG00000074825.5	Itpripl1	0.25225474258404	2.204121130000072	1.037960342421457	0.34091810003114714	0.5218613096621869	3.451774397508059	3.3991098497607983	5.628490449487766	5.350850240722318	4.056139694505071	5.457737733403295
ENSMUSG00000105677.2	Gm43328	0.4404585360220579	-1.725199740348687	1.0377764600611485	0.34095817906727166	0.5218613096621869	0.1873055874616776	0.13706088103874187	0.3126939138604315	0.20679614456897846	0.3397813356653463	0.313148886342812
ENSMUSG00000049516.10	Spty2d1	0.2231479110464732	2.0543917500752222	1.0377351447045826	0.34096718516390007	0.5218613096621869	4.334786452684539	3.234636792514308	3.7807536857670354	3.4638354215303893	5.457737704124625	4.316981076011623
ENSMUSG00000133704.1	Gm61604	-0.28571208587938024	2.7286691941528107	1.0375667096651955	0.3410039051202619	0.5218613096621869	7.947108496588322	6.551510113651862	7.191960018789924	8.013350602047915	3.567704024486136	6.2406099492603255
ENSMUSG00000038970.8	Lmtk2	0.13521256353216393	4.62527475084845	1.0374477396202206	0.3410298450310151	0.5218613096621869	24.08214695935855	20.531719979603533	25.811461253206527	26.599154095184854	22.70164048914095	28.049193105277592
ENSMUSG00000038267.16	Slc22a23	-0.290964740333971	3.1922060996058184	1.0372551985245833	0.3410718325837861	0.5218759154325866	11.66646230475592	6.990104932975836	11.370687776742963	6.514078553922822	11.382674744789101	6.620862168390883
ENSMUSG00000121178.2	Gm56874	0.4184218184988866	-1.4120599491179662	1.0369092471553194	0.3411472943130054	0.5219102407629818	0.2408214695935855	0.24670958586973538	0.3411206333022889	0.20679614456897846	0.445963003060767	0.4473555519183029
ENSMUSG00000104641.2	Gm43290	0.39337129987084973	-1.3940463727539694	1.0368548788874379	0.34115915588852125	0.5219102407629818	0.26757941065953944	0.3289461144929805	0.2558404749767167	0.5428398794935685	0.2760723352280939	0.313148886342812
ENSMUSG00000041607.18	Mbp	-0.3465719794182108	4.652475366719748	1.0362036781410549	0.34130127809596167	0.5220780105982921	31.574370457825655	32.73013839205156	20.012410487067616	12.950608553632277	20.471825473837114	32.85826528839935
ENSMUSG00000042350.14	Arel1	0.11792568783327631	4.765034632792244	1.0359928132836553	0.34134731803692825	0.5220987884322551	28.309901647779274	26.09639174977645	23.67945729506722	31.04527120341789	26.821489184083273	26.886068670290005
ENSMUSG00000070923.5	Klhl9	-0.16071392940404258	5.0835065472835	1.0356050730930777	0.3414320015416098	0.5221786629395642	30.611084579451312	31.825536577195862	44.800509840367276	31.38131493834248	32.597771890394164	31.94118640696683
ENSMUSG00000042694.18	Stn1	-0.17645826725411404	1.9486740081266358	1.034600683364162	0.3416515127843115	0.5224647052617583	3.879901454563322	4.303711664616495	3.95131400241818	3.050243132392432	3.6314130249233885	4.048567744860641
ENSMUSG00000084925.10	1810062O18Rik	0.4457671950397668	-1.2124727686813286	1.0342198672234642	0.3417347974302099	0.5225423908234179	0.2408214695935855	0.3837704669084772	0.3411206333022889	0.6979369879203023	0.31854500218626214	0.313148886342812
ENSMUSG00000002428.13	Hltf	-0.21045806926850608	1.5816782972307777	1.0334740651768552	0.3418979948475441	0.5227377067678142	2.6757941065953945	3.5361707307995403	3.269072735813602	2.4298546986854967	3.2279226888207897	2.5275588683384114
ENSMUSG00000051190.9	Or7c70	0.4884932216686659	-1.518164741906984	1.0333391772346487	0.3419275239718352	0.5227377067678142	0.29433735172549336	0.3289461144929805	0.11370687776742963	0.4394418072090792	0.3822540026235146	0.22367777595915145
ENSMUSG00000001552.15	Jup	0.2735323447753818	7.148083419770034	1.0328712870446002	0.3420299829233425	0.5228446550703115	94.26822637535574	111.37567193208164	179.51473327532952	119.47647252472731	185.13835527065555	160.91379202501355
ENSMUSG00000071647.6	Eml3	-0.13877230048259465	2.9782945708451507	1.0325063228177647	0.3421099357601501	0.522917182310697	7.813318791258552	8.086591981285771	8.727002868650224	8.194297228545771	7.623843718991208	6.553758835603138
ENSMUSG00000104621.2	Gm43185	-0.3919001885755128	0.4352406954160318	1.0321088240897103	0.34219704855782573	0.5230006387744593	1.5787185228912828	1.5076696914261605	1.3644825332091557	1.8353157830496838	0.6795626713306926	0.8947111038366058
ENSMUSG00000025020.12	Slit1	-0.3994391042553716	0.05928851172417135	1.0319358258874476	0.34223497215432047	0.5230089076642979	1.5787185228912828	1.0142505196866898	0.7959481443720074	0.5169903614224461	1.1467620078705438	0.8947111038366058
ENSMUSG00000043673.12	Kcns3	-0.4976664243604529	-1.3244697778745798	1.0315502252195299	0.34231952435186025	0.5230884267810415	0.26757941065953944	0.6853044051937094	0.28426719441857407	0.25849518071122307	0.21236333479084143	0.40261999672647264
ENSMUSG00000113032.2	Gm47578	0.33878440159907486	1.1152316460947636	1.0311972862096102	0.3423969427888459	0.5231570309366808	1.7927820514189143	1.754379277295896	2.0467237998137335	1.8870148191919285	3.58894035796522	1.5881122093099753
ENSMUSG00000113361.3	B930059L03Rik	0.444252957720966	-1.0720080222866761	1.0306719464468475	0.34251222770588563	0.5232834737275027	0.21406352852763155	0.49341917173947075	0.3695473527441463	0.5945389156358131	0.297308668707178	0.5815622174937938
ENSMUSG00000032285.16	Dnaja4	-0.26569411295019957	5.689313660667167	1.0302373025931486	0.34260765458644676	0.5233795566645377	57.90418446672434	41.61168348336203	69.36119543813207	33.50097542017451	61.94638475848845	44.98160074538536
ENSMUSG00000010054.5	Tusc2	-0.12115940523643533	5.285994951787817	1.030057667772192	0.342647105665858	0.5233901188625003	34.86559720893799	42.54369747442548	44.402535768181274	38.41238385368775	35.7619855787777	37.82391191469251
ENSMUSG00000030062.8	Rpn1	-0.09480162490504046	5.850831382096213	1.0297196500301897	0.3427213594223469	0.5234538347576787	59.108291814692265	59.785956309099205	59.78139098622613	55.731560961339696	58.208790066169634	53.36951734385354
ENSMUSG00000026974.12	Zmynd19	-0.14141427402688084	3.9361285004110043	1.0293652781701135	0.3427992322732116	0.523510170309206	17.23211404647434	16.282832667402534	14.497626915347277	16.879735300442867	13.336417424864843	13.331195447165427
ENSMUSG00000038500.16	Prr3	-0.2153973456705802	1.4270868093480489	1.0292503545752274	0.34282449244588703	0.523510170309206	2.408214695935855	3.1249880876833145	2.9848055413950276	2.843446987823454	2.0599243474711617	2.438087757954751
ENSMUSG00000028680.15	Plk3	0.5985734732573991	1.7428008646602102	1.029107583699614	0.3428558774218255	0.523510170309206	4.9234611561355255	1.2335479293486769	1.6771764470695871	2.248908072187641	6.477081711120664	3.13148886342812
ENSMUSG00000022674.16	Ube2v2	-0.11282810281750748	4.993533500557987	1.0288605862567697	0.34291018468642376	0.5235433970070057	30.87866399011085	34.73122725521719	33.54352894139174	32.673790841898594	27.288688520623126	31.739876408603592
ENSMUSG00000022285.18	Ywhaz	0.1032315032114597	5.681123971442864	1.0279858518076153	0.34310261854282387	0.5237874842820409	49.44867508988289	52.74102702370787	46.07971221525086	54.54248313006807	50.26640134499217	54.46553844605338
ENSMUSG00000055862.8	Izumo4	0.16091902008802106	2.298837489828665	1.0272884077868836	0.34325616887677823	0.5239244898371455	4.789671450805756	4.906779541186959	4.093447599627467	5.221602650366706	4.587048031482175	5.6143121765747015
