Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3	CPM_KPC_4
ENSMUSG00000097727.11	F630040K05Rik	0.63077936122134	-1.5535207010731333	3.7453449290716105	0.08697176549884167	0.13857871689450982	0.232961782559695	0.19221638095934562	0.27854043231562164	0.3592263770158697	0.3057400501926561	0.3672173512329758	0.3962095585745877
ENSMUSG00000036898.17	Zfp157	-0.5194019072593753	0.8129094063768444	3.74529011186858	0.08697370337776816	0.13857871689450982	2.1121868285412346	1.9920606753968546	2.181900053139036	1.5965616756260874	1.6968572785692413	0.9462908666388221	1.6013469659056252
ENSMUSG00000074024.8	4632427E13Rik	0.8590071022277138	0.1992069793782679	3.7446806536122015	0.08699525246637184	0.13860077768307466	0.8852547737268409	0.9436076883458785	0.3713872430874955	0.7450621152921741	1.482839243434382	2.0479429203377495	1.188628675723763
ENSMUSG00000036620.15	Mgat4b	-0.3089205660268483	5.376339033784425	3.7442819640012224	0.08700935294816754	0.13861096850039228	42.849437205479894	48.368631135951695	48.74457565523378	46.14063242559393	40.02137257021868	31.284093576193897	33.166041799014444
ENSMUSG00000078570.11	1110065P20Rik	-0.260808549107101	3.4925224032604136	3.7440039210692047	0.08701918824524796	0.13861436342704747	12.53334390171159	12.354271030750668	12.302202427273288	9.166924954219786	10.104708658867283	10.56456072008715	11.55611212509214
ENSMUSG00000025764.15	Jade1	-0.6932903540541165	4.415572331146546	3.743594468351961	0.08703367453584325	0.13862516574441322	29.29106146050565	26.71807695334904	25.764989989194998	27.208071888794574	16.73926774804792	7.231357070433984	16.26110063316537
ENSMUSG00000022096.15	Hr	-1.0327081115919057	6.355121190843348	3.741624207075376	0.08710342492683457	0.13872398170165598	117.6922925491579	98.03035428926627	131.19254362065777	75.66371874404632	52.55671462811758	11.468480353891396	86.37368376926011
ENSMUSG00000118559.3	A930007A09Rik	-1.1117064132796313	-2.216276496928271	3.7406905568562263	0.08713650266214339	0.13876437917306458	0.18636942604775597	0.41938119482039043	0.18569362154374774	0.09313276441152177	0.15287002509632805	0.04237123283457413	0.21461351089456832
ENSMUSG00000022847.16	Thpo	0.6675273244834127	2.886818050038729	3.7388023762849003	0.08720344712017056	0.13885869728171596	5.10962843080931	5.69659456297697	5.710078862470243	6.133457770530219	5.7326259411123015	15.31013879755945	7.775612587026283
ENSMUSG00000110344.2	Smim36	0.6319747580440931	2.0491132641616754	3.7373665344572427	0.08725439829014418	0.13892753398551097	2.407271753116848	3.2676784763088755	3.7138724308749547	5.587965864691306	5.350450878371482	5.903725108283995	2.4598010094838987
ENSMUSG00000093677.2	Gm20712	0.8133556780385609	1.0257413764723158	3.736941019277507	0.08726950512393304	0.1389392917608887	1.6462632634218446	1.2930920173628706	1.2070085400343604	3.3128654769241312	2.50706841157978	0.9321671223606307	3.021097884131231
ENSMUSG00000030254.17	Rad18	0.8749876178673067	0.42547061773936634	3.7363215078954983	0.08729150529565047	0.13895660563085385	1.071624199774597	0.6814944415831344	0.8820447023328017	1.9690927332721744	0.8713591430490698	0.9604146109170135	2.6579057887711923
ENSMUSG00000059883.17	Irak4	-0.697104044557342	0.4888274740357118	3.736199844162982	0.08729582666993892	0.13895660563085385	1.8171019039656209	2.1318544070036514	1.2998553508062343	0.6253199896202175	1.6204222660210772	0.9462908666388221	1.155611212509214
ENSMUSG00000097286.5	Gm26684	-0.7467839073168627	0.11614790444023596	3.7356138191544	0.08731664553635897	0.1389774492648771	1.5530785503979665	1.4328857489696674	1.1141617292624866	0.8914136022245654	1.1770991932417258	0.3813410955111671	0.8254365803637244
ENSMUSG00000042328.14	Hps4	-0.5492973586799211	2.3965446340850964	3.7336050679524915	0.0873880558784121	0.13907880595881386	6.3365604856237034	7.164428744848337	5.663655457084306	2.4746705972204355	5.549181910996708	4.025267119284542	5.447881430400581
ENSMUSG00000022272.18	Myo10	-0.41142262938185653	5.617569173786889	3.732716431129574	0.08741967047238627	0.13911264419668387	59.60715476427396	55.28842085048814	56.63655457084306	43.213602686946096	37.300286123504044	60.336635556433556	31.102450348105133
ENSMUSG00000022329.16	Stk3	-0.395872988266222	1.2203880135616456	3.732572808103027	0.08742478145464119	0.13911264419668387	2.6247027501725633	2.691029333430839	2.6925575123843424	1.88926464949087	2.2471893689160223	1.7654680347739218	2.2121700353747813
ENSMUSG00000143881.1	Gm63284	-0.5858538014861537	-0.649821846455701	3.7291679648815723	0.08754605881786594	0.13929040497296868	0.698885347679085	0.8212881731899313	0.742774486174991	0.3592263770158697	0.5350450878371481	0.5225785382930809	0.5943143378618815
ENSMUSG00000123065.1	Gm59754	0.9261591034272227	-2.089452704522158	3.7290019369945964	0.0875519780924468	0.13929040497296868	0.13977706953581698	0.1397937316067968	0.09284681077187387	0.10643744504173916	0.2751660451733905	0.2965986298420189	0.31366590053821525
ENSMUSG00000074170.6	Plekhf1	-0.622394718316256	3.3396965892990504	3.726282179064171	0.08764901680404547	0.1394324589158608	12.145074264112099	12.668806926865962	13.091400318834216	5.5480518228006535	7.3683352096430115	14.18023925530414	5.712021136116972
ENSMUSG00000027646.16	Src	-0.563333486556171	1.569000261536913	3.720998668883404	0.08783792266045838	0.13972061749685857	3.805042448475018	3.8792760520886116	3.110368160857775	3.2463420737730444	2.491781409070147	1.398250683540946	2.6248883255566433
ENSMUSG00000073471.4	Rsph3a	0.3231830189212614	4.548351566147094	3.7196106679902976	0.08788763563017744	0.13978733559566411	21.944999917123265	23.013543065768925	16.248191885077926	22.36516813939544	23.266817819661128	27.31532143402212	29.31950733451949
ENSMUSG00000003299.11	Mrpl4	-0.23262856190255835	5.459808271915371	3.7191764100836835	0.08790319652538368	0.13979972702949733	48.59582784195237	47.25028128309732	48.373188412146284	35.90933302095675	45.2495274285131	40.15380498289808	42.34489657265906
ENSMUSG00000086193.4	Gm11508	0.5865399343686646	0.9619320187038783	3.718385228564559	0.08793155625761262	0.13983246952333095	1.3822399098541902	1.660050562830712	1.3927021615781081	2.0622254976836962	1.3758302258669524	2.443407760127108	3.021097884131231
ENSMUSG00000130452.1	Gm69016	1.0328529781538396	-1.6902517543610516	3.715734721722479	0.08802664865907585	0.13997131795617257	0.2174309970557153	0.10484529870509761	0.18569362154374774	0.2527889319741305	0.15287002509632805	0.451959816902124	0.5282794114327836
ENSMUSG00000135525.1	Gm59207	1.82614733293196	-2.2485947933085715	3.713767769748629	0.0880973023964829	0.14007128532321672	0.04659235651193899	0	0.23211702692968467	0.3326170157554349	0.12229602007706243	0.338969862676593	0.16508731607274485
ENSMUSG00000015668.14	Pdzd11	-0.5138242299677296	2.6718507808757543	3.7110710853618314	0.08819428669946938	0.1402107560599424	7.827515894005751	8.247830164801012	6.870663997118666	3.0600765449500007	6.863864126825129	5.381146569990914	6.157756889513384
ENSMUSG00000027015.5	Cybrd1	-0.6639259000356367	-1.0535945119998067	3.7108954544845725	0.08820060788608426	0.1402107560599424	0.698885347679085	0.6465460086814353	0.32496383770155857	0.39914041890652185	0.3516010577215545	0.338969862676593	0.3466833637527642
ENSMUSG00000045996.13	Polr2k	0.33693206492655847	3.5575917190949116	3.7040200034185298	0.0884485217940054	0.14059243785826886	10.809426710769847	9.401128450557085	10.398842806449874	12.86562616942022	11.190085837051212	16.369419618423805	11.110376371695729
ENSMUSG00000025731.17	Mettl26	-0.279705740012781	4.4344472172824005	3.7024907724973732	0.08850378403941371	0.1406678518054003	23.311709041473478	24.58622254634539	24.14017080068721	21.074614118264353	23.00693877699737	16.101068477138167	18.935515153543836
ENSMUSG00000039109.18	F13a1	-0.7945921660358303	3.359642513254351	3.6964151780550907	0.08872377759249017	0.14100455955065616	11.57043520046485	11.358240693052242	17.73374085742791	12.266915541060438	8.98875747566409	6.948882184870157	2.9385542260948587
ENSMUSG00000035372.3	1810055G02Rik	-0.39906095771145583	2.709043524267147	3.696207659606599	0.08873130409251495	0.14100455955065616	8.82148616626045	6.185872623600759	7.659861888679594	6.971652650233915	4.479091735322411	5.338775337156339	6.124739426298834
ENSMUSG00000045092.9	S1pr1	0.26609556268858725	5.143246335365562	3.695586062921081	0.08875385372532404	0.14102793749236334	31.88470263967025	32.88647536049895	30.12879009547307	36.72091853940001	37.92705322639899	32.44224060700559	45.11836348268117
ENSMUSG00000049321.18	Zfp2	-0.5622586660092538	1.8380154441903127	3.6947243249319177	0.08878512711618372	0.1410651719422799	4.022473445530733	3.6695854546784163	5.431538430154622	3.605568450788914	3.133835514474725	1.694849313382965	3.367781247883995
ENSMUSG00000022550.19	Adck5	0.3532440318722389	2.260863613286366	3.6932872127495204	0.08883731290799006	0.14113562329717944	4.270966013594408	3.687059671129266	4.363800106278072	4.483677372383262	6.05365299381459	4.900939264532407	5.530425088436953
ENSMUSG00000051185.10	Fam174a	-0.22619419041123648	5.079357321162636	3.6917456440953926	0.08889333558305837	0.14121215732035902	37.25835442404722	34.913484468797506	38.34573284878391	28.24583697795153	34.51805166675087	32.202136954276334	30.98688922685421
ENSMUSG00000055704.5	Gm9978	0.5607987590433253	-0.8389735357704899	3.6910989619704697	0.08891685037644241	0.14123704175624188	0.37273885209551194	0.43685541127124006	0.4178106484734324	0.6785387121410872	0.550332090346781	0.6214447482404205	0.5612968746473326
ENSMUSG00000020648.4	Dus4l	0.45847345443547677	1.613218425856058	3.6881848461320295	0.08902291315522502	0.1413930308517663	2.78001060521236	2.6036582511765904	2.042629836981225	2.80728761297587	3.424288562157748	3.022481275532954	4.424340070749563
ENSMUSG00000060538.15	Tmem219	-0.5079986227512042	2.6769430139631516	3.687590064944801	0.08904458088292348	0.14141496153637206	6.6782377667112565	8.230355948350162	8.124095942538963	5.66779394847261	7.5976402472875035	3.3755748824877387	4.936110750575072
ENSMUSG00000061458.10	Nol10	0.36393879572651194	3.437658327455577	3.684451823225504	0.0891590183544922	0.14158420637546548	9.225286589363922	8.37014967995696	10.259572590292063	8.594823687120437	12.856369110601188	13.544670762785529	12.744740800815903
ENSMUSG00000115417.2	Gm48949	1.0259183156673473	-2.0776906157446193	3.6795685861582834	0.08933746350852846	0.141855056345022	0.20190021155173565	0.087371082254248	0.046423405385936936	0.3592263770158697	0.19873103262522646	0.15536118706010513	0.29715716893094074
ENSMUSG00000026938.11	Fcna	1.7516087647300842	2.348470769715755	3.679263392554892	0.0893486312235477	0.14186026941176053	1.5375477648939868	1.6949989957324114	3.2960617824015226	18.666466924195007	5.381024883390747	4.039390863562733	0.643840532683705
ENSMUSG00000131566.1	Gm73891	1.078136154837665	-2.157253984578712	3.6759860411672505	0.08946866982352575	0.1420383223740294	0.04659235651193899	0.19221638095934562	0.09284681077187387	0.3193123351252175	0.19873103262522646	0.14123744278191375	0.29715716893094074
ENSMUSG00000052914.5	Cyp2j6	-0.47135538636254537	1.6092767859356911	3.675333147195347	0.08949260790058561	0.14206379048414824	3.199341813819811	4.368554112712401	3.2032149716296487	1.9957020945326092	3.37842755462885	2.4292840158489164	2.57536213073482
ENSMUSG00000031262.13	Cenpi	-0.611963742208984	-1.6010734054745837	3.673431329829478	0.08956238408026314	0.14216201273684115	0.419331208607451	0.3669585454678416	0.32496383770155857	0.2261795707136957	0.29045304768302327	0.19773241989467924	0.2641397057163918
ENSMUSG00000061877.14	BC048679	0.9126384175478828	3.0949079396988104	3.673082459640912	0.08957519143073712	0.14216979924328002	7.361592328886362	4.927729039139588	4.595917133207757	3.77852929898174	8.01038931504759	12.231162544913731	18.555814326576524
ENSMUSG00000020171.9	Yeats4	0.5865144654301561	3.1890978688748857	3.6728085123864775	0.08958524993795776	0.14217322191794443	7.501369398422178	7.496438857414479	6.1278895109436755	7.330879027249785	9.15691450327005	17.527566649235496	8.369926924888164
ENSMUSG00000030545.10	Pex11a	-0.707061359853253	4.052760866242364	3.671533857628413	0.08963207044085435	0.142234980717221	20.28320586819744	22.996068849318075	20.565568585970063	5.281958210196306	12.260176012725509	14.06724930107861	20.56987958266401
ENSMUSG00000043183.19	Simc1	0.3548428565560908	2.1400520304412924	3.671193627063604	0.08964457306926917	0.1422422752149476	3.4633651673874652	3.94917291789201	3.899566052418703	5.335176932717175	3.974620652504529	4.731454333194111	5.233267919506012
ENSMUSG00000021306.12	Gpr137b	-0.49073594442207824	0.6775872042660661	3.670272616232724	0.08967842916338459	0.1422834477519943	1.86369426047756	2.2192254892578993	1.5319723777359189	1.3570774242821744	1.6051352635114444	1.3135082178717978	1.0730675544728416
ENSMUSG00000034295.12	Fhod3	0.4303508314332278	6.233944595617566	3.669211284294707	0.08971746377692778	0.14233282852257162	61.905711018862945	59.69192339610224	66.71043353959138	108.40653777501133	91.55385803019087	85.50514786017058	52.811432411671085
ENSMUSG00000034413.15	Neurl1b	-0.5632618611786686	1.191756461707195	3.668782170712633	0.08973325229055565	0.1423453249172701	2.5470488226526653	2.8133488485867857	2.971097944699964	1.1974212567195655	2.552929419108678	2.2033041073978543	1.5518207710838017
ENSMUSG00000120072.2	Gm30866	1.0879546673143552	-0.8847205069506257	3.667869341800922	0.08976685016163585	0.14238606789281075	0.32614649558357295	0.4019069783695408	0.13927021615781082	0.5454919058389132	0.3210270527022889	0.451959816902124	1.2711723337601355
ENSMUSG00000021666.17	Gfm2	-0.23717451380959576	6.222528125910189	3.6663894716976135	0.08982135304702771	0.14245995980448894	80.8066769772062	76.9739234659925	87.41527234171924	61.74702280483893	73.98909214662277	66.74881545873244	74.85058910738252
ENSMUSG00000122764.1	Gm71253	-0.8702293457044272	-0.43427383547638115	3.6650667264129515	0.0898701050594898	0.1425247183984434	0.9007855592308206	0.8387623896407809	1.2070085400343604	0.3459216963856523	0.856072140539437	0.25422739700744473	0.6768579958982539
ENSMUSG00000030602.14	Pak4	-0.6528929907313041	1.7603380229345988	3.6616122784891134	0.08999758485722073	0.1427143087212335	4.317558370106347	4.770461091081941	3.621025620103081	1.3304680630217396	2.6905124416953736	4.025267119284542	2.7569581784148394
ENSMUSG00000024875.6	Yif1a	0.38079439253401043	4.996402076814138	3.661124921754053	0.09001558850607413	0.1427302783468129	26.976974420412677	26.054056728216757	28.550394312351216	28.95098505135305	31.430077159805045	49.75795109206821	31.449133711857897
ENSMUSG00000040594.20	Ranbp17	1.4200517583543135	-1.227025452960404	3.657852534573477	0.09013659495378004	0.14290470218009946	0.20190021155173565	0.2271648138610448	0.13927021615781082	0.39914041890652185	0.24459204015412486	0.1694849313382965	1.3041897969746845
ENSMUSG00000098332.3	Pigbos1	-0.4515967516737776	1.372461396495304	3.6577206110682607	0.0901414776034876	0.14290470218009946	2.733418248700421	3.634637021776717	2.6925575123843424	1.9025693301210875	2.262476371425655	2.7682538785255093	1.9150128664438404
ENSMUSG00000092035.10	Peg10	0.6926643818507492	0.5141895340142527	3.6561845597325453	0.09019835373675612	0.14298227140367542	1.025031843262658	1.0659272035018257	0.9748915131046757	1.2373352986102177	1.0242291681453979	2.6128926914654045	1.7499255503710955
ENSMUSG00000021298.9	Gpr132	-0.6508247967621978	-2.00992700283121	3.6547868485098145	0.09025014752293188	0.14305177114197784	0.3106157100795933	0.20969059741019522	0.32496383770155857	0.18626552882304354	0.15287002509632805	0.1836086756164879	0.18159604768001936
ENSMUSG00000097146.3	Gm4211	-1.0279772411308132	-1.232003405981756	3.654147618266588	0.09027384765426809	0.143076732469661	0.6522929911671459	0.6290717922305856	0.3713872430874955	0.07982808378130438	0.2751660451733905	0.48020730545850676	0.2641397057163918
ENSMUSG00000024065.9	Ehd3	0.7329635113541259	3.02391104212705	3.651670694180735	0.09036575771404495	0.1432097870863293	4.705828007705839	5.189842285902332	7.799132104837406	4.683247581836523	9.477941555972338	15.860964824408914	8.964241262750047
ENSMUSG00000083282.4	Ctsf	0.39166460820805354	5.026111158493922	3.650786898042282	0.09039858140289729	0.14324918765201056	26.744012637852983	26.66565430399649	29.478862420069955	25.318807239303702	41.85581287137462	45.71856022850548	32.04344804971978
ENSMUSG00000056529.8	Ptafr	-0.7352262761894474	0.4267999476934963	3.6504674168151614	0.09041045052185882	0.14325537875731256	1.7394479764457225	1.6775247792815617	1.7176659992796666	1.6231710368865222	1.0242291681453979	0.9745383551952049	0.4787532166109601
ENSMUSG00000042302.15	Ehbp1	-0.2948728895444767	3.29977193483873	3.6501000750626815	0.09042410019100339	0.1432643898059645	10.793895925265867	10.55442673631316	11.605851346484235	8.754479854683046	10.593892739175534	7.59857442166696	8.848680141499125
ENSMUSG00000039470.17	Zdhhc2	-0.7594021077090134	-0.9237020203521851	3.6489924731007997	0.09046527243676626	0.14331700111669443	0.7454777041910239	0.7863397402882321	0.3713872430874955	0.38583573827630446	0.4891840803082497	0.225979908451062	0.42922702178913663
ENSMUSG00000098900.4	Gm18190	-0.6861299129796338	-0.3740159697320238	3.646067944122082	0.09057410000119707	0.14347677471575435	0.9784394867507189	0.9086592554441792	0.9748915131046757	0.39914041890652185	0.9477941555972338	0.4943310497366981	0.5282794114327836
ENSMUSG00000032271.14	Nnmt	-1.1585120240222437	1.994880831796111	3.644931499341599	0.09061643473151787	0.14353119937401793	4.14671972956257	10.327261922452115	2.7854043231562162	4.004708869695436	4.066342667562326	1.2993844735936064	0.9905238964364692
ENSMUSG00000046432.13	Bex3	-0.5167226070991491	0.06356998690093021	3.644476900869204	0.09063337650402173	0.14354539701235555	1.3045859823342918	1.4154115325188177	0.9284681077187387	0.944632324745435	0.8254981355201714	0.7626821910223343	0.8914715067928223
ENSMUSG00000007646.14	Rad51c	-1.0468337269511883	-1.3453453617047448	3.643518456866327	0.0906691086953795	0.1435893498501248	0.6212314201591866	0.47180384417293925	0.46423405385936933	0.14635148693239133	0.21401803513485926	0.112989954225531	0.5447881430400581
ENSMUSG00000118181.2	Gm53015	-0.9781428580627577	-0.6050268946827	3.642270790690197	0.09071565061692967	0.14365041241857054	0.4814543506233696	1.0309787706001265	1.2070085400343604	0.3326170157554349	0.8102111330105386	0.451959816902124	0.21461351089456832
ENSMUSG00000078903.11	Gm14391	-0.4138269983921134	2.3693390284171865	3.6415820635480536	0.09074135547417761	0.14367847115122798	6.243375772599825	5.661646130075271	6.081466105557738	3.4193029219658704	3.9287596449756306	4.745578077472302	5.910125915404266
ENSMUSG00000031068.9	Glrx3	0.2472989467548824	6.632614036037557	3.6412342380449174	0.09075434066445132	0.14368638659229216	85.51250498491204	86.88180419362422	96.46783639197696	94.3035763069809	105.28158628384112	121.71842818945326	104.15358771029473
ENSMUSG00000036751.8	Cox6b1	-0.2824080975221881	8.063550822720234	3.640519470989047	0.09078103218536887	0.14371599921505998	306.04965914142326	301.6748728074675	285.50394312351216	195.02000867772657	237.02497391185662	277.43270885651316	269.78569192607966
ENSMUSG00000025017.11	Pik3ap1	-0.8796326066586866	-0.4100000582900117	3.63969829314362	0.09081170984540288	0.14375191655274402	1.1026857707825561	0.9960303376984273	0.8356212969468648	0.7450621152921741	0.8254981355201714	0.2965986298420189	0.2641397057163918
ENSMUSG00000022211.10	Carmil3	-0.5926123454547346	-0.8291390169273744	3.636243250535948	0.09094092967662461	0.14394380282764407	0.5901698491512273	0.7863397402882321	0.6035042700171802	0.3459216963856523	0.5044710828178826	0.5084547940148895	0.3962095585745877
ENSMUSG00000055866.10	Per2	0.5465290900738174	5.027891195859337	3.6347666032886714	0.09099622883618794	0.14401866196522636	20.81125257533275	28.797508711000145	27.807619826176225	40.93850229917892	24.734370060585878	56.57971957843465	28.41152709611939
ENSMUSG00000047330.9	Kcne4	0.9102759272003859	1.244283491957285	3.6336847643936063	0.0910367701760457	0.1440701529604551	1.6152016924138852	1.9046895931426067	1.0677383238765494	4.337325885450871	1.3452562208476868	1.652478080548391	4.2922702178913665
ENSMUSG00000069305.4	H4c18	1.6242790751793847	-0.6785022113804318	3.633249032306961	0.09105310555820108	0.1440833311524322	0.27955413907163396	0.3669585454678416	0.09284681077187387	0.39914041890652185	0.2751660451733905	2.217427851676046	0.3466833637527642
ENSMUSG00000034041.6	Lyl1	-0.7738734350041998	0.6751430243010972	3.630683019079455	0.09114938053427558	0.14422299310286574	2.0655944720292956	2.1668028399053507	1.9497830262093514	0.5188825445784784	1.865014306175202	1.468869404931903	0.9740151648291947
ENSMUSG00000090000.3	Ier3ip1	-0.22314905309445393	4.413215706937755	3.629992428125027	0.09117531333680613	0.14424944592806305	22.985562545889906	22.139832243226444	24.418711233002828	20.781911144399572	20.65274039051392	20.04159313075356	17.928482525500094
ENSMUSG00000062380.5	Tubb3	-1.4988926786449952	-2.2724279596295083	3.6298108451055264	0.0911821336449456	0.14424944592806305	0.3106157100795933	0.1572679480576464	0.46423405385936933	0.03991404189065219	0.04586100752889841	0.04237123283457413	0.29715716893094074
ENSMUSG00000039199.7	Zdhhc1	0.2455221761324991	4.154415102202412	3.6287415301904296	0.09122231070105687	0.14430031775394891	15.142515866380174	16.72282514346307	16.3410386958498	18.307240547179134	19.62851122236852	21.227987650121637	17.020502287099994
ENSMUSG00000136485.1	Gm72606	-0.6352050076158523	-0.36444592498582407	3.62697508602357	0.09128873060797772	0.14439268932736132	0.6212314201591866	1.048452987050976	1.2070085400343604	0.7450621152921741	0.6420541054045777	0.5225785382930809	0.5282794114327836
ENSMUSG00000041781.10	Cpsf2	0.2568302597210525	4.580716119838634	3.626266242702798	0.09131540122481979	0.1444221781678057	22.038184630147146	20.18272000073129	22.28323458524973	22.817527280822834	26.232496306529892	23.784385364474275	29.91382167238137
ENSMUSG00000098702.3	1500015A07Rik	0.8224242324800634	1.2039443570656767	3.625772248495365	0.09133399394439475	0.14443888714490202	1.3822399098541902	1.7474216450849602	1.5783957831218558	1.689694440037609	1.712144281078874	5.254032871487191	2.443292277876624
ENSMUSG00000122231.1	Gm71230	-0.8444489362434546	-0.1946399806162082	3.625159944523883	0.091357046299916	0.1444626451949454	1.1958704838064342	1.0659272035018257	1.1605851346484235	0.30600765449500006	1.161812190732093	0.5931972596840378	0.4787532166109601
ENSMUSG00000002083.14	Bbc3	1.1028573035182416	1.346699324635316	3.621093292259382	0.09151033965247991	0.14469233069930737	1.5375477648939868	2.1143801905528017	0.7891978915609279	4.816294388138697	2.1248933488389596	4.999805474479746	0.9905238964364692
ENSMUSG00000003812.14	Dnase2a	-0.3706027911068176	2.5561407967284406	3.620428268428936	0.09153543929704866	0.14471929910654655	6.911199549270951	6.308192138756706	6.9635108078905406	4.297411843560218	5.717338938602668	6.412179902298885	4.374813875927739
ENSMUSG00000106826.2	Gm42583	1.1323038330183073	-2.170448219385469	3.6202105954975083	0.0915436567329139	0.1447195740214908	0.17083864054377632	0.10484529870509761	0	0.2527889319741305	0.29045304768302327	0.21185616417287062	0.19810477928729384
ENSMUSG00000026384.14	Ptpn4	0.5220875849662027	3.5168410117384274	3.6167521250690404	0.09167434571311779	0.14491344474349108	10.281380003634538	8.632262926719703	8.449059780240523	19.584489887680004	9.70724659361683	9.13806254798982	14.015913134576039
ENSMUSG00000017724.15	Etv4	-0.589712032906741	1.3663117799865412	3.6163339659275535	0.09169016338382051	0.14492571550572772	3.6497345934352214	3.0579878788986803	2.738980917770279	2.7806782517154356	1.7274312835885068	1.2570132407590324	2.6248883255566433
ENSMUSG00000009487.11	Otog	-0.7794981563589399	-0.0785666981632806	3.6153717047260767	0.09172657607650211	0.14495788781052676	1.3822399098541902	1.048452987050976	1.2070085400343604	0.6120153089900001	0.932507153087601	0.31072237412021025	0.9740151648291947
ENSMUSG00000022635.10	Zcrb1	-0.20807835887344778	5.670255685306201	3.6151756496122927	0.0917339972283584	0.14495788781052676	53.36377899167413	54.41471002794566	57.61144608394774	45.16939073958805	46.80880168449565	50.57712826020332	48.32105741449242
ENSMUSG00000042564.15	Fam227a	-0.729793721785016	-1.1553619085069393	3.6151573955114586	0.09173468822869374	0.14495788781052676	0.5280467071353087	0.5591749264271872	0.5570808646312433	0.2793982932345653	0.22930503764449206	0.26835114128563614	0.5447881430400581
ENSMUSG00000041058.16	Wwp1	0.2599842754510694	7.710736571959248	3.6145703834085445	0.09175691285900199	0.144968264886453	184.64550885681425	172.52293901923812	207.5126220751381	225.3280711533618	219.15446797809588	258.93060385208247	198.08827055568656
ENSMUSG00000089726.4	Mir17hg	0.7641859957822179	-0.3116667603483879	3.6145583117588	0.09175736997148326	0.144968264886453	0.7144161331830646	0.6290717922305856	0.23211702692968467	0.7982808378130437	0.8254981355201714	1.2005182636462668	0.8749627751855478
ENSMUSG00000116038.3	Gm46563	-1.6319555099087961	-1.3422556117775488	3.613911341018222	0.09178187284215447	0.1449847603526941	0.5901698491512273	0.5766491428780368	0.69635108078905406	0.19957020945326093	0.13758302258669525	0	0.46224448500368565
ENSMUSG00000054414.5	Slc30a7	-0.28381834311870724	2.4584544319335695	3.6138571048126726	0.09178392732420995	0.1449847603526941	6.103598703064009	6.081027324895661	6.081466105557738	5.188825445784784	4.693109770457271	4.872691775976024	5.249776651113287
ENSMUSG00000028684.15	Urod	-0.2911106372134999	5.325978883565988	3.6123826576436504	0.09183980242157927	0.1450602866446365	46.00218666278777	43.42342788036126	44.84500960281508	33.56770923003849	44.71448234067595	29.88584289265295	38.151678744411335
ENSMUSG00000053286.12	Trmt1l	-0.48732939302121053	3.9335417201262985	3.611174271429702	0.09188562755864231	0.14511992723271527	18.248672967176105	16.68787671056137	19.822794099795072	8.488386242078699	15.944343617547014	17.527566649235496	10.08683501204471
ENSMUSG00000020876.15	Snx11	0.31340703500797756	4.000765224271606	3.6100554183378533	0.09192808356217437	0.14517423676385863	14.257261092653334	14.748238684517064	13.044976913448279	15.300382724750005	16.402953692836	22.21664974959503	15.798856148161683
ENSMUSG00000112049.2	Gm48269	-1.6362745461692172	-1.5063893155288526	3.609756818867959	0.09193941847911277	0.14517671667812404	0.9473779157427595	0.38443276191869125	0.18569362154374774	0.17296084819282614	0	0.26835114128563614	0.23112224250184282
ENSMUSG00000020589.18	Cyria	-0.4285200613817965	1.4545309050068937	3.6095889444326894	0.09194579182676876	0.14517671667812404	3.059564744283994	3.023039445996981	3.4817554039452703	2.9403344192780443	1.865014306175202	2.499902737239873	2.1461351089456833
ENSMUSG00000031788.15	Kifc3	-0.3696570556814767	3.5598429834717344	3.6089618054567016	0.09196960615989488	0.14520157546760518	11.430658130929034	14.643393385811965	14.484102480412323	10.27121344652783	11.694556919869095	7.612698165945151	12.249478852597669
ENSMUSG00000035171.10	1110059E24Rik	-0.358253895344229	1.6866432676583207	3.6073806469034646	0.09202968264108989	0.14528367553553473	3.805042448475018	3.5647401559733187	3.574602214717144	3.099990586840653	3.1491225169843577	2.528150225796256	2.608379593949369
ENSMUSG00000043542.13	Zc2hc1a	-0.5007685268764488	1.3420719950563844	3.606833916624382	0.09205046751383333	0.14530373850753547	3.432303596379506	3.023039445996981	2.5532872962265314	2.24849102650674	2.675225439185741	1.4123744278191375	2.1791525721602323
ENSMUSG00000035493.11	Tgfbi	-0.5270358015732072	4.39477107282685	3.606171981248576	0.09207564017458907	0.1453220740021001	22.3798619112347	23.64261485799951	30.45375393317463	27.36772805635718	15.011836464459414	16.75076071393497	11.523094661877591
ENSMUSG00000006304.15	Arpc2	0.25637016859813194	5.625914585035492	3.60605693271643	0.09208001624354334	0.1453220740021001	43.02027584602367	45.64265336961916	44.56646917049946	55.18781525414175	47.32855976982316	61.93261865986918	47.72674307663054
ENSMUSG00000019880.11	Rspo3	-1.0989983444544826	-1.581100264513824	3.6058913684605196	0.09208631423398972	0.1453220740021001	0.4814543506233696	0.29706167966444325	0.6035042700171802	0.07982808378130438	0.13758302258669525	0.43783607262393265	0.18159604768001936
ENSMUSG00000141317.1	Gm71050	1.0115644230257692	-2.309672902819097	3.6048271051337637	0.09212681155248245	0.14537323219191933	0.04659235651193899	0.1397937316067968	0.13927021615781082	0.19957020945326093	0.19873103262522646	0.12711369850372237	0.31366590053821525
