Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Mel_1	CPM_Mel_2	CPM_Mel_3	CPM_Mel_4	CPM_Mel_5	CPM_Mel_6	CPM_Mel_7
ENSMUSG00000004085.15	Map3k20	-0.1916900279216648	7.673816749920485	1.7365451948016648	0.21014658489094615	0.3441559069565656	182.20981379081675	244.23184574097027	224.68322245632623	236.94057355170793	212.65960779790518	158.94800653513275	176.64592277961725	284.86466451569606	179.3455440114564	200.49290635715198	152.83082144240774	196.1348917083635
ENSMUSG00000010755.18	Cars1	-0.1454143008358028	5.266366619299565	1.7362496495674453	0.2101830882574297	0.34417185077907075	39.444124794893966	39.373985799200504	44.957633115502176	42.61287581267112	37.297388883433456	31.03552529092182	45.982495425747985	40.237523486749076	30.65086274772066	34.13493006544422	33.80733362160696	41.96128133988142
ENSMUSG00000031242.8	Chmp1b2	0.11809724660097284	3.3462946118120036	1.7361530626703217	0.21019501967802584	0.34417185077907075	11.021380796684264	8.519316909970678	8.983131173405663	10.098692532837845	9.655760138410487	10.485395843770274	9.277433073187092	10.399416281434444	12.007032183817845	10.907903235893412	10.721801289416874	9.56364194209152
ENSMUSG00000120221.2	Gm34917	0.3509838682920793	-1.7109726682691895	1.7348909473045433	0.2103510101981907	0.34439556502165114	0.2638922162586373	0.2914052061760594	0.27285211508007856	0.2344339337980214	0.10748527055744513	0.3427618255021486	0.23980440899998948	0.3116991256015773	0.39263501866914896	0.19923110933138655	0.3612245457383939	0.2406956864620349
ENSMUSG00000107041.2	Gm42735	0.5321509399896918	-2.2051093334573717	1.7345466100233606	0.2103935944948994	0.3444335817101496	0.10866150081238007	0.23998075802734306	0.08395449694771648	0.1623004157063225	0.1253994823170193	0.24928132763792626	0.05995110224999737	0.3116991256015773	0.30397549832450244	0.09961555466569327	0.2462894630034504	0.19255654916962794
ENSMUSG00000067370.5	B3galt4	-0.28389728671113623	0.531831107663563	1.7333718415714596	0.21053896275735162	0.3446398426803804	1.7075378699088297	1.9027045815025057	1.42722644811118	1.5328372594486015	1.32565167020849	1.511268048804928	0.8243276559374638	0.949265518877531	1.0385829526087165	1.9092981310924542	1.6255104558227726	1.2355711905051125
ENSMUSG00000102676.2	Gm37435	0.8733983597265278	0.4674926947353182	1.7331721121461772	0.21056369066085984	0.3446486027224362	1.7385840129980812	0.8570741358119395	0.6716359755817318	0.5410013856877417	0.6986542586233934	0.4206622403890006	4.3014915864373116	1.0484425133871238	2.1531597797985587	0.4482699959956197	0.21345086793632367	3.0167192703241708
ENSMUSG00000020859.18	Spag9	0.1300111095407012	7.878948963193228	1.7326425252886382	0.21062927549279445	0.3447242292225189	218.84426263613346	248.38008455830007	215.0074666831019	211.87417601484256	221.34800050129866	260.60804796247453	281.9200583306126	238.27981338033308	207.43794631494586	201.62188264336316	265.95978144865927	253.08349112528097
ENSMUSG00000002365.11	Snx9	-0.10112609698929566	4.878467790835061	1.7318946708477758	0.21072193611087742	0.3448441510354381	26.854913772202504	28.094890171915377	32.07061783402769	32.91091762933762	33.033806484654804	29.13475516768263	26.992983788061316	29.908947915678624	29.194313484915753	31.01364268591917	27.141098822980233	26.251876203459275
ENSMUSG00000002948.20	Map2k7	-0.20704424423651538	6.587679091407386	1.731258832218051	0.21080075940647877	0.3449414082394699	107.07814751482825	104.40877122461048	108.42723280797583	105.40510331149501	96.09183187835595	80.11278666963855	120.54667884918221	78.12313538941352	57.51469741214856	85.61956923516337	91.34055217921296	119.14436479870729
ENSMUSG00000048661.15	Lemd3	0.22456049624374583	3.8648481896058122	1.730699159464052	0.21087017231157978	0.3450232503823079	13.28774924219962	14.501694377938016	11.4597888333633	12.461065250340983	14.45676888997637	12.931468871217424	24.14530643118644	13.318053548431031	11.715722331256863	12.783996182097303	14.46540112706932	18.902634576818475
ENSMUSG00000031216.14	Stard8	-0.19637150717823046	4.651121161619097	1.7297668542234446	0.21098586656956178	0.345164810302653	25.73725262098945	23.123860184206126	27.18026838682321	31.251846713228545	28.250711944848494	27.296305376352926	15.01775111362434	26.862797370026847	27.14247887122536	28.39043307972258	19.80167282547741	21.084942134074257
ENSMUSG00000020829.10	Slc46a1	-0.3433233099769229	-0.23640300023823443	1.729689243758571	0.21099550134484432	0.345164810302653	0.8227227918651634	0.651376343217074	1.0074539633725976	1.2082364280359565	0.9852816467765804	0.7790041488685195	0.2847677356874875	0.7509115298583454	0.9119264949735072	0.9795529542126504	0.7224490914767878	0.7220870593861047
ENSMUSG00000116858.3	Gm49797	0.2299549689773884	1.5857660846655917	1.7295205462715564	0.2110164458839035	0.34516732784044435	2.297414588604607	2.8112031654631617	2.9174187689331474	2.326305958457289	3.134987057925483	2.8823153508135224	4.766112628874791	3.0036461194333817	2.3304788204878517	2.5567992364194607	3.201763019044855	3.4018323686634266
ENSMUSG00000035181.7	Heatr5a	-0.16166325551385807	4.812751072034733	1.7287499414532017	0.2111121542414201	0.34529212758548405	26.09428326651584	30.528980717621284	30.643391385916516	32.622383556970824	29.73759152089315	26.626361808326	19.019487188811667	29.42723108520346	27.079150642407757	33.952301548557124	22.757146381518815	28.40209100252012
ENSMUSG00000042842.12	Serpinb6b	-0.6907609001165159	0.5589946983434587	1.7277024323338095	0.2112423443103278	0.34547329700696955	2.188753087792227	1.4570260308802971	1.574146817769684	1.8935048499070959	2.1676196229084765	0.716683816959038	0.14987775562499342	1.0909469396055207	0.8992608492099863	3.7355832999634977	0.6731911988760977	0.8023189548734497
ENSMUSG00000026669.15	Mcm10	-0.7611220666126961	-1.8297652781329279	1.7273772858932295	0.21128277647640525	0.34550765332222305	0.09313842926775434	0.27426372345982064	0.04197724847385824	0.9918358737608598	0.2507989646340386	0.1869609957284447	0.22481663343749014	0.07084071036399485	0.31664114408802335	0.19923110933138655	0.18061227286919695	0.17651017007215894
ENSMUSG00000036202.17	Rif1	0.19466733533189848	4.488230646036577	1.7269293967969586	0.21133848823931042	0.34556698752644	21.235561873047992	21.735400084190786	19.267557049500933	22.090889915582785	19.00697867690821	24.227029029810957	29.106260142373724	17.242628902596348	23.393447725223165	15.955091338955205	28.84870576647082	26.81349947187069
ENSMUSG00000042763.10	Maneal	-0.37891643569386135	-0.2584196754672684	1.7259884546759008	0.21145559178815	0.3457266854615152	1.071091936579175	1.0970548938392826	0.4407611089755115	0.9738024942379351	1.0569384938148771	0.49856265527585253	1.0041809626874558	0.7650796719311443	0.6332822881760467	1.1123736937669082	0.5910947112082809	0.40115947743672487
ENSMUSG00000022175.10	Lrp10	0.09332177131702427	5.401325345896531	1.7255724737349394	0.21150738895841192	0.34577958891574195	40.794632019276406	39.95679621155262	39.206750074583596	41.26037234845177	42.00882657620147	47.799694574572364	40.45200624318573	46.003957310378254	40.58072902632107	45.32507737289043	44.47987701842314	38.89642293226484
ENSMUSG00000036752.5	Tubb4b	0.25746069186494214	8.279143782192852	1.724935950512889	0.2115866795700166	0.34586420476378804	325.4877641477122	221.1251270394804	313.2132394876933	289.95870934910664	244.40359103587065	254.18905377579793	485.1243194069787	371.99873826340973	260.5323333556256	285.6143978189869	233.12118638153257	442.62332102458475
ENSMUSG00000002105.16	Slc39a13	-0.1058323903679142	4.659299345157426	1.7248448051293068	0.21159803655701026	0.34586420476378804	26.49788312667611	26.89498638177866	28.670460707645177	25.571332163507257	23.987129546069838	22.528799985277587	26.378484989998842	25.573496441402142	23.165466101479787	27.892355306394116	24.431914729942278	21.261452304146417
ENSMUSG00000112711.3	Gm32552	0.3721748708596615	-1.601236863085957	1.7240654175610797	0.211695182940094	0.3459911990219105	0.2638922162586373	0.325688171608537	0.1259317454215747	0.19836717475217194	0.3403700234319096	0.4518224063437414	0.23980440899998948	0.2550265573103815	0.39263501866914896	0.34865444132992646	0.39406314080552063	0.20860292826709692
ENSMUSG00000122918.1	Gm32148	0.5337796000801359	-0.742499029032158	1.7227260837114895	0.2118622590174099	0.34623245140965364	0.450169074794146	0.3771126197572534	0.524715605923228	0.37870096998141917	0.5015979292680772	0.4674024893211117	0.20982885787499078	1.2184602182607114	0.8739295576829444	0.9297451768798038	0.5910947112082809	0.22464930736456593
ENSMUSG00000035678.9	Tnfsf9	0.35008767252536604	-1.3072214818165862	1.7219044838201722	0.2119648348728551	0.3463421355607626	0.3259845024371402	0.1885563098786267	0.4617497332124406	0.324600831412645	0.3045415999127612	0.6076232361174453	0.37469438906248353	0.45338054632956704	0.27864420679746055	0.2988466639970798	0.5254175210740275	0.32092758194937987
ENSMUSG00000095987.2	Gm13104	1.102421298799119	-1.4835493860359472	1.7218765872030417	0.21196831886852543	0.3463421355607626	0.3259845024371402	0.23998075802734306	0	0	0.3761984469510579	0.4829825722984821	0.8393154314999631	0.3116991256015773	0.25331291527041866	0	0.34480524820483055	0.6739479220936978
ENSMUSG00000123626.1	Gm51906	0.39294961225113845	1.545690553505528	1.7210765664546592	0.21206826478390067	0.34645180536849784	2.809675949577256	2.4855149938546246	2.3297372902991325	2.5787732717782355	1.9884775053127348	2.508393359356633	6.070049102812233	2.2102301633566395	2.862435942555731	1.4776307275411167	2.5285718201687573	4.765774591948292
ENSMUSG00000005628.13	Tmod4	-0.22146509681415613	8.628219961214281	1.720857750354364	0.21209561196526502	0.34645180536849784	423.03474573414024	471.2536428348368	451.9480456937947	401.5312284574419	409.6084518826638	356.81506034773673	226.66012983167755	506.4402383921992	358.5770972110412	484.04858271304784	357.0047862722681	300.96588635212845
ENSMUSG00000043969.5	Emx2	0.35761074871002463	-0.21015972509665784	1.7207196250807146	0.21211287693567982	0.34645180536849784	0.5277844325172746	1.1484793419879988	0.6296587271078736	0.64920166282529	0.6090831998255224	1.0594456424611867	0.4496332668749803	1.2751327865519073	1.0005860153181538	0.6475011053270062	0.9358999594131114	1.0269682622380156
ENSMUSG00000016624.16	Phf21b	0.3212890563472279	0.04946908746468057	1.7207158388160766	0.21211335022561092	0.34645180536849784	0.6985382195081575	0.8399326530957008	1.42722644811118	0.7393685604399136	0.6807400468638192	1.4801078828501872	1.2140098205624468	0.7792478140039434	1.127242472953363	1.3614125804311412	0.9523192569466749	0.7381334384835737
ENSMUSG00000029840.9	Mtpn	0.11503799151440532	4.812486234270384	1.7200336272721177	0.212198650321924	0.34655930523148126	24.961099043758164	25.575092212628274	26.298746168872185	27.428770254368505	29.59427782681656	32.4688929248399	27.037947114748814	28.534638134617126	34.53921599712159	25.36876125486322	27.4694847736515	27.519540152159326
ENSMUSG00000027378.17	Nphp1	-0.12714171106872757	4.501874989195507	1.719298098988629	0.21229066683730846	0.34667775349203134	25.100806687659794	22.11251270394804	21.156533230824554	24.002428145012807	26.60260446296767	18.929800817505026	21.67232346337405	25.27596545787336	20.771659052174332	22.46330757711383	24.97375154854987	18.437289582991873
ENSMUSG00000102548.3	Gm16701	0.47359910286930423	-1.90177442924885	1.7183361284699648	0.21241109019618507	0.3468425650711047	0.15523071544625724	0.23998075802734306	0.27285211508007856	0.09016689761462361	0.19705632935531606	0.1558008297737039	0.26977996012498817	0.42504426218396907	0.43063195595971177	0.1494233319985399	0.1641929753356336	0.2406956864620349
ENSMUSG00000020788.16	Atp2a3	0.21467037721478635	3.497289556579245	1.7155860684862299	0.21275584422838295	0.347373618624036	11.921718946272556	8.159345772929663	10.977050475913929	10.152792671406619	10.264843338236009	18.74283982177658	12.170073756749465	11.731221636277548	9.043271075153946	11.156942122557647	10.574027611614804	10.22154348508775
ENSMUSG00000032178.15	Ilf3	0.14455478172119873	4.880685542805435	1.7140929041718613	0.21294333575923796	0.3476478304864218	26.839390700657876	27.409230863265826	29.363085307463837	28.348472610037664	26.656347098246393	28.371331101791483	40.9915661634357	26.55109824442527	26.559859166103397	28.47344604194399	28.602416303467372	34.96506005338494
ENSMUSG00000075706.12	Gpx4	0.15193544580917215	8.375633552684963	1.7137276058599904	0.21298923774157097	0.3476733724376545	321.0947349005831	326.1852746073079	321.08397357654167	304.8362474555195	286.2870181297551	358.48212922631535	281.77018057498765	442.6269264963126	310.97960043172947	362.73343972267776	382.9308570777647	286.2353103406519
ENSMUSG00000114792.3	Gm6416	0.6129231451841314	-1.468937043420172	1.713657297927821	0.21299807384343178	0.3476733724376545	0.18627685853550868	0.22283927531110426	0.2098862423692912	0.36066759045849445	0.2687131763936128	0.23370124466055586	0.9891931871249566	0.17001770487358764	0.35463808137858616	0.09961555466569327	0.410482438339084	0.41720585653419384
ENSMUSG00000131089.1	Gm35338	-0.30929788506765976	0.8158861656529899	1.7131587785558353	0.21306074002885492	0.34774374957728416	2.25084537397073	2.056977925948655	1.763044435902046	1.6951376751549239	1.9705632935531607	1.4489477168954463	1.8584841697499184	1.2184602182607114	2.7864420679746056	1.2451944333211658	0.9194806618795481	1.5083596351620854
ENSMUSG00000030399.3	Ckm	-0.22229523613564273	14.486619079819636	1.7121846719579632	0.21318325897334392	0.34791179258270194	24434.509887749828	27886.02120501801	27382.388838224837	23988.434242503015	21521.507010540845	22423.32282352079	18193.660755317953	27429.409707802224	13958.744867747604	24219.563011054892	26341.561129583366	17699.30056192018
ENSMUSG00000101942.3	Gm19582	-0.3187385432161004	-2.044687920300464	1.7118286228233817	0.2132280641818649	0.34795298877090197	0.15523071544625724	0.27426372345982064	0.2098862423692912	0.2164005542750967	0.3403700234319096	0.2181211616831855	0.19484108231249145	0.19835398901918558	0.20265033221633494	0.1660259244428221	0.11493508273494352	0.2406956864620349
ENSMUSG00000127189.1	Gm31955	-0.40304215857960046	-0.36640691898138994	1.7114918320407813	0.21327045719830023	0.3479902414628168	0.7916766487759119	0.9256400666768947	0.7765790967663774	0.7934686990086878	1.0569384938148771	0.6387834020721861	0.34471883793748487	0.510053114620763	0.8865952034464654	1.2950022106540124	0.34480524820483055	0.5776696475088838
ENSMUSG00000026163.18	Sphkap	-0.6362115971634555	-1.3758433164248156	1.7110206812162996	0.21332978098218058	0.34805511046872556	0.729584362597409	0.3428296543247758	0.27285211508007856	0.3967343495043439	0.4836837175085031	0.12464066381896313	0.04496332668749803	0.6800708194943506	0.3673037271421071	0.1494233319985399	0.2791280580705771	0.3530203401443179
ENSMUSG00000120241.2	Gm57315	0.24558909567067813	1.7217026522511218	1.7102399156646306	0.21342813642221847	0.34815651924859886	3.089091237380519	2.536939442003341	3.463122999093305	2.6509067898699343	2.9916733638488893	4.518224063437414	3.057506214749866	3.6553806547821344	5.078923951171895	2.922056270193669	2.742022688105081	2.455096001912756
ENSMUSG00000029814.11	Igf2bp3	-0.7266186786893316	-2.1923361153877363	1.7100767707019526	0.21344869574908615	0.34815651924859886	0.18627685853550868	0.1542733444461491	0.18889761813236208	0.5410013856877417	0.1612279058361677	0.1558008297737039	0.26977996012498817	0.02833628414559794	0.025331291527041867	0.08301296222141105	0.21345086793632367	0.2727884446569729
ENSMUSG00000058799.17	Nap1l1	0.22977569182909993	6.19462269206932	1.710061205773586	0.213450657356832	0.34815651924859886	66.22142320937334	67.53744190198083	70.83660679963577	62.323359631227845	65.63767188707982	68.91070700890924	96.74609125593325	68.53130320612861	59.452541213967265	49.59194363107096	91.53758374961573	111.20140714546012
ENSMUSG00000044349.18	Snhg11	-0.6752186064287948	-1.7686342676951898	1.709605901284207	0.21350804858903774	0.34820612054443323	0.450169074794146	0.11999037901367153	0.18889761813236208	0.5049346266418923	0.4120268704702063	0.38950207443425977	0.11990220449999474	0.36837169389277324	0.16465339492577213	0.01660259244428221	0.26270876053701375	0.14441741187722096
ENSMUSG00000014786.9	Slc9a5	-0.29087252151482323	1.0219820188763031	1.7095093601226106	0.2135202202045389	0.34820612054443323	2.871768235755759	2.108402374097371	2.287760041825274	2.0738386451363433	1.8451638112361413	2.8511551848587815	1.184034269437448	1.92686732190066	2.102497196744475	2.0919266479795584	1.2478666125508153	1.3960349814798025
ENSMUSG00000025616.15	Usp16	0.14979701496237707	5.4005067244749245	1.7092200666237278	0.21355669885566447	0.348233681934883	39.36650943717083	41.8937837584876	36.56218342073053	40.73740434228695	39.80537852977385	38.4672248711275	59.90613892330987	37.885611902664444	44.456416629958476	37.223012260080715	43.06781743053669	47.0961226510715
ENSMUSG00000020225.11	Tmbim4	-0.1767785961350152	5.434860025225813	1.7089452832363525	0.2135913553566739	0.34825826727740017	46.60026077696642	50.25882732401213	44.1810540187358	44.97524853017426	45.69915419867375	40.78865723475568	25.359316251748886	47.151576818274975	45.760978143601136	49.160276227519624	37.304643996255955	41.463843587859884
ENSMUSG00000111761.4	9230112J17Rik	0.42003873277241094	-1.8494108430742031	1.708339131751387	0.21366783088021765	0.3483510273021477	0.1397076439016315	0.22283927531110426	0.4197724847385824	0.14426703618339778	0.10748527055744513	0.2960215765700374	0.26977996012498817	0.2550265573103815	0.29130985256098146	0.3320518488856442	0.1641929753356336	0.3048812028519109
ENSMUSG00000037640.16	Zfp60	0.20067140563344302	3.012468026763058	1.7071552497716473	0.21381729899112814	0.348562762089194	7.435551269875722	8.279336151943335	7.283052610214405	6.365782971592427	7.595625786059456	6.683855597291898	11.720440489874486	7.56578786687465	6.738123546193137	7.703602894146946	7.979778601311793	11.088047956351074
ENSMUSG00000131495.1	Gm69081	0.3037116812632969	-0.4592584051846674	1.7045046456730264	0.21415243837318124	0.3490771097272521	0.6364459333296547	0.6170933777845964	0.4617497332124406	0.8836355966233115	0.4478552939893547	0.7634240658911492	0.8992665337499606	0.5667256829119588	0.759938745811256	0.4980777733284663	1.050835042148055	0.7381334384835737
ENSMUSG00000041849.8	Card6	0.15123390587672259	1.8547184954743556	1.7042792743265298	0.21418096561067143	0.34909161874067746	3.818675599977928	2.845486130895639	3.316202629434801	3.8230764588600414	3.027501787368038	3.2094970933383005	3.5970661349998423	4.080424916966104	3.761696791765717	4.266866258180528	3.710761242585319	3.5462497805406477
ENSMUSG00000019461.13	Plscr3	-0.13260491797317508	3.541198952852453	1.7039421194103486	0.2142236515187075	0.34912920006993314	12.154565019441941	11.433368971731273	11.585720578784874	13.218467190303821	12.79074719633597	12.962629037172166	8.513056519499626	11.13615966921999	11.437078124459402	12.584765072765917	11.39499248829297	10.109218831405466
ENSMUSG00000035919.17	Bbs9	-0.10698208724407879	2.991857882477938	1.7037733165713542	0.21424502716890942	0.34913204748084214	8.46007399182102	8.485033944538202	8.437426943245507	7.664186297243007	8.294280044682848	7.727721156775714	6.954327860999695	9.06761092659134	7.650050041166644	7.139114751041351	7.832004923509722	7.365288005738268
ENSMUSG00000035877.18	Zhx3	0.1491860114753405	4.47819194315909	1.703599710246254	0.21426701398590808	0.34913589023152686	22.896530528322945	20.39836443232416	21.996078200301717	20.918720246592677	18.415809688842266	22.170458076798067	26.91804491024882	27.78372660475878	21.088300196262356	16.81842614605788	23.676627043398366	23.973290371618678
ENSMUSG00000057572.16	Zbtb8os	0.11207209775745394	3.296435326708109	1.7034054626815458	0.21429161844865807	0.3491439971921115	9.236227569052305	9.582088838377484	9.78069889440897	10.224926189498317	7.935995809491365	9.97125310551705	9.622151911124577	9.974372019250474	11.766384914310947	9.529888063017989	10.376996041212044	9.499456425701645
ENSMUSG00000049999.5	Ppp1r3d	-0.3175691085534323	2.3108514249977574	1.7026630814305002	0.2143856864410186	0.3492652687970689	5.914290258502401	5.176727780304114	4.743429077545981	6.762517321096771	5.266778257314811	4.237782569844747	2.0982885787499077	6.74403562665231	5.344902512205834	5.827509947943056	4.170501573525093	2.8723018584469497
ENSMUSG00000021018.9	Polr2h	-0.11522399516917944	2.509857305918253	1.7021069916079616	0.2144561844595946	0.3493175862585813	5.9453364015916526	5.313859642034025	6.842291501238893	5.2657468206940194	6.28788832761054	5.4530290420796375	5.200758120187272	5.35555770351801	5.6742093020573785	5.611676246167387	5.697496244146485	5.327397860359706
ENSMUSG00000121789.2	A230045G11Rik	-0.12714090666326117	2.5225116849505556	1.7020999468403564	0.2144570777502506	0.3493175862585813	6.845674551179944	5.536698917345129	5.331110556179996	6.113315658271481	6.216231480572243	5.8425311165138964	6.189951307312229	4.803000162678851	5.914856571564276	5.263021804837461	5.434787483609472	5.070655794800202
ENSMUSG00000123929.1	Gm46640	0.30785890420696416	-0.8588673648059199	1.7018264504864313	0.2144917613825502	0.34933108143568264	0.3259845024371402	0.4456785506222085	0.3148293635539368	0.5951015242565159	0.5911689880659482	0.8257443978006308	0.3896821646249829	0.49588497254796393	0.5826197051219629	0.4980777733284663	0.5746754136747176	0.5776696475088838
ENSMUSG00000049241.7	Hcar1	-0.6077899448453233	0.5151217992885904	1.7017248937190843	0.21450464223536997	0.34933108143568264	3.0114758796573904	1.3541771345828644	1.2803060784526763	0.9016689761462362	2.185533834668051	1.4177875509407056	0.22481663343749014	1.2326283603335104	1.6465339492577213	1.6270540595396568	1.543413968154956	0.3369739610468489
ENSMUSG00000097328.8	Tnfsf12	0.15967445515753442	3.317587815473415	1.7011516615715983	0.21457736646697392	0.34941752424682465	9.313842926775434	8.605024323551872	9.088074294590308	9.8462252195169	9.655760138410487	11.451360988367238	7.958508823687151	11.15032781129279	11.462409415986444	12.551559887877351	10.294899553544226	7.862725757759807
ENSMUSG00000019932.9	Kera	-0.8189248328794111	1.6598991571599557	1.7009433286249322	0.2146038049951273	0.34942858654781483	2.297414588604607	5.193869263020353	5.897803410577082	2.5066397536865366	5.087636139719069	1.744969293465484	0.2847677356874875	0.8075840981495412	1.4565492628049073	4.250263665736246	0.8045455791446046	7.317148868445861
ENSMUSG00000048022.12	Tmem229a	0.46491178007679823	-1.3990199776649679	1.7003110408688364	0.2146840715652602	0.3495272842957696	0.23284607316938585	0.3771126197572534	0.1259317454215747	0.324600831412645	0.3403700234319096	0.358341908479519	0.20982885787499078	0.481716830475165	0.772604391574777	0.36525703377420865	0.26270876053701375	0.2567420655595039
ENSMUSG00000048126.17	Col6a3	-0.40674158554829887	5.517334975917966	1.7000433794142942	0.21471806196833587	0.3495506286134715	47.87315264362573	45.11638250914049	49.659084944574296	70.34821351892934	54.15466214919277	46.36632694065428	10.371540689249544	47.97332905849731	53.816328849200445	59.121831694088954	32.543047711522576	31.91624802486583
ENSMUSG00000029782.21	Tmem209	0.1472409911834611	3.6162134296778152	1.6985859850917795	0.21490325993684176	0.34982010474024017	11.533642157656914	10.696285214933004	11.606709203021802	11.595463033240597	12.110007149472152	11.264399992638793	17.220954121311745	11.079487100928795	11.145768271898422	11.572006933664701	13.233953812052068	13.703607749238522
ENSMUSG00000058192.17	Zfp846	-0.1575212154949136	1.4437687889336845	1.6975552415840214	0.21503436702355422	0.3500014903228367	3.026998951202016	2.9140520617605943	2.9384073931700767	2.723040307961633	2.705045975695702	2.586293774243485	2.0683130276249093	2.323575299939031	3.1030832120626286	2.839043307972258	2.6927647955043907	2.3427713482304733
ENSMUSG00000130149.1	Gm38418	-0.7286220825179673	-0.7851524317205247	1.6973121554500847	0.21506530194234996	0.3500198120275029	0.24836914471401159	1.1827623074204765	0.48273835744936977	1.2803699461276554	0.3941126587106321	0.8413244807780011	0.8093398803749645	0.17001770487358764	0.39263501866914896	0.11621814710997548	0.13135438026850688	0.5616232684114147
ENSMUSG00000037750.17	Fam222b	-0.11987480427361878	2.9914305561254118	1.696614987212835	0.21515405510171637	0.3501322212346047	8.491120134910272	7.9879309457672765	8.395449694771647	8.619955411958017	8.04348108004881	7.758881322730455	7.643765536874665	9.450150762556913	6.484810630922718	7.703602894146946	7.093136534499371	7.381334384835737
ENSMUSG00000030034.13	Ino80b	0.1149598896564336	3.396831082968562	1.6954711846259347	0.21529977055484903	0.3503372993192846	10.05895036091747	10.164899250729603	10.095528257962906	10.549527020910963	9.207904844421133	9.503850616195939	11.990220449999473	12.439628739917495	9.271252698897323	10.74187731145059	11.132283727755958	10.84735226988904
ENSMUSG00000112990.2	Gm47372	0.3427902169890001	-1.2790020593397768	1.6937754457668124	0.21551603702935285	0.3506571305013812	0.450169074794146	0.25712224074358186	0.3148293635539368	0.324600831412645	0.286627388153187	0.5141427382532229	0.35970661349998423	0.18418584694638662	0.4179663101961908	0.5810907355498773	0.42690173587264735	0.4332522356316628
ENSMUSG00000022489.7	Pde1b	0.23113877127938956	0.35083020307799206	1.6926209272164368	0.2156634408588684	0.3508648698945113	0.9779535073114206	0.9084985839606559	0.9654767148987395	1.2082364280359565	1.5764506348425285	1.2931468871217424	1.3488998006249409	1.1334513658239176	1.722527823838847	1.1621814710997547	1.3956402903528855	1.2034784323101746
ENSMUSG00000000959.8	Oxa1l	-0.1830320221312625	5.991094743404469	1.6908696982126297	0.21588728098905977	0.3511875746904728	71.06462153129657	69.59441982792949	70.24892532100176	68.72520936186612	61.983172688126686	52.380238969919255	71.22190947299687	60.71048878194359	38.14892503972505	56.11676246167387	68.58340579769416	74.13427143030675
ENSMUSG00000030259.13	Rassf8	-0.11178101263623298	4.17204479329223	1.6907602274184097	0.21590128347896329	0.3511875746904728	19.590116289317663	19.69556364095837	15.132798074825896	20.017051270446444	19.616061876733735	16.888809947469504	16.666406425499268	15.995832400190038	16.5160020756313	19.60766167669729	18.734418485795793	17.474506837143736
ENSMUSG00000038236.9	Hoxa7	0.12132904823308584	2.9442270147414424	1.6899287330767983	0.21600767919329592	0.3513285104070185	9.00338149588292	7.302271637117725	6.67438250734346	6.6182502849133735	6.84322889215734	7.96142240143627	7.583814434624667	7.905823276621825	8.333994912396774	7.388153637705584	8.685808395255018	7.65412282949271
ENSMUSG00000014725.17	Adam28	0.3636458129458854	-2.047174911517825	1.689074404382834	0.21611706793885144	0.35145506263250237	0.23284607316938585	0.1885563098786267	0.1049431211846456	0.2344339337980214	0.1253994823170193	0.28044149359266707	0.20982885787499078	0.19835398901918558	0.16465339492577213	0.1660259244428221	0.2462894630034504	0.3530203401443179
ENSMUSG00000120188.2	Gm56606	0.4174671411808478	-2.1411756974864966	1.6890124327970375	0.21612500562626136	0.35145506263250237	0.23284607316938585	0.13713186172991032	0.1049431211846456	0.25246731332094613	0.07165684703829675	0.1869609957284447	0.2547921845624888	0.19835398901918558	0.27864420679746055	0.1328207395542577	0.2791280580705771	0.17651017007215894
ENSMUSG00000060206.12	Zfp462	-0.21704083990522874	3.3698328039357826	1.6875661952618157	0.2163103562888199	0.3517157547570583	8.475597063365646	12.427574969273122	9.57081265203968	15.923474118742531	9.70950277368921	7.899102069526789	8.87276313299961	13.034690706975052	8.384657495450858	9.148028436799498	9.145548726194791	11.088047956351074
ENSMUSG00000036968.16	Cnpy4	0.2340469208275219	1.7908442719166844	1.6874530635170333	0.21632486406039342	0.3517157547570583	2.980429736568139	2.69121278644949	3.2532367567240135	3.372241970786923	3.2424723284829278	4.019661408161561	2.2032030076874034	4.349619616349284	4.445641662995848	4.515905144844761	3.283859506712672	2.759977204764667
ENSMUSG00000129424.1	Gm70362	0.7463165874354387	-1.59572386676316	1.6866092389989091	0.2164331143399072	0.35185959279443646	0.12418457235700579	0.25712224074358186	0.08395449694771648	0.12623365666047306	0.4657695057489289	0.79458423184589	0.4496332668749803	0.08500885243679382	0.25331291527041866	0.19923110933138655	0.13135438026850688	0.5937160266063528
ENSMUSG00000021661.17	Ankra2	0.09240755829579016	3.4747833908531693	1.686088973955784	0.21649989190252977	0.3519359876869217	10.866150081238008	11.724774177907332	10.51530074270149	10.098692532837845	10.157358067678564	11.030698747978237	12.200049307874465	10.781956117400016	10.803795836283356	11.040723975447671	12.199538067437576	11.601532087470083
ENSMUSG00000120467.2	Gm56957	-0.5002569947963537	-2.2465265951202653	1.6857740800329513	0.21654032252626765	0.3519695437059968	0.23284607316938585	0.3599711370410146	0.1049431211846456	0.12623365666047306	0.2507989646340386	0.2025410787058151	0.08992665337499606	0.09917699450959279	0.21531597797985588	0.24903888666423316	0.14777367780207024	0.06418551638987598
