Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CS_1	CPM_CS_2	CPM_CS_3	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3
ENSMUSG00000075227.7	Znhit2	0.5483826637625098	2.1505843880123927	8.768141911806614	0.018608454459725542	0.041031889605809196	6.433081371791481	4.746008555996052	4.570207124698385	3.2827350818687853	3.4202953915612064	4.066017411531841
ENSMUSG00000039167.13	Adgrl4	0.6110235990295214	4.875456259653916	8.767736919333984	0.018610373784423914	0.041031889605809196	28.648358911749604	41.93838528298446	35.77247174667267	29.55465468202356	22.055008214549847	18.02205595403105
ENSMUSG00000020894.18	Vamp2	0.31461925813512	5.271026596888344	8.76705809362741	0.018613591411727613	0.041033815798224856	43.79615086159079	45.77601800783288	38.776087253884235	34.232803147316694	36.69044147311112	32.280079874575065
ENSMUSG00000060240.14	Cend1	1.1539809276964053	-0.8055311071021518	8.766261921516604	0.018617366158266497	0.041034172103541516	0.4340660441174182	1.0920922913797366	0.7538485978883934	0.44171358899763474	0.3002140155602313	0.28041499389874763
ENSMUSG00000031155.18	Pim2	-0.6646764811913071	0.3394139751679044	8.766035242075835	0.018618441049836072	0.041034172103541516	0.8792619868019498	0.806311131018684	1.2014462028846271	1.4556470546512963	1.5439577943097609	1.5746380426621984
ENSMUSG00000047632.12	Fgfbp3	-0.7216191193359511	-0.37889028236666267	8.765397349710764	0.018621466294669712	0.04103567333263947	0.48971553695298464	0.6225946707865788	0.5771653327583012	0.8231935067683193	1.1043587000965651	0.8628153658423005
ENSMUSG00000032725.11	Folr2	-2.0415331879820875	-0.9374999215264349	8.762808205307305	0.018633751873249813	0.0410575783880568	0.05564949283556644	0.13268411016763154	0.400482067628209	0.35136308215720946	0.9542516923164495	1.110874783521962
ENSMUSG00000057913.5	Gm10032	1.3341373902261755	0.3562805661048416	8.760986533872066	0.01864240192298235	0.04107146841979977	1.079600161009989	3.1640057039973675	1.1543306655166023	0.5521419862470434	0.6969253932648226	0.8951709420613867
ENSMUSG00000046861.10	Hectd3	0.27685677349951665	4.588965761472394	8.757745553882616	0.018657804021629476	0.0411002286652379	26.288820415521585	26.894048483977624	25.854651130703495	23.089573970330907	20.596825853257297	21.548813761911454
ENSMUSG00000026548.5	Slamf9	-2.1019997881722947	-1.7385512747618384	8.756137944439114	0.018665449842333467	0.04110941742446671	0.033389695701339865	0.08165176010315787	0.2002410338141045	0.15058417806737548	0.5360964563575559	0.6686819085277829
ENSMUSG00000033624.11	Pdpr	-0.41601493873355455	6.184819983233325	8.75588106216601	0.01866667194716588	0.04110941742446671	59.25557997131114	73.08853176233919	54.58335004085649	93.10117782645601	75.88981436197561	80.42517728857543
ENSMUSG00000027351.15	Spred1	-0.3853851922238192	2.7955883977399916	8.755208350117352	0.01866987282232074	0.041111294795917845	5.520429689288191	5.878926727427367	6.607954115865448	7.629598355413691	8.44888015219508	7.441782530389841
ENSMUSG00000032698.16	Lmo2	-0.9696336292759715	1.2185834323225602	8.754218102043042	0.018674585852099763	0.04111335719596232	0.8792619868019498	1.7555128422178943	2.0377469911670634	3.433319259936161	3.4310173206883574	2.286460719482096
ENSMUSG00000044770.15	Scml4	-1.4891658309584677	-2.1721135129050237	8.754024707382001	0.018675506479052462	0.04111335719596232	0.15581857993958603	0.0306194100386842	0.12956772776206762	0.2610125753167842	0.3109359446873824	0.31277057011783393
ENSMUSG00000127689.1	Gm32313	-0.896640501114656	-1.7102987227399102	8.751104445470709	0.018689414952322472	0.041138802735490664	0.1780783770738126	0.21433587027078943	0.2002410338141045	0.29112941093025924	0.364545590323138	0.4529780670672077
ENSMUSG00000056281.5	Or11n2	-0.8814370243137827	-1.100354849497605	8.74541623146874	0.018716544195022444	0.04119333953709617	0.3784165512818518	0.27557469034815785	0.2826932242081475	0.49190831502009325	0.5039306689761025	0.7333930609659554
ENSMUSG00000060992.10	Copz1	0.31859999725408505	4.868467904913131	8.74473575789824	0.018719792972176404	0.04119531059345319	33.14483793286337	31.007255899174204	33.05154946366925	23.7019496278049	25.250143094440883	28.990596292301294
ENSMUSG00000025571.14	Tnrc6c	0.3874987411667064	4.920438081595603	8.738505305055037	0.018749572206163214	0.04125565749636667	39.63356879749042	34.75303039390657	28.516678991996883	26.30203643576825	26.869154392640702	25.49619406063998
ENSMUSG00000035473.11	Galm	-0.7945150754245303	0.6711712775985604	8.736782850628943	0.018757815485569887	0.041264508005633534	1.5804455965300868	1.071679351353947	0.7891852509144118	2.027866931307323	1.9621130302686545	1.984475341437291
ENSMUSG00000022914.18	Brwd1	0.3773613171151751	5.126728186958838	8.736679791520135	0.01875830884889933	0.041264508005633534	45.02043970397325	39.805233050289466	33.54626260603351	32.19489727080488	30.51461029587208	28.41898111243077
ENSMUSG00000025008.16	Tctn3	-0.5250174298499172	1.1240386802877689	8.735132408596629	0.018765718439454567	0.04127393677262	1.5693156979629737	1.9800551825015784	1.755053766958916	2.7105152052127583	2.369546337100397	2.556090521307815
ENSMUSG00000064220.7	H2ac18	0.44553670722773053	4.215536242542801	8.734800042230122	0.018767310448420838	0.04127393677262	25.142440863108916	19.01465363402289	20.047661150094463	17.949634025631156	15.536075305241969	13.654053164454405
ENSMUSG00000026890.20	Lhx6	-0.8429763131974919	0.4360507045181751	8.7337296223827785	0.01877243883947464	0.041280029433970994	0.656664015459684	0.9287887711734208	1.272119508936664	2.057983766920798	1.5010700778011565	1.5638528505891696
ENSMUSG00000055760.13	Gemin6	0.4234851552246281	2.3277022760689494	8.728407781186927	0.018797962210806568	0.04133096288148452	5.776417356331796	6.174914357801314	5.229824647850729	3.8449160133203204	4.546097949912074	4.42192874994179
ENSMUSG00000091971.4	Hspa1a	1.409826542662327	2.0322314739784524	8.727608023363963	0.018801801622864215	0.0413342131369912	3.2610602801641932	11.114845844042366	3.345203153129746	1.8471659176264725	2.2301612584474326	2.5992312895999303
ENSMUSG00000092569.5	Gm20544	-0.37023802560409524	3.4125572011693603	8.724756694939666	0.01881549813836259	0.041359129885757843	9.137646723600009	8.60405422087026	10.070946112415255	11.123151286576801	11.440298378670242	13.384423362628686
ENSMUSG00000128166.1	Gm71544	-0.6773773389615094	-0.4896334834927283	8.7196814669852	0.0188399085807174	0.04140352581295932	0.5231052326543245	0.5613558507092103	0.5064920267062644	0.762959835541369	0.8255885427906361	0.9598820944995593
ENSMUSG00000007033.5	Hspa1l	-0.5834313772406979	4.223943405922891	8.719574109135031	0.018840425375644575	0.04140352581295932	14.702596007156654	15.840441460012627	14.27600782251145	20.308786148686707	17.05858924129743	29.79948569777845
ENSMUSG00000036856.5	Wnt4	-0.8382431485946411	3.23101272757369	8.716138239790332	0.018856974319169245	0.0414346921590783	8.080306359724247	4.82766031609921	7.255792754675786	7.740026752663099	15.696904242149236	12.607889533370615
ENSMUSG00000034173.14	Zbed5	0.8163724196853548	-1.0124351374562137	8.71471753277911	0.0188638225708615	0.04144204563388028	0.7234434068623637	0.5205299706576314	0.5771653327583012	0.30116835613475096	0.32165787381453353	0.40983729877509273
ENSMUSG00000029925.14	Tbxas1	-1.2917321429740043	-1.6080437477042406	8.714461823500692	0.018865055504192388	0.04144204563388028	0.1669484785066993	0.153097050193421	0.21201991815611065	0.22085679449881737	0.4288771650860447	0.6578967164547541
ENSMUSG00000027367.17	Stard7	-0.4476501716253088	7.11864712585262	8.712612246367238	0.018873976506680754	0.04145614359795592	96.98593611382519	143.11512252080996	112.58257654089475	170.03965387368038	157.440807303087	153.52720915956434
ENSMUSG00000026824.12	Kcnj3	-2.323927406973929	-2.45276339037719	8.71214949100595	0.018876209335045507	0.04145614359795592	0.04451959426845315	0	0.11778884342006148	0.18070101368085056	0.37526751945028913	0.2480594176796614
ENSMUSG00000031262.13	Cenpi	-0.8278813464780206	-1.0892294404480691	8.711311782525316	0.018880252191207536	0.041459821231720914	0.2782474641778322	0.34701998043842097	0.34158764591817825	0.4517525342021264	0.5897061019933114	0.6794671006008116
ENSMUSG00000120300.2	Gm56828	-0.8888793217175853	-1.4022338331118045	8.708678799177147	0.018892966352281805	0.04148253718337455	0.32276705844628534	0.22454234028368417	0.2002410338141045	0.44171358899763474	0.4181552359588936	0.528474411578409
ENSMUSG00000026575.16	Nme7	-0.7774804251858071	-0.6997718843898031	8.705142228436024	0.018910060841695726	0.04151486394466082	0.34502685558051194	0.45929115058026304	0.5064920267062644	0.7228040547234023	0.8577543301720894	0.6686819085277829
ENSMUSG00000032377.9	Plscr4	-0.6264597227175821	2.286253954875288	8.697411316546061	0.018947497561959684	0.04158889034285851	3.439138657238006	4.521466215712367	3.4865497652338195	6.7060153966004545	6.626152200579391	4.346432405430589
ENSMUSG00000109771.3	Gm35315	-0.9875016540330647	-0.30543303498435526	8.697198112897524	0.0189485313249537	0.04158889034285851	0.31163715987917207	0.5409429106834209	0.7302908292043812	0.9035050684042528	1.2222999204952274	1.013808054864703
ENSMUSG00000031157.11	Pqbp1	-0.36334348810781564	2.9563529578449788	8.694573612154526	0.018961262630203667	0.04161161634754236	7.078615488684051	6.236153177878682	6.996657299151652	8.071311944411326	8.72765030950101	9.329191143169874
ENSMUSG00000128598.1	Gm70270	-1.4830415311525063	-2.1449095539131324	8.693598831403705	0.01896599399785378	0.04161678251772728	0.04451959426845315	0.1224776401547368	0.15312549644607992	0.36140202736170113	0.17155086603441788	0.3666965304829777
ENSMUSG00000032044.5	Rpusd4	0.41076297242951704	2.9239018172676383	8.689016564224959	0.018988255358683575	0.04165524315035991	7.468161938533016	9.951308262572367	8.492575610586432	6.364691259647737	6.690483775342297	6.438759667598167
ENSMUSG00000054843.10	Atrnl1	-0.6281875150958353	2.42194409721601	8.688583000489336	0.018990363392829678	0.04165524315035991	2.971682917419248	4.22547858533842	5.382950144296809	6.364691259647737	6.529654838435031	6.546611588328455
ENSMUSG00000024379.5	Tslp	-1.0997266254062925	-2.040618017888319	8.688521982508906	0.018990660092712348	0.04165524315035991	0.10016908710401959	0.13268411016763154	0.18846214947209836	0.27105152052127585	0.39671137770459136	0.23727422560663264
ENSMUSG00000002963.18	Pnkp	0.29694145368977654	4.015323243196941	8.68740309542911	0.018996101722090142	0.04166195900111627	17.16230359048869	18.269581323081574	17.986356390243387	14.817483121829747	13.477464912828955	15.185550438824489
ENSMUSG00000022841.16	Ap2m1	0.2640262944993077	6.728004703785821	8.686888304109058	0.018998606037641988	0.041662231904667495	117.48720927444786	113.64904359358287	115.83354861928845	95.52056362073851	95.11423328695757	98.30702574565711
ENSMUSG00000031819.14	Emc8	-0.3404752897708885	3.004031029329939	8.686063900457727	0.019002617402171514	0.04166580914859901	7.089745387251164	6.53214080825263	7.562043747567946	9.065167519656004	8.802703813391068	8.951709420613867
ENSMUSG00000037085.9	Trmt12	-0.8195943618355359	1.7388764645549732	8.68381684420631	0.019013556529399286	0.04168457365105371	1.4246270165905008	3.021115123816841	2.7444800516874324	4.146084369455071	3.849172556647251	4.7023437438405375
ENSMUSG00000136485.1	Gm72606	-0.7326725769017036	-0.9953450566415092	8.681632736124214	0.01902419686268387	0.04170267847209414	0.3895464498489651	0.3368135104255262	0.35336653026018444	0.6023367122695019	0.5360964563575559	0.6578967164547541
ENSMUSG00000029291.12	Rufy3	-0.38123359765691434	3.3743343291542836	8.673176504549387	0.0190654643876865	0.04177822065888298	9.660751956254334	8.553021870805788	8.751711066110568	11.504631204347486	13.230860542904479	10.386139966326692
ENSMUSG00000032380.10	Dapk2	-0.5312956206545518	3.602750396641242	8.673173517744868	0.0190654789837211	0.04177822065888298	9.148776622167123	12.176318725383418	8.421902304534395	14.94798940948814	11.815565898120532	16.242499261981305
ENSMUSG00000087177.10	E130307A14Rik	-0.35028225953940334	2.712311481180948	8.673104204436978	0.019065817710717248	0.04177822065888298	5.631728674959324	5.460461456898683	6.136798742185203	7.197923711620548	7.38740916860712	7.377071377951669
ENSMUSG00000029528.20	Pxn	0.3394887604515394	6.282310613296764	8.669444624210879	0.019083712540593618	0.041812199215973955	99.64598187136527	78.6918837994184	82.44041150970102	69.55985132192298	68.41662976035128	68.11927313324962
ENSMUSG00000026500.7	Cox20	-0.321188404782914	3.166384167736039	8.663292424454845	0.01911384393317424	0.041872976084864004	8.336294026767852	7.848775439916051	7.70339035967202	9.767893683970422	9.639014285308855	10.440065926691835
ENSMUSG00000055762.18	Eef1d	0.2812564915169441	6.37035832958996	8.658142948749045	0.019139110696860435	0.04192308206446931	96.42944118546953	91.14377721514998	84.66662065034019	74.14764928037569	74.69968022886184	75.17278874901042
ENSMUSG00000044562.13	Rasip1	0.5422144612168348	3.9312029037415446	8.656843440833434	0.01914549363877823	0.04193181679475187	16.04931373377736	17.218314911753417	20.931077475744924	15.640676628598067	11.472464166051695	10.094939780354915
ENSMUSG00000056019.13	Zfp709	-0.5400331506588445	0.6363267033340968	8.65053046196147	0.01917654024275887	0.04199456010629682	1.3689775237549344	1.1635375814699997	1.2132250872266332	1.7166596299680805	1.908503384632899	1.8226974603418598
ENSMUSG00000117499.2	Gm50010	-0.6875198704800092	0.3963746592860621	8.649148712223903	0.019183344061548094	0.04200420527097697	0.890391885369063	1.0920922913797366	0.9894262847285163	1.2849849861749374	1.5225139360554587	1.984475341437291
ENSMUSG00000073940.4	Hbb-bt	-0.8926434417742203	4.5327122239886934	8.646363441466866	0.01919706820542213	0.042028999000014985	12.28740801809307	22.178659338020257	14.087545673039353	20.79065551850231	26.804822817877795	42.59072349639056
ENSMUSG00000040883.19	Tmem205	0.535259812940497	2.3261634474634945	8.64059432598279	0.01922553455678516	0.04208605826573477	5.887716342002929	5.929959077491841	5.912999939687086	3.4032024243226857	3.6776216906128334	5.155321810907745
ENSMUSG00000103276.2	Gm37917	1.3419583064127603	1.9881079360721645	8.635093105364883	0.01925272889880789	0.04214031909258951	4.730206891023148	8.624467160896051	3.6161174929958873	2.5398531367364	3.1522471633824285	1.0030228627916742
ENSMUSG00000042581.15	Thsd7b	-1.480841645519824	-2.102550421081353	8.623127939799573	0.019312045211692372	0.04226486604274117	0.1669484785066993	0.07144529009026314	0.09423107473604918	0.17066206847635887	0.2787701573059291	0.485333643286294
ENSMUSG00000026395.17	Ptprc	-1.6418448038135363	-0.37272754069502684	8.620293136590151	0.01932613244380131	0.04228619110058496	0.13355878280535946	0.34701998043842097	0.6125019857843197	0.5722198766560268	1.3295192117667385	1.5099268902240257
ENSMUSG00000006445.4	Epha2	0.7080731553268271	1.79396114534317	8.620195010920215	0.01932662030136983	0.04228619110058496	3.706256222848725	4.0519685951192095	5.076699151404649	3.1120730133924264	2.927086651712255	1.811912268268831
ENSMUSG00000035875.16	AI182371	1.1912651664598521	-2.8758956614671938	8.615454075928616	0.01935020971571185	0.04233251328208594	0.1669484785066993	0.17350999021921049	0.14134661210407376	0.10038945204491698	0.06433157476290671	0.04314076829211502
ENSMUSG00000074968.12	Ano3	-2.2705981012445777	-2.5102763842773475	8.611711499742379	0.019368857391820312	0.04236801418233242	0.11129898567113287	0.010206470012894734	0.03533665302601844	0.12046734245390038	0.1929947242887201	0.4529780670672077
ENSMUSG00000027340.16	Slc23a2	0.4215909525456363	4.021720422254187	8.603074459869745	0.01941197914075124	0.04245703483733023	15.77106626959953	22.11742051794289	17.833230893797307	14.566509491717454	12.801983377818434	14.236453536397958
ENSMUSG00000032462.15	Pik3cb	0.692025947529801	3.4506999859358154	8.600777125286156	0.01942346942230744	0.04247579079104775	19.076646144032175	11.614962874674207	9.75291623518109	8.011078273184376	8.34166086092357	8.682079618788148
ENSMUSG00000028525.17	Pde4b	1.0450616432031232	6.927581629680119	8.600389831211936	0.019425407350230108	0.04247579079104775	140.99355504819113	112.14869250168734	238.7697644968066	48.28732643360507	77.99131247089723	112.11207159913391
ENSMUSG00000119958.2	Gm57234	-0.9139792848377062	-1.7551287615874422	8.599795286650416	0.019428382787534074	0.042476991267462405	0.15581857993958603	0.2347488102965789	0.17668326513009222	0.29112941093025924	0.39671137770459136	0.3882669146290352
ENSMUSG00000039989.8	Cbx4	-0.6519394895360143	0.4618905840084836	8.59841539555316	0.01943529077001498	0.04248678823924603	0.9905609724730826	1.0512664113281576	1.118994012490584	1.8471659176264725	1.275909566130983	1.8442678444879173
ENSMUSG00000032180.12	Tmed1	-0.27757332292435666	4.133720589610015	8.588539466268179	0.01948482244472468	0.04258974924676617	16.082703429478702	15.391356779445259	16.07817712683839	19.38520318987347	18.355942665682715	19.898679374738055
ENSMUSG00000069729.15	Arid1b	0.5930562555554272	5.378571648361799	8.586397943778215	0.01949558412879382	0.04260795202979583	68.07045963646488	38.49880488863894	43.464083222002685	33.730855887092105	32.62683033392085	33.09975447212525
ENSMUSG00000024121.14	Atp6v0c	0.28356053761582806	6.536051761558446	8.585408223213896	0.01950056026708923	0.04260995707949865	106.51312928727417	103.66711592097182	95.4207420545918	80.84362573177165	83.12711652280261	87.10121118178023
ENSMUSG00000120774.2	Gm57213	-0.8930264775248036	-0.449740971638694	8.585247283690041	0.019501369594478648	0.04260995707949865	0.6344042183254575	0.3164005703997368	0.5418286797322828	0.8131545615638276	0.9756955505707517	0.9814524786456168
ENSMUSG00000038644.15	Pold1	-0.5420393268081186	1.9852036799865262	8.580309530119353	0.01952622111527635	0.04265893259004465	2.8715138303152283	2.990495713778157	3.757464105099961	4.8588494789739824	3.8813383440287046	5.263173731638033
ENSMUSG00000042570.16	Mier2	-0.4159759396245566	3.097930068507567	8.579499655536564	0.019530301014132983	0.04266252178105965	7.980137272620228	6.7158572684847355	7.255792754675786	8.392558190955059	9.907062513487633	10.990110722416302
ENSMUSG00000027832.6	Ptx3	-2.2824280405296733	1.8022568146603082	8.578790283977245	0.01953387549758871	0.04266500617102782	0.4340660441174182	0.2653682203352631	2.8622688951074937	6.455041766488162	6.561820625816484	4.206224908481214
ENSMUSG00000036594.16	H2-Aa	-1.8439236281080746	2.3828726671435385	8.577460891461847	0.019540576465626226	0.04267202879303014	0.890391885369063	1.6330352020631576	4.275735016148231	3.2526182462553104	9.21013712022281	11.906852048623746
ENSMUSG00000121215.2	Gm57464	-0.8933263680610877	-1.8157501066227255	8.577185318913408	0.019541965887908297	0.04267202879303014	0.1892082756409259	0.19392293024499996	0.16490438078808606	0.27105152052127585	0.4181552359588936	0.33434095426389143
ENSMUSG00000012428.10	Steap4	0.7531910613663394	4.998148079369652	8.574535777758914	0.01955533112809022	0.042693495731232184	27.635538142142295	34.395803943455256	58.25836195556241	24.986934613979837	25.453859747856754	20.912487429602756
ENSMUSG00000025935.11	Tram1	-0.4664642012265344	3.5030598128029906	8.574269610378998	0.019556674412701407	0.042693495731232184	7.657370214173942	9.308300651759998	11.543306655166024	13.793510710971594	13.059309676870061	12.532393188859414
ENSMUSG00000046101.17	Mcmdc2	-0.7989145793235386	-0.6219555289781593	8.5712774266572591	0.0195717833173803	0.04272115196434658	0.5453650297885511	0.34701998043842097	0.48293425802225204	0.6726093287009438	0.8470324010449383	0.8736005579153292
ENSMUSG00000113890.2	Gm48368	1.017395113488696	3.0897094710202704	8.570223508418533	0.019577108556648855	0.042727448247437336	9.360244694942274	15.789409109948155	8.951952099924672	8.372480300546076	5.0285847606338745	3.440476271296173
ENSMUSG00000024065.9	Ehd3	1.0189988424815084	2.2539622422222627	8.568383170664566	0.019586411822365382	0.04273888294116886	5.542689486422417	10.012547082649734	3.510107533917832	2.9213330545070844	3.538236611959869	2.955142628009879
ENSMUSG00000063145.11	Bbs5	0.5927692566400151	1.6901910208688808	8.568221267970122	0.019587230540214655	0.04273888294116886	4.418569731143975	3.9090780149386832	3.2391931940516905	2.06802271212529	2.6161507070248726	2.9874982042289653
ENSMUSG00000026784.15	Pdss1	-0.5845379955316988	2.1598509836836497	8.56506945712937	0.019603177425883234	0.04276834795831405	3.0607221059561542	3.572264504513157	4.040157329308109	6.38476915005672	4.1601085013346335	5.457307188952551
ENSMUSG00000030223.15	Ptpro	-1.937770290994941	-2.1108991858137625	8.561462828961547	0.01962144570215675	0.0428028695902749	0.04451959426845315	0.04082588005157894	0.17668326513009222	0.16062312327186717	0.3109359446873824	0.528474411578409
ENSMUSG00000019942.14	Cdk1	1.5939692727377732	-2.0650570239946506	8.559815856315758	0.019629795118562256	0.04281574798723534	0.5453650297885511	0.27557469034815785	0.16490438078808606	0.14054523286288378	0.12866314952581343	0.05392596036514378
ENSMUSG00000029462.19	Vps29	-0.287315339100016	3.557398403139874	8.557728323888288	0.019640384450310317	0.042833508183273	10.606793334458963	10.36977353310105	10.777679172935624	12.749460409704456	12.909202669089945	13.09322317665691
ENSMUSG00000009108.16	Gnat2	-1.2730207451749649	-2.7522127397422906	8.552904738260345	0.019664880550459996	0.042881589301987134	0.10016908710401959	0.0612388200773684	0.05889442171003074	0.14054523286288378	0.13938507865296454	0.25884460975269014
ENSMUSG00000054792.16	Klhl18	-0.3420896424977496	3.0182259954778967	8.552348394974965	0.019667708375338436	0.042882414101217424	6.711328835969312	7.32824546925842	7.33824494506983	8.944700177202103	8.502489797830837	9.652746905360736
ENSMUSG00000039501.15	Znfx1	0.26236960545159027	4.867833555239197	8.54535415647331	0.019703303254781507	0.04295467332231694	32.63286259877616	30.20094476815552	32.639288511699036	26.934489983651225	26.300892148901692	26.359009426482277
ENSMUSG00000029162.16	Khk	0.580261582350161	3.246713391684815	8.544348922693258	0.01970842577244579	0.04296049079472494	14.980843471334486	10.00234061263684	9.069740943344733	6.967027971917239	7.526794247260084	8.283027512086084
ENSMUSG00000027091.15	Zc3h15	0.31659524187508464	5.643040703283262	8.543536440997624	0.019712567288846586	0.042964168695038385	61.38139059762978	53.42066404749104	51.42660903719884	41.571272091800125	46.683279419615964	45.22231036220957
ENSMUSG00000025140.16	Pycr1	-0.6361137302497148	0.827147749458956	8.542869923899891	0.019715965594171735	0.04296622602907636	1.4246270165905008	1.3472540417021048	1.3427928149887007	1.6765038491501136	2.0800542506673168	2.6423720578920453
ENSMUSG00000020086.7	Macroh2a2	-1.0771791715221657	-0.8222241349488068	8.540501542660502	0.019728047037539824	0.04298720331580435	0.1780783770738126	0.4082588005157894	0.45937648933823977	0.8332324519728109	0.729091180646276	0.6471115243817254
ENSMUSG00000019066.14	Rab3d	-0.44153934217137447	1.6605673288117262	8.538364466095343	0.019738956620238942	0.043005622226994764	2.481967380466263	2.725127493442894	2.7798167047134505	3.8248381229113373	3.4310173206883574	3.5914689603185757
ENSMUSG00000006941.6	Eif1b	0.33394405380040953	4.3054531331940495	8.536751074207663	0.01974719790734296	0.043018223813582106	22.74951267117956	23.73004277998026	19.60006354509823	16.453831190161893	18.827707547277363	17.148455396115722
ENSMUSG00000032436.18	Cmtm7	-0.9393027853202159	1.274800419818387	8.52906485610627	0.0197865194475719	0.043094066060265175	1.8253033650065793	1.4901446218826313	1.613707154854842	2.3089573970330908	2.262327045828886	4.885692009082026
ENSMUSG00000037306.15	Man1c1	-0.7054743514664811	1.6221183866866449	8.528983520552563	0.01978693607862513	0.043094066060265175	1.5581857993958603	2.4903786831463153	2.9211633168175246	3.6541760544349784	3.5918462575956243	4.1199433718969845
ENSMUSG00000079610.10	Ankrd39	-0.4219854413663221	1.9346349460705343	8.526345424596197	0.019800455423354412	0.043118145620256544	2.9939427145534743	3.5110256844357886	3.2391931940516905	4.497447451612281	4.202996217843238	4.357217597503618
ENSMUSG00000030042.16	Pole4	-0.35866458614608865	3.480855503770382	8.5250944468159	0.019806870352515125	0.043126750297404204	11.063119175710607	9.042932431424735	9.187529786764795	12.127045807025972	12.19083341757082	13.244215865679312
ENSMUSG00000032718.5	Mansc1	-1.0624218090396815	-0.329938288767165	8.522548573666892	0.019819933557211573	0.04314982674450265	0.3561567541476252	0.43887821055447357	0.7067330605203689	1.4757249450602796	0.8363104719177872	0.8196745975501855
ENSMUSG00000121018.2	C530020B09Rik	0.8591919918147899	-1.6583704757555977	8.520379095679976	0.01983107405098054	0.04316871205377584	0.32276705844628534	0.37763939047710515	0.4475976049962336	0.20077890408983395	0.2466043699244757	0.18334826524148884
ENSMUSG00000040848.12	Sft2d2	-0.34999468858782057	4.191268505306919	8.517182327134996	0.019847504260586957	0.0431991060034608	14.157230977368101	15.789409109948155	18.186597424057492	19.56590420355432	20.371665341587125	21.40860626496208
ENSMUSG00000020676.3	Ccl11	-0.9874509174378215	2.5416815794683276	8.51661274118019	0.01985043353331409	0.04320011057113333	3.24993038159708	3.2864833441521046	5.13559357311468	4.186240150273038	8.72765030950101	10.22436208523126
ENSMUSG00000023942.16	Slc29a1	0.34130179990768306	4.862011952831191	8.513176686320818	0.01986811614499578	0.04323321830134197	34.10200920963511	35.52872211488657	27.809945931476513	26.623282682311984	25.293030810949485	25.000075225280657
ENSMUSG00000003380.12	Rabac1	0.306752107206924	6.021654939596919	8.512292787808843	0.019872668089120773	0.043237748889901596	79.44521597205465	69.2100731574392	66.82161087220088	55.876769008200796	57.81264185359883	60.515712721764345
ENSMUSG00000120881.2	Gm56664	-0.49306701960610855	2.009986816384026	8.504527754061968	0.019912713729778906	0.04331949379315391	2.893773627449455	3.9396974249773673	3.1449621193156414	5.059628383063816	4.471044446022016	4.518995478599049
ENSMUSG00000058793.15	Cds2	0.47849709837254517	5.585476601382432	8.502348284953717	0.019923972019377453	0.04333860017038043	47.00156164891941	64.62736812164945	56.020373930581236	46.62086152965945	40.66827717928419	33.03504331968708
ENSMUSG00000082095.2	Gm11991	0.8917685045299478	-2.462602610439927	8.497710271508844	0.019947957066870657	0.043385381589344976	0.1892082756409259	0.21433587027078943	0.2237988024981168	0.11042839724940869	0.1179412203986623	0.10785192073028756
ENSMUSG00000052512.19	Nav2	-1.121083157037102	3.142058609513767	8.494889225428489	0.019962563747041872	0.04341175664046149	3.5281778457749122	8.828596561153946	4.263956131806225	17.347297313361654	9.21013712022281	9.631176521214678
ENSMUSG00000020677.8	Ddx52	0.2987627127486616	4.042839268228141	8.489946320746887	0.019988189600376263	0.04346208510050762	18.664839897048985	18.157310152939733	17.656547628667216	14.18502957394677	16.02928404509092	14.074675655302526
ENSMUSG00000028331.13	Trmo	0.5661865265403937	0.4952726465218808	8.487059051430345	0.02000317757559992	0.04348927305494935	1.62496519079854	1.5615899119728944	1.7903904199849343	0.9838166300401865	1.2008560622409252	1.1755859359601344
ENSMUSG00000029455.15	Aldh2	0.42254986750067247	6.52773432806203	8.48429922006189	0.0200175173362133	0.04351504513693654	84.67626829859789	117.60915395858602	114.69099683811386	84.43756811497967	78.94556416321367	73.11281706306194
ENSMUSG00000048707.10	Tprn	0.6463257792817669	0.5275432062008144	8.482420882312177	0.020027284414175492	0.04353087173510754	2.1480704234528645	1.4084928617794734	1.6490438078808607	1.0440503012671367	1.1258025583508673	1.154015551814077
ENSMUSG00000028139.6	Riiad1	-0.5553355216338133	1.0523044521449239	8.477597684873981	0.020052392020027263	0.04358003410336403	1.7473940750367862	1.6228287320502628	1.613707154854842	2.0780616573297817	2.369546337100397	2.8796462834986776
ENSMUSG00000025362.7	Rps26	0.29293169324764456	6.155145988348438	8.47592907402827	0.020061087421411078	0.04359351991052909	80.86984298864515	76.53831862669762	77.95265657539669	59.249854596910005	69.5745981060836	63.28750708453274
ENSMUSG00000142523.1	Gm35606	-1.3221283123788448	-2.839946158676707	8.47387377556793	0.020071804487083136	0.04360694389420005	0.0890391885369063	0.0306194100386842	0.08245219039404303	0.14054523286288378	0.16082893690726677	0.20491864938754636
ENSMUSG00000025239.4	Limd1	-0.3596753874382693	5.851054159684052	8.47378896400363	0.02007224688103873	0.04360694389420005	56.684573402307976	45.255488037175255	49.695113038923935	59.330166158545936	63.570317794878974	71.66760132527608
ENSMUSG00000108845.2	Gm45090	-0.5454731629971563	2.387128913747429	8.469547451678851	0.02009438723062143	0.04364962685931986	4.3072707454728425	4.521466215712367	3.8752529485200222	4.899005259791949	5.993558382077475	7.657486371850417
